node_id	raw_name	pretty_name	is_phenotype
1	ENSG00000160007.18_MFBA9BA46	ENSG00000160007.18_MFBA9BA46	0
2	ENSG00000184486.9_MFBA9BA46	ENSG00000184486.9_MFBA9BA46	0
3	ENSG00000175928.5_MFBA9BA46	ENSG00000175928.5_MFBA9BA46	0
4	ENSG00000111269.2_MFBA9BA46	ENSG00000111269.2_MFBA9BA46	0
5	ENSG00000177732.8_PCGBA23	ENSG00000177732.8_PCGBA23	0
6	ENSG00000165156.14_MFBA9BA46	ENSG00000165156.14_MFBA9BA46	0
7	ENSG00000177732.8_MFBA9BA46	ENSG00000177732.8_MFBA9BA46	0
8	ENSG00000198914.3_AC	ENSG00000198914.3_AC	0
9	ENSG00000169957.9_MFBA9BA46	ENSG00000169957.9_MFBA9BA46	0
10	ENSG00000112210.11_MFBA9BA46	ENSG00000112210.11_MFBA9BA46	0
11	ENSG00000204611.6_PCGBA23	ENSG00000204611.6_PCGBA23	0
12	ENSG00000148468.16_MFBA9BA46	ENSG00000148468.16_MFBA9BA46	0
13	ENSG00000135414.9_MFBA9BA46	ENSG00000135414.9_MFBA9BA46	0
14	ENSG00000175745.11_MFBA9BA46	ENSG00000175745.11_MFBA9BA46	0
15	ENSG00000148468.16_PCGBA23	ENSG00000148468.16_PCGBA23	0
16	ENSG00000109189.12_MFBA9BA46	ENSG00000109189.12_MFBA9BA46	0
17	ENSG00000204682.5_MFBA9BA46	ENSG00000204682.5_MFBA9BA46	0
18	ENSG00000108840.15_AC	ENSG00000108840.15_AC	0
19	ENSG00000043143.20_AC	ENSG00000043143.20_AC	0
20	ENSG00000166140.17_AC	ENSG00000166140.17_AC	0
21	PHENO_cogn_global	PHENO_cogn_global	1
