gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000134250.19	MFBA9BA46	ENSG00000134250.19_MFBA9BA46	0.8596881359912235	0.8596881359912235	1.4008389941199853e-136
ENSG00000147027.3	MFBA9BA46	ENSG00000147027.3_MFBA9BA46	0.8555200000860942	0.8555200000860942	7.14979170341982e-134
ENSG00000165730.14	MFBA9BA46	ENSG00000165730.14_MFBA9BA46	0.84849350453726	0.84849350453726	1.7052094804060974e-129
ENSG00000083857.13	MFBA9BA46	ENSG00000083857.13_MFBA9BA46	0.845563868424401	0.845563868424401	9.810973329556571e-128
ENSG00000164188.8	MFBA9BA46	ENSG00000164188.8_MFBA9BA46	0.8392904514015589	0.8392904514015589	4.365706013125682e-124
ENSG00000180537.12	MFBA9BA46	ENSG00000180537.12_MFBA9BA46	0.8368006533478567	0.8368006533478567	1.1084678070216986e-122
ENSG00000146648.17	MFBA9BA46	ENSG00000146648.17_MFBA9BA46	0.8367993115742386	0.8367993115742386	1.110385234014777e-122
ENSG00000152990.13	MFBA9BA46	ENSG00000152990.13_MFBA9BA46	0.835274289708397	0.835274289708397	7.837826283542868e-122
ENSG00000158467.16	MFBA9BA46	ENSG00000158467.16_MFBA9BA46	0.8341851063957116	0.8341851063957116	3.126488371726869e-121
ENSG00000152661.7	MFBA9BA46	ENSG00000152661.7_MFBA9BA46	0.8315382047980696	0.8315382047980696	8.653993048624074e-120
ENSG00000164050.12	MFBA9BA46	ENSG00000164050.12_MFBA9BA46	0.8314135372829977	0.8314135372829977	1.010463945358348e-119
ENSG00000163406.10	MFBA9BA46	ENSG00000163406.10_MFBA9BA46	0.8312520250269754	0.8312520250269754	1.2349074679098348e-119
ENSG00000185432.11	MFBA9BA46	ENSG00000185432.11_MFBA9BA46	0.830542468659987	0.830542468659987	2.9733714502440826e-119
ENSG00000170370.11	MFBA9BA46	ENSG00000170370.11_MFBA9BA46	0.8299783225950368	0.8299783225950368	5.962047340401046e-119
ENSG00000181449.3	MFBA9BA46	ENSG00000181449.3_MFBA9BA46	0.8285787502035828	0.8285787502035828	3.312814653603713e-118
ENSG00000186951.16	MFBA9BA46	ENSG00000186951.16_MFBA9BA46	0.825981945137128	0.825981945137128	7.662572368685911e-117
ENSG00000182902.13	MFBA9BA46	ENSG00000182902.13_MFBA9BA46	0.82397079016523	0.82397079016523	8.421770030120755e-116
ENSG00000178075.19	MFBA9BA46	ENSG00000178075.19_MFBA9BA46	0.8223654502541812	0.8223654502541812	5.583322954694655e-115
ENSG00000078114.18	MFBA9BA46	ENSG00000078114.18_MFBA9BA46	0.821427673059524	0.821427673059524	1.6708872240976793e-114
ENSG00000092820.17	MFBA9BA46	ENSG00000092820.17_MFBA9BA46	0.8178138937390833	0.8178138937390833	1.0755816152105153e-112
ENSG00000106689.10	MFBA9BA46	ENSG00000106689.10_MFBA9BA46	0.8172177787925866	0.8172177787925866	2.119018965629125e-112
ENSG00000146409.10	MFBA9BA46	ENSG00000146409.10_MFBA9BA46	0.8158205338526597	0.8158205338526597	1.028482668178429e-111
ENSG00000134569.9	MFBA9BA46	ENSG00000134569.9_MFBA9BA46	0.8108785607699245	0.8108785607699245	2.469716529306761e-109
ENSG00000143416.20	MFBA9BA46	ENSG00000143416.20_MFBA9BA46	0.8084317053168449	0.8084317053168449	3.5111494630774146e-108
ENSG00000079691.17	MFBA9BA46	ENSG00000079691.17_MFBA9BA46	0.8077406146932131	0.8077406146932131	7.379699480924036e-108
