gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000004478.7	AC	ENSG00000004478.7_AC	0.9137656069339883	0.9137656069339883	2.872535847668902e-65
ENSG00000168439.16	AC	ENSG00000168439.16_AC	0.9135026620598272	0.9135026620598272	3.6362661841851703e-65
ENSG00000110172.11	PCGBA23	ENSG00000110172.11_PCGBA23	0.9064162797481792	0.9064162797481792	1.5976182676647334e-62
ENSG00000086061.15	AC	ENSG00000086061.15_AC	0.8962923654370663	0.8962923654370663	4.309380020210194e-59
ENSG00000110172.11	MFBA9BA46	ENSG00000110172.11_MFBA9BA46	0.888869287543975	0.888869287543975	8.54850131907991e-57
ENSG00000100591.7	AC	ENSG00000100591.7_AC	0.881686578327368	0.881686578327368	1.0104815867702264e-54
ENSG00000168439.16	MFBA9BA46	ENSG00000168439.16_MFBA9BA46	0.8816407430569869	0.8816407430569869	1.0406847517922993e-54
ENSG00000110172.11	AC	ENSG00000110172.11_AC	0.8783625394130745	0.8783625394130745	8.291738675666663e-54
ENSG00000168439.16	PCGBA23	ENSG00000168439.16_PCGBA23	0.8757374632775587	0.8757374632775587	4.186305426305113e-53
ENSG00000070495.14	AC	ENSG00000070495.14_AC	0.8746957347006847	0.8746957347006847	7.879058065348414e-53
ENSG00000070495.14	PCGBA23	ENSG00000070495.14_PCGBA23	0.8717013432354688	0.8717013432354688	4.703956273514013e-52
ENSG00000086061.15	MFBA9BA46	ENSG00000086061.15_MFBA9BA46	0.869839558782775	0.869839558782775	1.3969384435396537e-51
ENSG00000086061.15	PCGBA23	ENSG00000086061.15_PCGBA23	0.8615275664518252	0.8615275664518252	1.4797377911537456e-49
ENSG00000120694.19	MFBA9BA46	ENSG00000120694.19_MFBA9BA46	0.8565897738801209	0.8565897738801209	2.0500561850904343e-48
ENSG00000159873.9	PCGBA23	ENSG00000159873.9_PCGBA23	0.8547818144048358	0.8547818144048358	5.237293083581507e-48
ENSG00000080824.18	AC	ENSG00000080824.18_AC	0.8529133969826976	0.8529133969826976	1.3624112466611106e-47
ENSG00000120694.19	PCGBA23	ENSG00000120694.19_PCGBA23	0.8463086779854254	0.8463086779854254	3.607337869444832e-46
ENSG00000004478.7	PCGBA23	ENSG00000004478.7_PCGBA23	0.8454186964915658	0.8454186964915658	5.543604364668554e-46
ENSG00000162616.8	PCGBA23	ENSG00000162616.8_PCGBA23	0.8378082519172048	0.8378082519172048	1.9628872213344933e-44
ENSG00000080824.18	PCGBA23	ENSG00000080824.18_PCGBA23	0.8331339398393809	0.8331339398393809	1.6038996160509874e-43
