gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000145990.10	PCGBA23	ENSG00000145990.10_PCGBA23	-0.4538336962384695	0.4538336962384695	6.644289768908427e-25
ENSG00000117643.14	PCGBA23	ENSG00000117643.14_PCGBA23	-0.45100194590874326	0.45100194590874326	1.404817081106286e-24
ENSG00000136720.6	PCGBA23	ENSG00000136720.6_PCGBA23	-0.4496843654916442	0.4496843654916442	1.9855652973116304e-24
ENSG00000172795.15	PCGBA23	ENSG00000172795.15_PCGBA23	-0.4438740590101564	0.4438740590101564	8.969547144823873e-24
ENSG00000103264.17	PCGBA23	ENSG00000103264.17_PCGBA23	-0.43738469450494916	0.43738469450494916	4.671457350856441e-23
ENSG00000255330.9	PCGBA23	ENSG00000255330.9_PCGBA23	-0.43471454062424897	0.43471454062424897	9.117843314831285e-23
ENSG00000114648.11	PCGBA23	ENSG00000114648.11_PCGBA23	-0.43258662768906564	0.43258662768906564	1.5470821919659584e-22
ENSG00000138640.14	PCGBA23	ENSG00000138640.14_PCGBA23	-0.43178794604870874	0.43178794604870874	1.8848641391455809e-22
ENSG00000052795.12	PCGBA23	ENSG00000052795.12_PCGBA23	-0.41573801428318596	0.41573801428318596	8.93863139030132e-21
ENSG00000125834.12	PCGBA23	ENSG00000125834.12_PCGBA23	-0.4140628735222568	0.4140628735222568	1.3214969284074462e-20
ENSG00000109756.8	PCGBA23	ENSG00000109756.8_PCGBA23	-0.4096906055363667	0.4096906055363667	3.628877266937817e-20
ENSG00000068745.14	PCGBA23	ENSG00000068745.14_PCGBA23	-0.40390322984533145	0.40390322984533145	1.3509041462899718e-19
ENSG00000180979.9	PCGBA23	ENSG00000180979.9_PCGBA23	-0.4026866574360945	0.4026866574360945	1.775056926499811e-19
ENSG00000146360.8	PCGBA23	ENSG00000146360.8_PCGBA23	-0.40044075980042887	0.40044075980042887	2.9299322155646544e-19
ENSG00000102554.13	PCGBA23	ENSG00000102554.13_PCGBA23	-0.39876508603376976	0.39876508603376976	4.2478449979301e-19
ENSG00000087116.14	MFBA9BA46	ENSG00000087116.14_MFBA9BA46	-0.396379724681085	0.396379724681085	7.181628347093107e-19
ENSG00000076382.16	PCGBA23	ENSG00000076382.16_PCGBA23	-0.39414408011292434	0.39414408011292434	1.1702860204747451e-18
ENSG00000138439.11	PCGBA23	ENSG00000138439.11_PCGBA23	-0.3933777023055921	0.3933777023055921	1.3823522477568745e-18
ENSG00000162852.13	MFBA9BA46	ENSG00000162852.13_MFBA9BA46	-0.3908123597851725	0.3908123597851725	2.406315674962859e-18
ENSG00000176095.11	PCGBA23	ENSG00000176095.11_PCGBA23	-0.39039732674008915	0.39039732674008915	2.6308862175612204e-18
