gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000213719.8	MFBA9BA46	ENSG00000213719.8_MFBA9BA46	0.8009279046261011	0.8009279046261011	9.539724063330912e-105
ENSG00000123374.10	MFBA9BA46	ENSG00000123374.10_MFBA9BA46	0.7951715993744514	0.7951715993744514	3.278765342563473e-102
ENSG00000261371.5	MFBA9BA46	ENSG00000261371.5_MFBA9BA46	0.7783175175354283	0.7783175175354283	3.1355688680229434e-95
ENSG00000177464.4	MFBA9BA46	ENSG00000177464.4_MFBA9BA46	0.7758970600750225	0.7758970600750225	2.8079763242712953e-94
ENSG00000158710.14	MFBA9BA46	ENSG00000158710.14_MFBA9BA46	0.775253134394552	0.775253134394552	5.00808089661091e-94
ENSG00000161638.10	MFBA9BA46	ENSG00000161638.10_MFBA9BA46	0.7579148776374262	0.7579148776374262	1.466192792928423e-87
ENSG00000261371.5	AC	ENSG00000261371.5_AC	0.7475451030189678	0.7475451030189678	6.006060403448431e-84
ENSG00000122862.4	MFBA9BA46	ENSG00000122862.4_MFBA9BA46	0.7460796018365212	0.7460796018365212	1.8831308462625126e-83
ENSG00000028137.18	MFBA9BA46	ENSG00000028137.18_MFBA9BA46	0.7448939939138954	0.7448939939138954	4.719471790530278e-83
ENSG00000101187.15	MFBA9BA46	ENSG00000101187.15_MFBA9BA46	0.7380953399366577	0.7380953399366577	8.316461409767584e-81
ENSG00000137507.11	MFBA9BA46	ENSG00000137507.11_MFBA9BA46	0.7353207691737663	0.7353207691737663	6.5546338020568304e-80
ENSG00000197142.10	MFBA9BA46	ENSG00000197142.10_MFBA9BA46	0.7348490758068487	0.7348490758068487	9.286501457358005e-80
ENSG00000125753.13	MFBA9BA46	ENSG00000125753.13_MFBA9BA46	0.7284286576041543	0.7284286576041543	9.89806459291324e-78
ENSG00000177464.4	AC	ENSG00000177464.4_AC	0.726260351863987	0.726260351863987	4.6480151761168114e-77
ENSG00000162618.13	MFBA9BA46	ENSG00000162618.13_MFBA9BA46	0.7234607158363449	0.7234607158363449	3.350113449234136e-76
ENSG00000168994.13	MFBA9BA46	ENSG00000168994.13_MFBA9BA46	0.7228837803723968	0.7228837803723968	5.0178217317021146e-76
ENSG00000164181.13	AC	ENSG00000164181.13_AC	0.7189191974606364	0.7189191974606364	7.839233366320738e-75
ENSG00000123374.10	PCGBA23	ENSG00000123374.10_PCGBA23	0.7171938691088972	0.7171938691088972	2.5548464712610583e-74
ENSG00000169908.11	MFBA9BA46	ENSG00000169908.11_MFBA9BA46	0.7148789985412076	0.7148789985412076	1.229641783723841e-73
ENSG00000120889.12	MFBA9BA46	ENSG00000120889.12_MFBA9BA46	0.7132851364963312	0.7132851364963312	3.594979864756445e-73
