gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000099622	SMA	ENSG00000099622_SMA	-0.8441588448389871	0.8441588448389871	4.790154409869615e-100
ENSG00000175305	VH	ENSG00000175305_VH	-0.8354539351697439	0.8354539351697439	3.849973663099004e-96
ENSG00000163257	VH	ENSG00000163257_VH	-0.8043822644373781	0.8043822644373781	7.186733331476159e-84
ENSG00000059588	SMA	ENSG00000059588_SMA	-0.8043114585583782	0.8043114585583782	7.6196027193692515e-84
ENSG00000226200	VH	ENSG00000226200_VH	-0.7930965979128781	0.7930965979128781	6.00437028405297e-80
ENSG00000197430	VH	ENSG00000197430_VH	-0.7865229902910934	0.7865229902910934	8.952643349664497e-78
ENSG00000163257	SMA	ENSG00000163257_SMA	-0.7809760587340244	0.7809760587340244	5.333089056364369e-76
ENSG00000138593	VH	ENSG00000138593_VH	-0.7793507426874291	0.7793507426874291	1.7269317851654272e-75
ENSG00000163507	SMA	ENSG00000163507_SMA	-0.7729806990097963	0.7729806990097963	1.570746514052532e-73
ENSG00000172748	SMA	ENSG00000172748_SMA	-0.7601596418429498	0.7601596418429498	8.940589348836924e-70
ENSG00000135457	SMA	ENSG00000135457_SMA	-0.7549292100665677	0.7549292100665677	2.6076097094403706e-68
ENSG00000102317	VH	ENSG00000102317_VH	-0.7548663092963872	0.7548663092963872	2.7141507219812186e-68
ENSG00000269707	SMA	ENSG00000269707_SMA	-0.7529960817555681	0.7529960817555681	8.878371542999278e-68
ENSG00000197430	SMA	ENSG00000197430_SMA	-0.7476841412909856	0.7476841412909856	2.4287781377375793e-66
ENSG00000244968	SMA	ENSG00000244968_SMA	-0.7456832075599881	0.7456832075599881	8.268169847719161e-66
ENSG00000106261	SMA	ENSG00000106261_SMA	-0.7344350648094814	0.7344350648094814	6.573972938613923e-63
ENSG00000148541	VH	ENSG00000148541_VH	-0.7320800984003768	0.7320800984003768	2.5491978618097236e-62
ENSG00000251022	SMA	ENSG00000251022_SMA	-0.7318727321199239	0.7318727321199239	2.870326191734985e-62
ENSG00000135597	SMA	ENSG00000135597_SMA	-0.7290017489489053	0.7290017489489053	1.4669632642797967e-61
ENSG00000248671	VH	ENSG00000248671_VH	-0.7271224549534783	0.7271224549534783	4.21967930586137e-61
