node_id	raw_name	pretty_name	is_phenotype
1	ENSG00000144747_QUAD	ENSG00000144747_QUAD	0
2	ENSG00000089234_QUAD	ENSG00000089234_QUAD	0
3	ENSG00000062650_QUAD	ENSG00000062650_QUAD	0
4	ENSG00000023287_QUAD	ENSG00000023287_QUAD	0
5	ENSG00000153201_QUAD	ENSG00000153201_QUAD	0
6	ENSG00000100603_QUAD	ENSG00000100603_QUAD	0
7	ENSG00000113282_QUAD	ENSG00000113282_QUAD	0
8	ENSG00000153147_QUAD	ENSG00000153147_QUAD	0
9	ENSG00000167721_QUAD	ENSG00000167721_QUAD	0
10	ENSG00000196504_QUAD	ENSG00000196504_QUAD	0
11	ENSG00000136436_QUAD	ENSG00000136436_QUAD	0
12	ENSG00000079246_QUAD	ENSG00000079246_QUAD	0
13	ENSG00000151461_QUAD	ENSG00000151461_QUAD	0
14	ENSG00000146872_QUAD	ENSG00000146872_QUAD	0
15	ENSG00000108055_QUAD	ENSG00000108055_QUAD	0
16	ENSG00000136451_QUAD	ENSG00000136451_QUAD	0
17	ENSG00000108443_QUAD	ENSG00000108443_QUAD	0
18	ENSG00000067248_QUAD	ENSG00000067248_QUAD	0
19	ENSG00000186448_QUAD	ENSG00000186448_QUAD	0
20	ENSG00000036257_QUAD	ENSG00000036257_QUAD	0
21	PHENO_sqrt_parksc_demog_slope	PHENO_sqrt_parksc_demog_slope	1
