gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000198919	QUAD	ENSG00000198919_QUAD	-0.896298743705128	0.896298743705128	6.7231340707185695e-130
ENSG00000275835	QUAD	ENSG00000275835_QUAD	-0.8465406890994945	0.8465406890994945	3.714515993634481e-101
ENSG00000197429	QUAD	ENSG00000197429_QUAD	-0.8443958341402344	0.8443958341402344	3.7213423192170605e-100
ENSG00000101882	QUAD	ENSG00000101882_QUAD	-0.8416670213392416	0.8416670213392416	6.641819804583315e-99
ENSG00000119041	QUAD	ENSG00000119041_QUAD	-0.8415521708459456	0.8415521708459456	7.489323208045127e-99
ENSG00000123737	QUAD	ENSG00000123737_QUAD	-0.8369601924304588	0.8369601924304588	8.438741113673022e-97
ENSG00000132570	QUAD	ENSG00000132570_QUAD	-0.8286791691269235	0.8286791691269235	2.9504525360935286e-93
ENSG00000170899	QUAD	ENSG00000170899_QUAD	-0.8276523989202427	0.8276523989202427	7.870125169374076e-93
ENSG00000203705	QUAD	ENSG00000203705_QUAD	-0.8274686309920913	0.8274686309920913	9.374421720478642e-93
ENSG00000014824	QUAD	ENSG00000014824_QUAD	-0.8223844304229968	0.8223844304229968	1.092818621742371e-90
ENSG00000135336	QUAD	ENSG00000135336_QUAD	-0.8107428729082444	0.8107428729082444	3.398731666448336e-86
ENSG00000132464	QUAD	ENSG00000132464_QUAD	-0.8049245053372156	0.8049245053372156	4.588417602097575e-84
ENSG00000157184	QUAD	ENSG00000157184_QUAD	-0.8049140938120719	0.8049140938120719	4.628181339015049e-84
ENSG00000274349	QUAD	ENSG00000274349_QUAD	-0.8047511409468956	0.8047511409468956	5.297032652014309e-84
ENSG00000081307	QUAD	ENSG00000081307_QUAD	-0.802942453793193	0.802942453793193	2.3496856347826466e-83
ENSG00000140382	QUAD	ENSG00000140382_QUAD	-0.8011854296008558	0.8011854296008558	9.842161899065154e-83
ENSG00000123739	QUAD	ENSG00000123739_QUAD	-0.7993434770611173	0.7993434770611173	4.3508315365367985e-82
ENSG00000212916	QUAD	ENSG00000212916_QUAD	-0.79632421088774	0.79632421088774	4.810364037391971e-81
ENSG00000127980	QUAD	ENSG00000127980_QUAD	-0.7954724651075914	0.7954724651075914	9.405838725097706e-81
ENSG00000069275	QUAD	ENSG00000069275_QUAD	-0.7840089738417261	0.7840089738417261	5.79357198867141e-77
