gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000075461.5	AC	ENSG00000075461.5_AC	0.8460039948119802	0.8460039948119802	4.180264280092317e-46
ENSG00000169918.9	PCGBA23	ENSG00000169918.9_PCGBA23	0.8307852625750276	0.8307852625750276	4.497444747997783e-43
ENSG00000196220.15	PCGBA23	ENSG00000196220.15_PCGBA23	0.8040970862683416	0.8040970862683416	2.005085468255816e-38
ENSG00000169181.12	AC	ENSG00000169181.12_AC	0.8025253194625206	0.8025253194625206	3.576171053505913e-38
ENSG00000186868.15	PCGBA23	ENSG00000186868.15_PCGBA23	0.7985488154479492	0.7985488154479492	1.510690004563468e-37
ENSG00000198944.5	AC	ENSG00000198944.5_AC	0.797286906001087	0.797286906001087	2.370440235261592e-37
ENSG00000106829.18	AC	ENSG00000106829.18_AC	0.7848025958587256	0.7848025958587256	1.732687846625555e-35
ENSG00000175161.13	PCGBA23	ENSG00000175161.13_PCGBA23	0.7578158838260375	0.7578158838260375	7.475655720087303e-32
ENSG00000198689.10	PCGBA23	ENSG00000198689.10_PCGBA23	0.7576684304504973	0.7576684304504973	7.801758576168136e-32
ENSG00000148123.14	AC	ENSG00000148123.14_AC	0.7558076800962836	0.7558076800962836	1.3337055338116023e-31
ENSG00000196767.6	AC	ENSG00000196767.6_AC	0.7519807511511701	0.7519807511511701	3.958091995994686e-31
ENSG00000178235.7	PCGBA23	ENSG00000178235.7_PCGBA23	0.7511135313520874	0.7511135313520874	5.050647241344476e-31
ENSG00000137414.5	PCGBA23	ENSG00000137414.5_PCGBA23	0.7507972448832966	0.7507972448832966	5.51883657382049e-31
ENSG00000196132.11	AC	ENSG00000196132.11_AC	0.7457472563275893	0.7457472563275893	2.232750867998168e-30
ENSG00000023171.16	PCGBA23	ENSG00000023171.16_PCGBA23	0.7455985787838848	0.7455985787838848	2.325378338550762e-30
ENSG00000171603.16	PCGBA23	ENSG00000171603.16_PCGBA23	0.7383197784049232	0.7383197784049232	1.6444902668484777e-29
ENSG00000133401.15	AC	ENSG00000133401.15_AC	0.7376424676647255	0.7376424676647255	1.966281549188278e-29
ENSG00000116005.11	PCGBA23	ENSG00000116005.11_PCGBA23	0.7374146096592816	0.7374146096592816	2.0878655149471695e-29
ENSG00000120162.9	AC	ENSG00000120162.9_AC	0.7339601334984	0.7339601334984	5.14579935479404e-29
ENSG00000167074.14	AC	ENSG00000167074.14_AC	0.724907611768343	0.724907611768343	5.124688639201207e-28
