gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000089195	QUAD	ENSG00000089195_QUAD	0.8238251529799899	0.8238251529799899	2.8819973301711353e-91
ENSG00000134697	QUAD	ENSG00000134697_QUAD	0.8099415603781026	0.8099415603781026	6.746345879101847e-86
ENSG00000096063	QUAD	ENSG00000096063_QUAD	0.7995449168054279	0.7995449168054279	3.700920366673426e-82
ENSG00000086102	QUAD	ENSG00000086102_QUAD	0.7882022818698342	0.7882022818698342	2.5356400615485485e-78
ENSG00000135821	QUAD	ENSG00000135821_QUAD	0.7870742418372975	0.7870742418372975	5.924540442942752e-78
ENSG00000133805	QUAD	ENSG00000133805_QUAD	0.7851011837741579	0.7851011837741579	2.581978734145818e-77
ENSG00000163811	QUAD	ENSG00000163811_QUAD	0.7839779500908086	0.7839779500908086	5.927701975194016e-77
ENSG00000205352	QUAD	ENSG00000205352_QUAD	0.78141712387119	0.78141712387119	3.8702917158679277e-76
ENSG00000100462	QUAD	ENSG00000100462_QUAD	0.7760760266978732	0.7760760266978732	1.7879085690410734e-74
ENSG00000132824	QUAD	ENSG00000132824_QUAD	0.7678551299574845	0.7678551299574845	5.326271411586459e-72
ENSG00000198231	QUAD	ENSG00000198231_QUAD	0.7659993412777204	0.7659993412777204	1.8655198372167515e-71
ENSG00000278311	QUAD	ENSG00000278311_QUAD	0.7647081023016646	0.7647081023016646	4.432005463164404e-71
ENSG00000176171	QUAD	ENSG00000176171_QUAD	0.7631757330742421	0.7631757330742421	1.2287291314519131e-70
ENSG00000107581	QUAD	ENSG00000107581_QUAD	0.7631670099427629	0.7631670099427629	1.2358550036405226e-70
ENSG00000139112	QUAD	ENSG00000139112_QUAD	0.7629183176157464	0.7629183176157464	1.4572019258588983e-70
ENSG00000147894	QUAD	ENSG00000147894_QUAD	0.7602447333530795	0.7602447333530795	8.457158346959162e-70
ENSG00000107372	QUAD	ENSG00000107372_QUAD	0.7518364375733598	0.7518364375733598	1.841466459403836e-67
ENSG00000153113	QUAD	ENSG00000153113_QUAD	0.7493017369819339	0.7493017369819339	8.945560511194106e-67
ENSG00000265808	QUAD	ENSG00000265808_QUAD	0.7439358921743945	0.7439358921743945	2.387440050030744e-65
ENSG00000092148	QUAD	ENSG00000092148_QUAD	0.7439090901590317	0.7439090901590317	2.426426816277718e-65
