gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000174996.11	PCGBA23	ENSG00000174996.11_PCGBA23	0.9202339649415421	0.9202339649415421	6.777674999780807e-68
ENSG00000177181.14	PCGBA23	ENSG00000177181.14_PCGBA23	0.9103920160267762	0.9103920160267762	5.594276409832421e-64
ENSG00000172350.9	PCGBA23	ENSG00000172350.9_PCGBA23	0.9021739100008709	0.9021739100008709	4.8609028107336334e-61
ENSG00000172348.14	PCGBA23	ENSG00000172348.14_PCGBA23	0.8995485580474206	0.8995485580474206	3.723900563839206e-60
ENSG00000114948.12	PCGBA23	ENSG00000114948.12_PCGBA23	0.898284309216936	0.898284309216936	9.730904482149456e-60
ENSG00000162694.13	PCGBA23	ENSG00000162694.13_PCGBA23	0.8934158231137845	0.8934158231137845	3.5061417005985205e-58
ENSG00000102678.6	PCGBA23	ENSG00000102678.6_PCGBA23	0.8929572425537792	0.8929572425537792	4.8703120314895965e-58
ENSG00000174469.19	PCGBA23	ENSG00000174469.19_PCGBA23	0.891215869617371	0.891215869617371	1.67372703382664e-57
ENSG00000165061.14	PCGBA23	ENSG00000165061.14_PCGBA23	0.8900530549183856	0.8900530549183856	3.77254692846489e-57
ENSG00000114279.13	PCGBA23	ENSG00000114279.13_PCGBA23	0.8892701079019367	0.8892701079019367	6.487153946638907e-57
ENSG00000277586.2	PCGBA23	ENSG00000277586.2_PCGBA23	0.8872673344310766	0.8872673344310766	2.548497384716777e-56
ENSG00000196542.8	PCGBA23	ENSG00000196542.8_PCGBA23	0.8855626323963859	0.8855626323963859	8.003537921738335e-56
ENSG00000144285.18	PCGBA23	ENSG00000144285.18_PCGBA23	0.8806545895786306	0.8806545895786306	1.9554164892377444e-54
ENSG00000164588.6	PCGBA23	ENSG00000164588.6_PCGBA23	0.8805369792324613	0.8805369792324613	2.1073940524264194e-54
ENSG00000145864.12	PCGBA23	ENSG00000145864.12_PCGBA23	0.8778420620328149	0.8778420620328149	1.1464427939143236e-53
ENSG00000213023.10	PCGBA23	ENSG00000213023.10_PCGBA23	0.8773582847296841	0.8773582847296841	1.547257334723785e-53
ENSG00000118402.5	PCGBA23	ENSG00000118402.5_PCGBA23	0.8762329468766259	0.8762329468766259	3.0926583320797927e-53
ENSG00000138311.15	PCGBA23	ENSG00000138311.15_PCGBA23	0.8753941946649226	0.8753941946649226	5.159447005588866e-53
ENSG00000183454.16	PCGBA23	ENSG00000183454.16_PCGBA23	0.8746036100435621	0.8746036100435621	8.329983183118492e-53
ENSG00000197860.9	PCGBA23	ENSG00000197860.9_PCGBA23	0.8711499987075577	0.8711499987075577	6.504555102111458e-52
