gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000050820.16	AC	ENSG00000050820.16_AC	-0.5397291897094529	0.5397291897094529	2.322430770936807e-36
ENSG00000185252.18	AC	ENSG00000185252.18_AC	-0.4681458190708931	0.4681458190708931	1.354193388050132e-26
ENSG00000123395.14	AC	ENSG00000123395.14_AC	-0.4337075263254344	0.4337075263254344	1.1715493685159855e-22
ENSG00000160714.9	AC	ENSG00000160714.9_AC	-0.4224347457956114	0.4224347457956114	1.8318050104108097e-21
ENSG00000163444.11	AC	ENSG00000163444.11_AC	-0.401653854980486	0.401653854980486	2.236168445351235e-19
ENSG00000043143.20	AC	ENSG00000043143.20_AC	-0.39577103450110546	0.39577103450110546	8.20581921166694e-19
ENSG00000141098.12	AC	ENSG00000141098.12_AC	-0.3902536438256337	0.3902536438256337	2.713339892177795e-18
ENSG00000184271.16	AC	ENSG00000184271.16_AC	-0.384556692949511	0.384556692949511	9.112119068869834e-18
ENSG00000115289.13	AC	ENSG00000115289.13_AC	-0.38051498394073124	0.38051498394073124	2.1217189090474965e-17
ENSG00000096070.19	AC	ENSG00000096070.19_AC	-0.37964151536789936	0.37964151536789936	2.5430084189648855e-17
ENSG00000140691.16	AC	ENSG00000140691.16_AC	-0.376879616388008	0.376879616388008	4.492791290674395e-17
ENSG00000116809.11	AC	ENSG00000116809.11_AC	-0.3762918398046968	0.3762918398046968	5.0677373911239505e-17
ENSG00000126858.16	AC	ENSG00000126858.16_AC	-0.36880935531463127	0.36880935531463127	2.2979780056819167e-16
ENSG00000269814.1	AC	ENSG00000269814.1_AC	-0.3681587193098017	0.3681587193098017	2.615961693999093e-16
ENSG00000101574.14	AC	ENSG00000101574.14_AC	-0.3678654173405339	0.3678654173405339	2.7730822986266014e-16
ENSG00000130159.13	AC	ENSG00000130159.13_AC	-0.36746403461406546	0.36746403461406546	3.0032168321973964e-16
ENSG00000164077.13	AC	ENSG00000164077.13_AC	-0.3673572069646419	0.3673572069646419	3.0675641256506153e-16
ENSG00000179943.7	AC	ENSG00000179943.7_AC	-0.3652509616472901	0.3652509616472901	4.651800334919605e-16
ENSG00000060069.16	AC	ENSG00000060069.16_AC	-0.3563009574633898	0.3563009574633898	2.6380479391394777e-15
ENSG00000169047.5	AC	ENSG00000169047.5_AC	-0.35148898835700454	0.35148898835700454	6.557805426275171e-15
