gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000104365	SMA	ENSG00000104365_SMA	-0.9048990758451526	0.9048990758451526	2.3642116715205617e-136
ENSG00000233559	SMA	ENSG00000233559_SMA	-0.8856361236414025	0.8856361236414025	1.210224918013279e-122
ENSG00000246451	SMA	ENSG00000246451_SMA	-0.8715723265685269	0.8715723265685269	4.151569812376494e-114
ENSG00000154803	SMA	ENSG00000154803_SMA	-0.8541709158613138	0.8541709158613138	7.606734061425831e-105
ENSG00000198952	SMA	ENSG00000198952_SMA	-0.8489113958922275	0.8489113958922275	2.7907148977272205e-102
ENSG00000162522	SMA	ENSG00000162522_SMA	-0.8449460767229282	0.8449460767229282	2.0673078426109448e-100
ENSG00000239306	SMA	ENSG00000239306_SMA	-0.8410118951390191	0.8410118951390191	1.3159320699293283e-98
ENSG00000154370	SMA	ENSG00000154370_SMA	-0.8350230730131657	0.8350230730131657	5.926368435787111e-96
ENSG00000280152	SMA	ENSG00000280152_SMA	-0.8345901433205547	0.8345901433205547	9.130071752214142e-96
ENSG00000172922	SMA	ENSG00000172922_SMA	-0.8326320632527855	0.8326320632527855	6.3476315042644e-95
ENSG00000124181	SMA	ENSG00000124181_SMA	-0.8307774166605508	0.8307774166605508	3.89275628605312e-94
ENSG00000128309	SMA	ENSG00000128309_SMA	-0.8292995364154676	0.8292995364154676	1.6258046923911413e-93
ENSG00000162413	SMA	ENSG00000162413_SMA	-0.8281436252070715	0.8281436252070715	4.925880242037873e-93
ENSG00000137802	SMA	ENSG00000137802_SMA	-0.8248353988355838	0.8248353988355838	1.1236661686858536e-91
ENSG00000203709	SMA	ENSG00000203709_SMA	-0.8227120699149202	0.8227120699149202	8.079238929193231e-91
ENSG00000133030	SMA	ENSG00000133030_SMA	-0.8176346903388403	0.8176346903388403	8.135334260356748e-89
ENSG00000129646	SMA	ENSG00000129646_SMA	-0.8160145870536659	0.8160145870536659	3.438621938569402e-88
ENSG00000115282	SMA	ENSG00000115282_SMA	-0.8129923412268566	0.8129923412268566	4.873153998298187e-87
ENSG00000196204	SMA	ENSG00000196204_SMA	-0.8121939612232162	0.8121939612232162	9.738421587488414e-87
ENSG00000143258	SMA	ENSG00000143258_SMA	-0.8116986589971745	0.8116986589971745	1.4938342837207837e-86
