gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000147133	QUAD	ENSG00000147133_QUAD	-0.7148480540976672	0.7148480540976672	3.3931023691102785e-58
ENSG00000158987	QUAD	ENSG00000158987_QUAD	-0.6588771145699983	0.6588771145699983	1.109629182571161e-46
ENSG00000189221	SMA	ENSG00000189221_SMA	-0.6574101975868007	0.6574101975868007	2.0601507618071434e-46
ENSG00000265972	SMA	ENSG00000265972_SMA	-0.6558219757160575	0.6558219757160575	4.0100527746220565e-46
ENSG00000253352	QUAD	ENSG00000253352_QUAD	-0.6555381553066935	0.6555381553066935	4.514982861751364e-46
ENSG00000183808	QUAD	ENSG00000183808_QUAD	-0.6505110637660869	0.6505110637660869	3.6125045676798224e-45
ENSG00000187068	SMA	ENSG00000187068_SMA	-0.646392397934873	0.646392397934873	1.9279145582886092e-44
ENSG00000004799	SMA	ENSG00000004799_SMA	-0.6288283233280815	0.6288283233280815	1.8383313516376064e-41
ENSG00000112584	QUAD	ENSG00000112584_QUAD	-0.6284667406136494	0.6284667406136494	2.1074511616490528e-41
ENSG00000196712	QUAD	ENSG00000196712_QUAD	-0.6279473032740702	0.6279473032740702	2.563642764474627e-41
ENSG00000132549	QUAD	ENSG00000132549_QUAD	-0.6267615962078755	0.6267615962078755	4.0041550755941606e-41
ENSG00000279029	QUAD	ENSG00000279029_QUAD	-0.6265004674473031	0.6265004674473031	4.4161831242916897e-41
ENSG00000133226	QUAD	ENSG00000133226_QUAD	-0.6259707738289797	0.6259707738289797	5.385261175931096e-41
ENSG00000167315	SMA	ENSG00000167315_SMA	-0.614454271188527	0.614454271188527	3.666473856611665e-39
ENSG00000231246	VH	ENSG00000231246_VH	-0.6133883284158208	0.6133883284158208	5.371616987885911e-39
ENSG00000204514	QUAD	ENSG00000204514_QUAD	-0.6103788385033748	0.6103788385033748	1.5666670634568863e-38
ENSG00000119711	SMA	ENSG00000119711_SMA	-0.6091752731555482	0.6091752731555482	2.396066445146563e-38
ENSG00000034677	VH	ENSG00000034677_VH	-0.6073127940808853	0.6073127940808853	4.6077589288978624e-38
ENSG00000116127	QUAD	ENSG00000116127_QUAD	-0.6053688979270531	0.6053688979270531	9.076136836831462e-38
ENSG00000181350	QUAD	ENSG00000181350_QUAD	-0.6023783482040278	0.6023783482040278	2.552101273719771e-37
