gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000134001	QUAD	ENSG00000134001_QUAD	0.9025625362951667	0.9025625362951667	1.5356294443796206e-134
ENSG00000109332	QUAD	ENSG00000109332_QUAD	0.8626511719507912	0.8626511719507912	3.358657812523955e-109
ENSG00000129084	QUAD	ENSG00000129084_QUAD	0.8384364671036706	0.8384364671036706	1.8778422442024046e-97
ENSG00000144224	QUAD	ENSG00000144224_QUAD	0.8068130339661479	0.8068130339661479	9.509400938521201e-85
ENSG00000166226	QUAD	ENSG00000166226_QUAD	0.7995122097273203	0.7995122097273203	3.7994740637544845e-82
ENSG00000100567	QUAD	ENSG00000100567_QUAD	0.7991078849167479	0.7991078849167479	5.255880694011869e-82
ENSG00000173418	QUAD	ENSG00000173418_QUAD	0.7982160550056095	0.7982160550056095	1.0723666591601548e-81
ENSG00000115816	QUAD	ENSG00000115816_QUAD	0.7898882724021965	0.7898882724021965	7.06316055793738e-79
ENSG00000147687	QUAD	ENSG00000147687_QUAD	0.7849919961906113	0.7849919961906113	2.799842464208163e-77
ENSG00000115946	QUAD	ENSG00000115946_QUAD	0.7808218857636711	0.7808218857636711	5.964467725904205e-76
ENSG00000100764	QUAD	ENSG00000100764_QUAD	0.7798451886194171	0.7798451886194171	1.2091948766876536e-75
ENSG00000166181	QUAD	ENSG00000166181_QUAD	0.7797278881484968	0.7797278881484968	1.3159875893215287e-75
ENSG00000117862	QUAD	ENSG00000117862_QUAD	0.7786340342781244	0.7786340342781244	2.8901423595099474e-75
ENSG00000120705	QUAD	ENSG00000120705_QUAD	0.7767373227714431	0.7767373227714431	1.1188032065397403e-74
ENSG00000155438	QUAD	ENSG00000155438_QUAD	0.7755193713405222	0.7755193713405222	2.6496079542519388e-74
ENSG00000143621	QUAD	ENSG00000143621_QUAD	0.7755151849066436	0.7755151849066436	2.657446705092705e-74
ENSG00000100519	QUAD	ENSG00000100519_QUAD	0.7725623378096599	0.7725623378096599	2.101435285080314e-73
ENSG00000125977	QUAD	ENSG00000125977_QUAD	0.7699896682172178	0.7699896682172178	1.2415299083210527e-72
ENSG00000128789	QUAD	ENSG00000128789_QUAD	0.769974987468024	0.769974987468024	1.2540950846182177e-72
ENSG00000143106	QUAD	ENSG00000143106_QUAD	0.7686191848088417	0.7686191848088417	3.168223728187397e-72
