gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000050165.17	PCGBA23	ENSG00000050165.17_PCGBA23	-0.7327369995492319	0.7327369995492319	4.379038810252733e-79
ENSG00000169181.12	PCGBA23	ENSG00000169181.12_PCGBA23	-0.7291801394525156	0.7291801394525156	5.770714725536586e-78
ENSG00000147202.17	PCGBA23	ENSG00000147202.17_PCGBA23	-0.6973650375993055	0.6973650375993055	1.0976318687913004e-68
ENSG00000187416.11	PCGBA23	ENSG00000187416.11_PCGBA23	-0.6704397828827275	0.6704397828827275	9.745965410793314e-62
ENSG00000125355.15	PCGBA23	ENSG00000125355.15_PCGBA23	-0.6448485217540154	0.6448485217540154	8.839981959938182e-56
ENSG00000171451.13	PCGBA23	ENSG00000171451.13_PCGBA23	-0.639376957756392	0.639376957756392	1.4029622347447437e-54
ENSG00000215483.10	PCGBA23	ENSG00000215483.10_PCGBA23	-0.6310164137820543	0.6310164137820543	8.613445999104918e-53
ENSG00000153048.10	PCGBA23	ENSG00000153048.10_PCGBA23	-0.6283313627011698	0.6283313627011698	3.146952402969509e-52
ENSG00000143845.14	PCGBA23	ENSG00000143845.14_PCGBA23	-0.6229833106374354	0.6229833106374354	4.003254709487894e-51
ENSG00000100030.14	PCGBA23	ENSG00000100030.14_PCGBA23	-0.6136177036298349	0.6136177036298349	3.0615084841372502e-49
ENSG00000116786.11	MFBA9BA46	ENSG00000116786.11_MFBA9BA46	-0.5921612544642212	0.5921612544642212	3.726528849922939e-45
ENSG00000109906.13	AC	ENSG00000109906.13_AC	-0.5714062810305197	0.5714062810305197	1.7460164714720987e-41
ENSG00000053524.12	PCGBA23	ENSG00000053524.12_PCGBA23	-0.5450310947716008	0.5450310947716008	3.5160612036659936e-37
ENSG00000175115.11	PCGBA23	ENSG00000175115.11_PCGBA23	-0.544655737211623	0.544655737211623	4.023302855032353e-37
ENSG00000139289.13	PCGBA23	ENSG00000139289.13_PCGBA23	-0.5435717347817937	0.5435717347817937	5.931825795607299e-37
ENSG00000185950.8	AC	ENSG00000185950.8_AC	-0.53596504517817	0.53596504517817	8.694669921979011e-36
ENSG00000152953.12	PCGBA23	ENSG00000152953.12_PCGBA23	-0.5156118437583492	0.5156118437583492	8.272094070417558e-33
ENSG00000116985.11	PCGBA23	ENSG00000116985.11_PCGBA23	-0.5107243939263517	0.5107243939263517	4.0118377193285883e-32
ENSG00000053524.12	MFBA9BA46	ENSG00000053524.12_MFBA9BA46	-0.4959911301994903	0.4959911301994903	4.024299414359473e-30
ENSG00000162813.17	PCGBA23	ENSG00000162813.17_PCGBA23	-0.4783653297646228	0.4783653297646228	7.4929502183301555e-28
ENSG00000124749.16	PCGBA23	ENSG00000124749.16_PCGBA23	-0.4653376707514247	0.4653376707514247	2.94946634772091e-26
ENSG00000111052.7	AC	ENSG00000111052.7_AC	-0.4585581064746897	0.4585581064746897	1.875551793428607e-25
ENSG00000124575.6	AC	ENSG00000124575.6_AC	-0.4572653505201912	0.4572653505201912	2.656399154256959e-25
ENSG00000155980.11	MFBA9BA46	ENSG00000155980.11_MFBA9BA46	-0.45545081770598145	0.45545081770598145	4.319018347783912e-25
ENSG00000274618.1	AC	ENSG00000274618.1_AC	-0.4541507693706083	0.4541507693706083	6.107299503602745e-25
