node_id	raw_name	pretty_name	is_phenotype
1	ENSG00000185432.11_PCGBA23	ENSG00000185432.11_PCGBA23	0
2	ENSG00000186951.16_PCGBA23	ENSG00000186951.16_PCGBA23	0
3	ENSG00000152661.7_PCGBA23	ENSG00000152661.7_PCGBA23	0
4	ENSG00000078114.18_PCGBA23	ENSG00000078114.18_PCGBA23	0
5	ENSG00000134250.19_PCGBA23	ENSG00000134250.19_PCGBA23	0
6	ENSG00000155324.9_PCGBA23	ENSG00000155324.9_PCGBA23	0
7	ENSG00000104447.12_PCGBA23	ENSG00000104447.12_PCGBA23	0
8	ENSG00000136044.11_PCGBA23	ENSG00000136044.11_PCGBA23	0
9	ENSG00000187079.16_PCGBA23	ENSG00000187079.16_PCGBA23	0
10	ENSG00000105855.9_PCGBA23	ENSG00000105855.9_PCGBA23	0
11	ENSG00000163346.16_PCGBA23	ENSG00000163346.16_PCGBA23	0
12	ENSG00000163110.14_PCGBA23	ENSG00000163110.14_PCGBA23	0
13	ENSG00000007372.21_PCGBA23	ENSG00000007372.21_PCGBA23	0
14	ENSG00000165478.6_PCGBA23	ENSG00000165478.6_PCGBA23	0
15	ENSG00000167191.11_PCGBA23	ENSG00000167191.11_PCGBA23	0
16	ENSG00000164188.8_PCGBA23	ENSG00000164188.8_PCGBA23	0
17	ENSG00000178075.19_PCGBA23	ENSG00000178075.19_PCGBA23	0
18	ENSG00000165730.14_PCGBA23	ENSG00000165730.14_PCGBA23	0
19	ENSG00000147027.3_PCGBA23	ENSG00000147027.3_PCGBA23	0
20	ENSG00000100852.12_PCGBA23	ENSG00000100852.12_PCGBA23	0
21	ENSG00000156639.11_PCGBA23	ENSG00000156639.11_PCGBA23	0
22	ENSG00000164050.12_PCGBA23	ENSG00000164050.12_PCGBA23	0
23	ENSG00000163285.7_PCGBA23	ENSG00000163285.7_PCGBA23	0
24	ENSG00000105854.12_PCGBA23	ENSG00000105854.12_PCGBA23	0
25	ENSG00000114790.12_PCGBA23	ENSG00000114790.12_PCGBA23	0
