gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000185432.11	PCGBA23	ENSG00000185432.11_PCGBA23	-0.8995411159395638	0.8995411159395638	6.345292954981749e-168
ENSG00000186951.16	PCGBA23	ENSG00000186951.16_PCGBA23	-0.8967974546862131	0.8967974546862131	2.271965517918538e-165
ENSG00000152661.7	PCGBA23	ENSG00000152661.7_PCGBA23	-0.89623736247611	0.89623736247611	7.394688070978675e-165
ENSG00000078114.18	PCGBA23	ENSG00000078114.18_PCGBA23	-0.8918310916314547	0.8918310916314547	6.3288987369576965e-161
ENSG00000134250.19	PCGBA23	ENSG00000134250.19_PCGBA23	-0.8808084457252839	0.8808084457252839	8.623992601992227e-152
ENSG00000155324.9	PCGBA23	ENSG00000155324.9_PCGBA23	-0.878111339479169	0.878111339479169	1.0797813386673762e-149
ENSG00000104447.12	PCGBA23	ENSG00000104447.12_PCGBA23	-0.8765097859309818	0.8765097859309818	1.8008736959121583e-148
ENSG00000136044.11	PCGBA23	ENSG00000136044.11_PCGBA23	-0.8763569307444384	0.8763569307444384	2.350911954943104e-148
ENSG00000187079.16	PCGBA23	ENSG00000187079.16_PCGBA23	-0.8696135842805455	0.8696135842805455	2.138377767416641e-143
ENSG00000105855.9	PCGBA23	ENSG00000105855.9_PCGBA23	-0.8661332820236644	0.8661332820236644	6.057288996395659e-141
ENSG00000163346.16	PCGBA23	ENSG00000163346.16_PCGBA23	-0.8645018924222986	0.8645018924222986	8.093065323938427e-140
ENSG00000163110.14	PCGBA23	ENSG00000163110.14_PCGBA23	-0.8640051385263229	0.8640051385263229	1.770164342592137e-139
ENSG00000007372.21	PCGBA23	ENSG00000007372.21_PCGBA23	-0.8635811904297851	0.8635811904297851	3.443776777387625e-139
ENSG00000165478.6	PCGBA23	ENSG00000165478.6_PCGBA23	-0.8599649374230821	0.8599649374230821	9.193274214772758e-137
ENSG00000167191.11	PCGBA23	ENSG00000167191.11_PCGBA23	-0.859145337490127	0.859145337490127	3.1911593641085853e-136
ENSG00000164188.8	PCGBA23	ENSG00000164188.8_PCGBA23	-0.8589569401899745	0.8589569401899745	4.24328581102427e-136
ENSG00000178075.19	PCGBA23	ENSG00000178075.19_PCGBA23	-0.8585946694140404	0.8585946694140404	7.33103267146256e-136
ENSG00000165730.14	PCGBA23	ENSG00000165730.14_PCGBA23	-0.8579938133151264	0.8579938133151264	1.809513403145457e-135
ENSG00000147027.3	PCGBA23	ENSG00000147027.3_PCGBA23	-0.8548278122958506	0.8548278122958506	1.975780923529999e-133
ENSG00000100852.12	PCGBA23	ENSG00000100852.12_PCGBA23	-0.8537435011632873	0.8537435011632873	9.608778026983605e-133
ENSG00000156639.11	PCGBA23	ENSG00000156639.11_PCGBA23	-0.8530896464552301	0.8530896464552301	2.4786507817441313e-132
ENSG00000164050.12	PCGBA23	ENSG00000164050.12_PCGBA23	-0.8511731074039346	0.8511731074039346	3.88228272175298e-131
ENSG00000163285.7	PCGBA23	ENSG00000163285.7_PCGBA23	-0.8511271784105328	0.8511271784105328	4.1449092721629093e-131
ENSG00000105854.12	PCGBA23	ENSG00000105854.12_PCGBA23	-0.8505597891249721	0.8505597891249721	9.287804350101294e-131
ENSG00000114790.12	PCGBA23	ENSG00000114790.12_PCGBA23	-0.8436146623918571	0.8436146623918571	1.388310259519157e-126
