gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000186111.9	PCGBA23	ENSG00000186111.9_PCGBA23	0.6341565499764253	0.6341565499764253	1.862196359087285e-53
ENSG00000270885.1	PCGBA23	ENSG00000270885.1_PCGBA23	0.6012513532860516	0.6012513532860516	7.555173399400987e-47
ENSG00000130758.7	PCGBA23	ENSG00000130758.7_PCGBA23	0.5783516337262423	0.5783516337262423	1.1037107620182334e-42
ENSG00000105642.15	PCGBA23	ENSG00000105642.15_PCGBA23	0.570922219040499	0.570922219040499	2.1113817801832102e-41
ENSG00000186111.9	MFBA9BA46	ENSG00000186111.9_MFBA9BA46	0.5545274686537025	0.5545274686537025	1.097739296745099e-38
ENSG00000105063.18	PCGBA23	ENSG00000105063.18_PCGBA23	0.5519366374109902	0.5519366374109902	2.8578710654657214e-38
ENSG00000022567.9	PCGBA23	ENSG00000022567.9_PCGBA23	0.5448833865241625	0.5448833865241625	3.707627700111336e-37
ENSG00000110697.12	PCGBA23	ENSG00000110697.12_PCGBA23	0.5237835375571072	0.5237835375571072	5.5716805002388835e-34
ENSG00000184545.10	PCGBA23	ENSG00000184545.10_PCGBA23	0.5214067304289596	0.5214067304289596	1.2304045580561528e-33
ENSG00000022567.9	MFBA9BA46	ENSG00000022567.9_MFBA9BA46	0.5197585890664526	0.5197585890664526	2.12344036528489e-33
ENSG00000084731.14	MFBA9BA46	ENSG00000084731.14_MFBA9BA46	0.5107879648617153	0.5107879648617153	3.9309284022488e-32
ENSG00000105647.16	MFBA9BA46	ENSG00000105647.16_MFBA9BA46	0.5089256147212978	0.5089256147212978	7.12754106733467e-32
ENSG00000184261.4	MFBA9BA46	ENSG00000184261.4_MFBA9BA46	0.5075038829009254	0.5075038829009254	1.1198753129184983e-31
ENSG00000108262.15	PCGBA23	ENSG00000108262.15_PCGBA23	0.5030854009682887	0.5030854009682887	4.499502356088572e-31
ENSG00000108819.10	PCGBA23	ENSG00000108819.10_PCGBA23	0.49563473367021377	0.49563473367021377	4.4864970049713145e-30
ENSG00000099364.16	MFBA9BA46	ENSG00000099364.16_MFBA9BA46	0.49290170494488306	0.49290170494488306	1.028380411252602e-29
ENSG00000105647.16	PCGBA23	ENSG00000105647.16_PCGBA23	0.49221736513165854	0.49221736513165854	1.2643030247483406e-29
ENSG00000084731.14	PCGBA23	ENSG00000084731.14_PCGBA23	0.4920379026098461	0.4920379026098461	1.3345661882587112e-29
ENSG00000101445.9	PCGBA23	ENSG00000101445.9_PCGBA23	0.48891755079820903	0.48891755079820903	3.4004349896749934e-29
ENSG00000198837.9	MFBA9BA46	ENSG00000198837.9_MFBA9BA46	0.4857618478135421	0.4857618478135421	8.671726743058551e-29
