node_id	raw_name	pretty_name	is_phenotype
1	ENSG00000186111.9_PCGBA23	ENSG00000186111.9_PCGBA23	0
2	ENSG00000270885.1_PCGBA23	ENSG00000270885.1_PCGBA23	0
3	ENSG00000130758.7_PCGBA23	ENSG00000130758.7_PCGBA23	0
4	ENSG00000105642.15_PCGBA23	ENSG00000105642.15_PCGBA23	0
5	ENSG00000186111.9_MFBA9BA46	ENSG00000186111.9_MFBA9BA46	0
6	ENSG00000105063.18_PCGBA23	ENSG00000105063.18_PCGBA23	0
7	ENSG00000022567.9_PCGBA23	ENSG00000022567.9_PCGBA23	0
8	ENSG00000110697.12_PCGBA23	ENSG00000110697.12_PCGBA23	0
9	ENSG00000184545.10_PCGBA23	ENSG00000184545.10_PCGBA23	0
10	ENSG00000022567.9_MFBA9BA46	ENSG00000022567.9_MFBA9BA46	0
11	ENSG00000084731.14_MFBA9BA46	ENSG00000084731.14_MFBA9BA46	0
12	ENSG00000105647.16_MFBA9BA46	ENSG00000105647.16_MFBA9BA46	0
13	ENSG00000184261.4_MFBA9BA46	ENSG00000184261.4_MFBA9BA46	0
14	ENSG00000108262.15_PCGBA23	ENSG00000108262.15_PCGBA23	0
15	ENSG00000108819.10_PCGBA23	ENSG00000108819.10_PCGBA23	0
16	ENSG00000099364.16_MFBA9BA46	ENSG00000099364.16_MFBA9BA46	0
17	ENSG00000105647.16_PCGBA23	ENSG00000105647.16_PCGBA23	0
18	ENSG00000084731.14_PCGBA23	ENSG00000084731.14_PCGBA23	0
19	ENSG00000101445.9_PCGBA23	ENSG00000101445.9_PCGBA23	0
20	ENSG00000198837.9_MFBA9BA46	ENSG00000198837.9_MFBA9BA46	0
21	PHENO_sqrt_parksc_demog_slope	PHENO_sqrt_parksc_demog_slope	1
