Gene	r_cogn_global	p_cogn_global	r_pseudotime	p_pseudotime	r_cogng_demog_slope	p_cogng_demog_slope	r_motor10_demog_slope	p_motor10_demog_slope	r_sqrt_parksc_demog_slope	p_sqrt_parksc_demog_slope	max_abs_r	module_id	module_type	selected
ME_M1073	0.049833686925495585	0.6085257026250098	-0.07666272889125889	0.4303497061799063	0.15024936514569698	0.12064002428207123	-0.03914475151204036	0.687518612027409	-0.01854389806868837	0.8489269351776304	0.15024936514569698	1073	CT	False
ME_M1074	0.0017647580821362405	0.9855379297896889	-0.005044942508523147	0.9586730465532369	0.14677029475501394	0.12958148978999762	-0.07452789606089374	0.44333653481019974	-0.011102223903115384	0.9092071598838238	0.14677029475501394	1074	CT	False
ME_M1075	-0.03592123197643128	0.7120683100144858	0.055732052407233	0.5667188149506639	0.09309044955060361	0.3379366985310262	-0.019881346725316676	0.8381745452140857	-0.00047695031986759624	0.996091229591236	0.09309044955060361	1075	CT	True
ME_M1077	0.10507537038410933	0.27913343067105084	0.04954757430725792	0.6105876372171727	0.06908313907744335	0.47743849024914753	-0.14163060601822705	0.1437075634765599	0.08733042620118349	0.3688005098776211	0.14163060601822705	1077	CT	False
ME_M1078	-0.04973103946416561	0.6092651028948072	-0.018405245122071277	0.8500432548464959	0.09564861454246701	0.3247699905089724	-0.07125007424785573	0.46369965139388486	-0.023785949181821916	0.8069605019826764	0.09564861454246701	1078	CT	False
ME_M108	-0.050661913060264345	0.6025742180431356	-0.12024304028919437	0.21513643826126774	0.05883015810981715	0.5453178961162608	0.02907608357226754	0.7651578045888469	-0.043431689428701355	0.6553704386868416	0.12024304028919437	108	CT	False
ME_M1085	-0.06956270898027056	0.4743791279155967	0.0420741506650572	0.6654862872422224	-0.14073490142689846	0.1462841512372869	0.08821055072158418	0.3639758708053026	0.0020314398685743282	0.9833527831387607	0.14073490142689846	1085	CT	False
ME_M1086	0.17273421084407428	0.07382739903540154	-0.0432069766208138	0.6570406738398284	0.13066437749577423	0.17769384663553892	-0.07975067582426629	0.41195547489224016	0.03961104817592087	0.6839933987185005	0.17273421084407428	1086	CT	False
ME_M1088	0.11931437983308248	0.21872630536010368	-0.006251105585478291	0.9488045360570068	0.11149945317933677	0.2506222062901133	-0.1074983158474675	0.26813474067783205	0.04595121896810317	0.6367612554867272	0.11931437983308248	1088	CT	True
ME_M1091	0.09296825600332974	0.33857396336844314	0.03556022011094017	0.7148366768569591	-0.01912934119410347	0.8442167451856672	-0.08066145626097296	0.4066192535084608	0.17587952178268645	0.06864550299768112	0.17587952178268645	1091	CT	False
ME_M1095	-0.12241773442197712	0.20689410863224147	-0.024884788222237997	0.7982283226701465	-0.05040545073168658	0.6044143480778265	0.035029945542632925	0.7189097154714701	-0.00885167526243819	0.9275556213187459	0.12241773442197712	1095	CT	False
ME_M1096	-0.02061112285419541	0.832319929442514	-0.04430149655150073	0.6489214427013945	-0.04494733098751806	0.6441497392096921	0.011205418568920312	0.9083668949389015	-0.07932941422638809	0.41443741098269726	0.07932941422638809	1096	CT	False
ME_M1097	-0.053842679295448476	0.579962002372135	-0.07659375239695324	0.4307658776640487	-0.05061159612272771	0.6029350484438515	0.06959788399146137	0.47415515154847115	-0.04640505967964879	0.6334326422343161	0.07659375239695324	1097	CT	False
ME_M11	-0.10250893728931401	0.29110895047189805	0.09380557544007544	0.33422241087345494	-0.08673422511938772	0.372090920117757	-0.1338601976779865	0.1672318684662721	-0.10980909746428877	0.25792220900011725	0.1338601976779865	11	CT	True
