Gene	r_cogn_global	p_cogn_global	r_pseudotime	p_pseudotime	r_cogng_demog_slope	p_cogng_demog_slope	r_motor10_demog_slope	p_motor10_demog_slope	r_sqrt_parksc_demog_slope	p_sqrt_parksc_demog_slope	max_abs_r	module_id	module_type	selection_rank	selected_by	cluster_id	therapeutic_selection_score	target_category_score	n_any_therapeutic_category	n_Alzheimer_evidence	n_known_drug_target	n_kinase	n_GPCR	n_ion_channel	representative_target_genes	representative_ad_genes
ME_M763	0.1251637958004737	0.1968123044474638	0.15459189327273057	0.11015628853642126	-0.12521030024880428	0.1966446791652888	0.01559969917585993	0.8726919045996974	0.13641378942537727	0.15920580612206378	0.15459189327273057	763	CT	26	therapeutic_targets	763	2559.802781289507	865	500	411	114	35	6	11	NEU1(enzyme;known_drug_target;Alzheimer_evidence);NOP16(Alzheimer_evidence);IL34(known_drug_target;Alzheimer_evidence);RAP2B(Alzheimer_evidence);TTN(kinase;enzyme;known_drug_target;Alzheimer_evidence);PPARG(receptor;known_drug_target;Alzheimer_evidence);PTGS2(enzyme;known_drug_target;Alzheimer_evidence);NGLY1(enzyme;Alzheimer_evidence);CDC5L(Alzheimer_evidence);CLINT1(Alzheimer_evidence);TIMM44(Alzheimer_evidence);CCDC6(Alzheimer_evidence);HIC1(transcription_factor;Alzheimer_evidence);MAPK14(kinase;enzyme;known_drug_target;Alzheimer_evidence);TPST2(enzyme;Alzheimer_evidence);PTGFR(receptor;known_drug_target;Alzheimer_evidence);MRPL33(Alzheimer_evidence);AOPEP(enzyme;known_drug_target;Alzheimer_evidence);ARHGEF17(Alzheimer_evidence);PIK3R6(kinase;enzyme;known_drug_target;Alzheimer_evidence);WNT2(known_drug_target;Alzheimer_evidence);CSNK2A2(kinase;enzyme;known_drug_target;Alzheimer_evidence);L3MBTL3(transcription_factor;known_drug_target;Alzheimer_evidence);ALDH8A1(enzyme;Alzheimer_evidence);ZNF579(transcription_factor;Alzheimer_evidence)	NEU1(enzyme;known_drug_target;Alzheimer_evidence);NOP16(Alzheimer_evidence);IL34(known_drug_target;Alzheimer_evidence);RAP2B(Alzheimer_evidence);TTN(kinase;enzyme;known_drug_target;Alzheimer_evidence);PPARG(receptor;known_drug_target;Alzheimer_evidence);PTGS2(enzyme;known_drug_target;Alzheimer_evidence);NGLY1(enzyme;Alzheimer_evidence);CDC5L(Alzheimer_evidence);CLINT1(Alzheimer_evidence);TIMM44(Alzheimer_evidence);CCDC6(Alzheimer_evidence);HIC1(transcription_factor;Alzheimer_evidence);MAPK14(kinase;enzyme;known_drug_target;Alzheimer_evidence);TPST2(enzyme;Alzheimer_evidence);PTGFR(receptor;known_drug_target;Alzheimer_evidence);MRPL33(Alzheimer_evidence);AOPEP(enzyme;known_drug_target;Alzheimer_evidence);ARHGEF17(Alzheimer_evidence);PIK3R6(kinase;enzyme;known_drug_target;Alzheimer_evidence)
ME_M771	0.06280089997536312	0.5184803990931877	0.1063598715773868	0.27326547617269614	-0.10659702327227048	0.27219126284081346	0.04233832871395016	0.6635129545296743	0.08606322548902516	0.37581552245387007	0.10659702327227048	771	CT	27	therapeutic_targets	771	2354.524348810872	811	513	390	83	38	9	8	ADAM10(enzyme;known_drug_target;Alzheimer_evidence);AURKA(kinase;enzyme;known_drug_target;Alzheimer_evidence);PPP1R10(enzyme;transcription_factor;Alzheimer_evidence);COPA(receptor;known_drug_target;Alzheimer_evidence);ACACA(enzyme;known_drug_target;Alzheimer_evidence);IPO7(Alzheimer_evidence);TRAPPC5(Alzheimer_evidence);EPM2A(enzyme;Alzheimer_evidence);PANK1(kinase;enzyme;Alzheimer_evidence);CREB1(Alzheimer_evidence);UQCRB(enzyme;Alzheimer_evidence);PFKP(enzyme;Alzheimer_evidence);SLC35C1(transporter;known_drug_target;Alzheimer_evidence);SLC36A1(transporter;known_drug_target;Alzheimer_evidence);MRPL35(Alzheimer_evidence);FAM20B(kinase;enzyme;Alzheimer_evidence);CTCF(transcription_factor;Alzheimer_evidence);MAST2(kinase;enzyme;known_drug_target;Alzheimer_evidence);RABEP1(Alzheimer_evidence);MRPL33(Alzheimer_evidence);LRRN2(Alzheimer_evidence);SCLY(enzyme;Alzheimer_evidence);KCNG1(ion_channel;known_drug_target;Alzheimer_evidence);MRPS15(Alzheimer_evidence);ALDH8A1(enzyme;Alzheimer_evidence)	ADAM10(enzyme;known_drug_target;Alzheimer_evidence);AURKA(kinase;enzyme;known_drug_target;Alzheimer_evidence);PPP1R10(enzyme;transcription_factor;Alzheimer_evidence);COPA(receptor;known_drug_target;Alzheimer_evidence);ACACA(enzyme;known_drug_target;Alzheimer_evidence);IPO7(Alzheimer_evidence);TRAPPC5(Alzheimer_evidence);EPM2A(enzyme;Alzheimer_evidence);PANK1(kinase;enzyme;Alzheimer_evidence);CREB1(Alzheimer_evidence);UQCRB(enzyme;Alzheimer_evidence);PFKP(enzyme;Alzheimer_evidence);SLC35C1(transporter;known_drug_target;Alzheimer_evidence);SLC36A1(transporter;known_drug_target;Alzheimer_evidence);MRPL35(Alzheimer_evidence);FAM20B(kinase;enzyme;Alzheimer_evidence);CTCF(transcription_factor;Alzheimer_evidence);MAST2(kinase;enzyme;known_drug_target;Alzheimer_evidence);RABEP1(Alzheimer_evidence);MRPL33(Alzheimer_evidence)
ME_M772	0.01078710501648885	0.9117736385531025	0.134800033137643	0.16424377510520083	-0.14471143910643172	0.13510682105827893	0.04799897094918276	0.6218005796663821	0.058203313666134154	0.5496158857013942	0.14471143910643172	772	CT	28	therapeutic_targets	772	1572.934065934066	548	348	258	63	18	1	4	ABCA7(transporter;enzyme;Alzheimer_evidence);NR3C1(nuclear_receptor;receptor;known_drug_target;Alzheimer_evidence);FAHD2A(enzyme;Alzheimer_evidence);ZNF568(transcription_factor;Alzheimer_evidence);CAV1(Alzheimer_evidence);CCN3(known_drug_target;Alzheimer_evidence);PURA(Alzheimer_evidence);MRPL33(Alzheimer_evidence);TRAPPC3(Alzheimer_evidence);CDK11B(kinase;enzyme;known_drug_target;Alzheimer_evidence);MRPS15(Alzheimer_evidence);CORO1C(Alzheimer_evidence);SLMAP(Alzheimer_evidence);NR2F2(nuclear_receptor;receptor;known_drug_target;Alzheimer_evidence);MIOS(Alzheimer_evidence);ARFGEF1(Alzheimer_evidence);RSAD1(Alzheimer_evidence);CMPK1(kinase;enzyme;Alzheimer_evidence);PBX2(transcription_factor;Alzheimer_evidence);NSUN4(Alzheimer_evidence);TRMT61B(Alzheimer_evidence);ATP8B2(enzyme;known_drug_target;Alzheimer_evidence);CPSF1(Alzheimer_evidence);GBA2(enzyme;Alzheimer_evidence);TSGA10(Alzheimer_evidence)	ABCA7(transporter;enzyme;Alzheimer_evidence);NR3C1(nuclear_receptor;receptor;known_drug_target;Alzheimer_evidence);FAHD2A(enzyme;Alzheimer_evidence);ZNF568(transcription_factor;Alzheimer_evidence);CAV1(Alzheimer_evidence);CCN3(known_drug_target;Alzheimer_evidence);PURA(Alzheimer_evidence);MRPL33(Alzheimer_evidence);TRAPPC3(Alzheimer_evidence);CDK11B(kinase;enzyme;known_drug_target;Alzheimer_evidence);MRPS15(Alzheimer_evidence);CORO1C(Alzheimer_evidence);SLMAP(Alzheimer_evidence);NR2F2(nuclear_receptor;receptor;known_drug_target;Alzheimer_evidence);MIOS(Alzheimer_evidence);ARFGEF1(Alzheimer_evidence);RSAD1(Alzheimer_evidence);CMPK1(kinase;enzyme;Alzheimer_evidence);PBX2(transcription_factor;Alzheimer_evidence);NSUN4(Alzheimer_evidence)
ME_M867	-0.03100572721793194	0.7500691739313333	-0.15669892105211627	0.10533209823564577	0.010167087741218144	0.9168259801766692	0.12088931724252162	0.21266298988599813	-0.060841098531728866	0.5316417757073272	0.15669892105211627	867	TS	29	therapeutic_targets	867	1341.3790322580646	400	222	214	65	15	2	24	GRIN2B(ion_channel;receptor;known_drug_target;Alzheimer_evidence);GRIN2A(ion_channel;receptor;known_drug_target;Alzheimer_evidence);NAGPA(enzyme;Alzheimer_evidence);PTK2B(kinase;enzyme;known_drug_target;Alzheimer_evidence);HTR2A(receptor;known_drug_target;Alzheimer_evidence);BRSK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);CAMK1G(kinase;enzyme;known_drug_target;Alzheimer_evidence);DOCK3(Alzheimer_evidence);EPB41L1(Alzheimer_evidence);GRIA1(ion_channel;receptor;known_drug_target;Alzheimer_evidence);SYBU(Alzheimer_evidence);PPP3R1(enzyme;Alzheimer_evidence);CELF4(Alzheimer_evidence);CKMT1B(kinase;enzyme;Alzheimer_evidence);DIRAS2(Alzheimer_evidence);CDK5R2(kinase;enzyme;Alzheimer_evidence);ZMAT4(transcription_factor;Alzheimer_evidence);CHRM1(receptor;known_drug_target;Alzheimer_evidence);KCNJ3(ion_channel;known_drug_target;Alzheimer_evidence);PRKCZ(kinase;enzyme;known_drug_target;Alzheimer_evidence);CAMK1D(kinase;enzyme;known_drug_target;Alzheimer_evidence);HCN1(ion_channel;known_drug_target;Alzheimer_evidence);PRKCE(kinase;enzyme;known_drug_target;Alzheimer_evidence);TMEM266(Alzheimer_evidence);TMEM59L(Alzheimer_evidence)	GRIN2B(ion_channel;receptor;known_drug_target;Alzheimer_evidence);GRIN2A(ion_channel;receptor;known_drug_target;Alzheimer_evidence);NAGPA(enzyme;Alzheimer_evidence);PTK2B(kinase;enzyme;known_drug_target;Alzheimer_evidence);HTR2A(receptor;known_drug_target;Alzheimer_evidence);BRSK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);CAMK1G(kinase;enzyme;known_drug_target;Alzheimer_evidence);DOCK3(Alzheimer_evidence);EPB41L1(Alzheimer_evidence);GRIA1(ion_channel;receptor;known_drug_target;Alzheimer_evidence);SYBU(Alzheimer_evidence);PPP3R1(enzyme;Alzheimer_evidence);CELF4(Alzheimer_evidence);CKMT1B(kinase;enzyme;Alzheimer_evidence);DIRAS2(Alzheimer_evidence);CDK5R2(kinase;enzyme;Alzheimer_evidence);ZMAT4(transcription_factor;Alzheimer_evidence);CHRM1(receptor;known_drug_target;Alzheimer_evidence);KCNJ3(ion_channel;known_drug_target;Alzheimer_evidence);PRKCZ(kinase;enzyme;known_drug_target;Alzheimer_evidence)
ME_M901	-0.0969377178724277	0.3182615261613442	-0.2318269546509291	0.015771177842898065	-0.008611030247277461	0.9295199933987555	0.0986996210489876	0.3095031827828735	-0.08848954765603814	0.36245463245524023	0.2318269546509291	901	CT	30	therapeutic_targets	901	1300.3661971830986	422	220	204	61	23	2	7	APP(enzyme;receptor;known_drug_target;Alzheimer_evidence);GRIN3A(ion_channel;receptor;known_drug_target;Alzheimer_evidence);ADRA2B(known_drug_target;Alzheimer_evidence);GSK3B(kinase;enzyme;known_drug_target;Alzheimer_evidence);ATP6V1A(enzyme;known_drug_target;Alzheimer_evidence);ATP6V1C1(known_drug_target;Alzheimer_evidence);PIK3CB(kinase;enzyme;known_drug_target;Alzheimer_evidence);JAZF1(transcription_factor;Alzheimer_evidence);ACSL4(enzyme;Alzheimer_evidence);DRD5(receptor;known_drug_target;Alzheimer_evidence);MAP2K4(kinase;enzyme;known_drug_target;Alzheimer_evidence);SLC39A10(transporter;known_drug_target;Alzheimer_evidence);SLC25A4(transporter;known_drug_target;Alzheimer_evidence);DPP4(enzyme;known_drug_target;Alzheimer_evidence);FBXO11(enzyme;known_drug_target;Alzheimer_evidence);PHOSPHO1(enzyme;Alzheimer_evidence);CUL2(Alzheimer_evidence);PRICKLE1(Alzheimer_evidence);G3BP2(Alzheimer_evidence);MADD(kinase;enzyme;Alzheimer_evidence);SLC16A7(transporter;known_drug_target;Alzheimer_evidence);RASA1(Alzheimer_evidence);ZNF385B(transcription_factor;Alzheimer_evidence);AAK1(kinase;enzyme;Alzheimer_evidence);MARK1(kinase;enzyme;known_drug_target;Alzheimer_evidence)	APP(enzyme;receptor;known_drug_target;Alzheimer_evidence);GRIN3A(ion_channel;receptor;known_drug_target;Alzheimer_evidence);ADRA2B(known_drug_target;Alzheimer_evidence);GSK3B(kinase;enzyme;known_drug_target;Alzheimer_evidence);ATP6V1A(enzyme;known_drug_target;Alzheimer_evidence);ATP6V1C1(known_drug_target;Alzheimer_evidence);PIK3CB(kinase;enzyme;known_drug_target;Alzheimer_evidence);JAZF1(transcription_factor;Alzheimer_evidence);ACSL4(enzyme;Alzheimer_evidence);DRD5(receptor;known_drug_target;Alzheimer_evidence);MAP2K4(kinase;enzyme;known_drug_target;Alzheimer_evidence);SLC39A10(transporter;known_drug_target;Alzheimer_evidence);SLC25A4(transporter;known_drug_target;Alzheimer_evidence);DPP4(enzyme;known_drug_target;Alzheimer_evidence);FBXO11(enzyme;known_drug_target;Alzheimer_evidence);PHOSPHO1(enzyme;Alzheimer_evidence);CUL2(Alzheimer_evidence);PRICKLE1(Alzheimer_evidence);G3BP2(Alzheimer_evidence);MADD(kinase;enzyme;Alzheimer_evidence)
ME_M935	0.12946171692855618	0.18175283157164923	0.13132991864517196	0.1754764401936735	-0.15396558695479184	0.1116229496563898	0.015137653985214331	0.8764323047740853	0.17103602545887456	0.07675356047262098	0.17103602545887456	935	CT	31	therapeutic_targets	935	1319.0	446	255	218	56	9	4	4	APH1B(Alzheimer_evidence);PPT1(enzyme;known_drug_target;Alzheimer_evidence);NDUFA6(Alzheimer_evidence);TSPOAP1(Alzheimer_evidence);PTPRA(enzyme;receptor;known_drug_target;Alzheimer_evidence);FGFR3(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);EPHX2(enzyme;known_drug_target;Alzheimer_evidence);S100A13(Alzheimer_evidence);ZBTB9(transcription_factor;Alzheimer_evidence);NDUFA7(Alzheimer_evidence);SCARB2(receptor;Alzheimer_evidence);ATPAF1(enzyme;Alzheimer_evidence);PPIG(enzyme;Alzheimer_evidence);ALDH5A1(enzyme;known_drug_target;Alzheimer_evidence);ROBO1(receptor;Alzheimer_evidence);CTNNA2(Alzheimer_evidence);MCCC2(enzyme;Alzheimer_evidence);VWA8(Alzheimer_evidence);CLNS1A(Alzheimer_evidence);PDE11A(enzyme;known_drug_target;Alzheimer_evidence);SLC13A3(transporter;known_drug_target;Alzheimer_evidence);NPAP1(Alzheimer_evidence);MARCKS(kinase;enzyme;Alzheimer_evidence);CKMT2(kinase;enzyme;Alzheimer_evidence);JARID2(Alzheimer_evidence)	APH1B(Alzheimer_evidence);PPT1(enzyme;known_drug_target;Alzheimer_evidence);NDUFA6(Alzheimer_evidence);TSPOAP1(Alzheimer_evidence);PTPRA(enzyme;receptor;known_drug_target;Alzheimer_evidence);FGFR3(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);EPHX2(enzyme;known_drug_target;Alzheimer_evidence);S100A13(Alzheimer_evidence);ZBTB9(transcription_factor;Alzheimer_evidence);NDUFA7(Alzheimer_evidence);SCARB2(receptor;Alzheimer_evidence);ATPAF1(enzyme;Alzheimer_evidence);PPIG(enzyme;Alzheimer_evidence);ALDH5A1(enzyme;known_drug_target;Alzheimer_evidence);ROBO1(receptor;Alzheimer_evidence);CTNNA2(Alzheimer_evidence);MCCC2(enzyme;Alzheimer_evidence);VWA8(Alzheimer_evidence);CLNS1A(Alzheimer_evidence);PDE11A(enzyme;known_drug_target;Alzheimer_evidence)
ME_M937	0.23182199071353565	0.015773478640284805	0.17240068602208986	0.07439489138854213	-0.03967618682522325	0.6835014869108615	-0.016993341382335426	0.8614272451227807	0.2504999800210262	0.008927717856911302	0.2504999800210262	937	CT	32	therapeutic_targets	937	1316.9594594594594	441	251	220	55	12	1	4	KIF1A(Alzheimer_evidence);PLRG1(Alzheimer_evidence);NDUFC1(Alzheimer_evidence);PTPRA(enzyme;receptor;known_drug_target;Alzheimer_evidence);VARS2(enzyme;Alzheimer_evidence);FGFR3(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);EPHX2(enzyme;known_drug_target;Alzheimer_evidence);PAPSS1(enzyme;Alzheimer_evidence);PIK3C2A(kinase;enzyme;known_drug_target;Alzheimer_evidence);FTCD(enzyme;Alzheimer_evidence);SLC6A1(transporter;known_drug_target;Alzheimer_evidence);MSRB2(enzyme;Alzheimer_evidence);SRR(enzyme;Alzheimer_evidence);PPIG(enzyme;Alzheimer_evidence);NDUFA10(Alzheimer_evidence);PDE3A(enzyme;known_drug_target;Alzheimer_evidence);FOXRED2(transcription_factor;Alzheimer_evidence);UQCRQ(enzyme;Alzheimer_evidence);ATXN2(Alzheimer_evidence);CTNNA2(Alzheimer_evidence);ETV1(transcription_factor;Alzheimer_evidence);CLEC3B(Alzheimer_evidence);EXOC4(Alzheimer_evidence);PDE11A(enzyme;known_drug_target;Alzheimer_evidence);NAALADL2(enzyme;Alzheimer_evidence)	KIF1A(Alzheimer_evidence);PLRG1(Alzheimer_evidence);NDUFC1(Alzheimer_evidence);PTPRA(enzyme;receptor;known_drug_target;Alzheimer_evidence);VARS2(enzyme;Alzheimer_evidence);FGFR3(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);EPHX2(enzyme;known_drug_target;Alzheimer_evidence);PAPSS1(enzyme;Alzheimer_evidence);PIK3C2A(kinase;enzyme;known_drug_target;Alzheimer_evidence);FTCD(enzyme;Alzheimer_evidence);SLC6A1(transporter;known_drug_target;Alzheimer_evidence);MSRB2(enzyme;Alzheimer_evidence);SRR(enzyme;Alzheimer_evidence);PPIG(enzyme;Alzheimer_evidence);NDUFA10(Alzheimer_evidence);PDE3A(enzyme;known_drug_target;Alzheimer_evidence);FOXRED2(transcription_factor;Alzheimer_evidence);UQCRQ(enzyme;Alzheimer_evidence);ATXN2(Alzheimer_evidence);CTNNA2(Alzheimer_evidence)
ME_M938	-0.0775957299600739	0.4247430651436407	-0.09630971463665217	0.32142161405724307	0.07914303870787305	0.41553825045290055	-0.10024652507015647	0.30194426127534263	-0.13279648713911021	0.17066216698450595	0.13279648713911021	938	CT	33	therapeutic_targets	938	1759.4399323181049	603	365	295	64	24	2	6	SMPD1(enzyme;known_drug_target;Alzheimer_evidence);H2BC4(Alzheimer_evidence);NDUFC1(Alzheimer_evidence);BACE1(enzyme;known_drug_target;Alzheimer_evidence);FBXL22(Alzheimer_evidence);PTPRA(enzyme;receptor;known_drug_target;Alzheimer_evidence);ZNF827(transcription_factor;Alzheimer_evidence);BRD8(known_drug_target;Alzheimer_evidence);PSKH1(kinase;enzyme;known_drug_target;Alzheimer_evidence);TCF7L2(transcription_factor;Alzheimer_evidence);NEK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);AUTS2(Alzheimer_evidence);PCYT2(enzyme;Alzheimer_evidence);ADARB2(enzyme;Alzheimer_evidence);SRR(enzyme;Alzheimer_evidence);ATPAF1(enzyme;Alzheimer_evidence);MRPL16(Alzheimer_evidence);IARS2(enzyme;Alzheimer_evidence);FOXRED2(transcription_factor;Alzheimer_evidence);MTX1(Alzheimer_evidence);ZNF84(transcription_factor;Alzheimer_evidence);ANKZF1(enzyme;transcription_factor;Alzheimer_evidence);MKRN1(enzyme;transcription_factor;Alzheimer_evidence);BBS1(Alzheimer_evidence);CBR4(enzyme;Alzheimer_evidence)	SMPD1(enzyme;known_drug_target;Alzheimer_evidence);H2BC4(Alzheimer_evidence);NDUFC1(Alzheimer_evidence);BACE1(enzyme;known_drug_target;Alzheimer_evidence);FBXL22(Alzheimer_evidence);PTPRA(enzyme;receptor;known_drug_target;Alzheimer_evidence);ZNF827(transcription_factor;Alzheimer_evidence);BRD8(known_drug_target;Alzheimer_evidence);PSKH1(kinase;enzyme;known_drug_target;Alzheimer_evidence);TCF7L2(transcription_factor;Alzheimer_evidence);NEK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);AUTS2(Alzheimer_evidence);PCYT2(enzyme;Alzheimer_evidence);ADARB2(enzyme;Alzheimer_evidence);SRR(enzyme;Alzheimer_evidence);ATPAF1(enzyme;Alzheimer_evidence);MRPL16(Alzheimer_evidence);IARS2(enzyme;Alzheimer_evidence);FOXRED2(transcription_factor;Alzheimer_evidence);MTX1(Alzheimer_evidence)
ME_M954	0.08201295843513415	0.39877624641613624	-0.06177405904582773	0.5253555642366162	0.03970539897212558	0.6832809266201747	-0.12723092167998803	0.18946057415980283	-0.0400928700742404	0.6803579330243007	0.12723092167998803	954	CT	34	therapeutic_targets	954	1254.7801418439717	405	267	228	38	14	1	3	RIOK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);OGG1(enzyme;known_drug_target;Alzheimer_evidence);COPZ1(Alzheimer_evidence);GBF1(Alzheimer_evidence);NISCH(Alzheimer_evidence);VPS28(Alzheimer_evidence);MRPS27(Alzheimer_evidence);COG8(Alzheimer_evidence);BRD8(known_drug_target;Alzheimer_evidence);APOB(Alzheimer_evidence);FGGY(kinase;enzyme;Alzheimer_evidence);CEP68(Alzheimer_evidence);TYW1(Alzheimer_evidence);BCR(known_drug_target;Alzheimer_evidence);NUP155(Alzheimer_evidence);DRG2(Alzheimer_evidence);COPE(Alzheimer_evidence);MTX1(Alzheimer_evidence);ZNF763(transcription_factor;Alzheimer_evidence);DDT(enzyme;known_drug_target;Alzheimer_evidence);SLC39A13(transporter;known_drug_target;Alzheimer_evidence);ZNF700(transcription_factor;Alzheimer_evidence);IRAK1BP1(kinase;enzyme;receptor;Alzheimer_evidence);SMARCA2(known_drug_target;Alzheimer_evidence);WWP2(enzyme;Alzheimer_evidence)	RIOK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);OGG1(enzyme;known_drug_target;Alzheimer_evidence);COPZ1(Alzheimer_evidence);GBF1(Alzheimer_evidence);NISCH(Alzheimer_evidence);VPS28(Alzheimer_evidence);MRPS27(Alzheimer_evidence);COG8(Alzheimer_evidence);BRD8(known_drug_target;Alzheimer_evidence);APOB(Alzheimer_evidence);FGGY(kinase;enzyme;Alzheimer_evidence);CEP68(Alzheimer_evidence);TYW1(Alzheimer_evidence);BCR(known_drug_target;Alzheimer_evidence);NUP155(Alzheimer_evidence);DRG2(Alzheimer_evidence);COPE(Alzheimer_evidence);MTX1(Alzheimer_evidence);ZNF763(transcription_factor;Alzheimer_evidence);DDT(enzyme;known_drug_target;Alzheimer_evidence)
ME_M959	0.07794681704431711	0.4226442389027892	0.09904328264996132	0.3078133295576763	-0.1293789143099857	0.18203476543766534	0.0312805951855378	0.7479273753434039	0.10207061643400074	0.29318779649072735	0.1293789143099857	959	CT	35	therapeutic_targets	959	1948.9019933554816	650	407	332	80	15	3	5	APH1B(Alzheimer_evidence);PSAP(receptor;known_drug_target;Alzheimer_evidence);H2BC4(Alzheimer_evidence);SNRPE(Alzheimer_evidence);SNRPD2(Alzheimer_evidence);APH1A(Alzheimer_evidence);NOC3L(Alzheimer_evidence);ZKSCAN1(transcription_factor;Alzheimer_evidence);SREBF1(transcription_factor;Alzheimer_evidence);PFKL(enzyme;Alzheimer_evidence);PSKH1(kinase;enzyme;known_drug_target;Alzheimer_evidence);CCDC88A(Alzheimer_evidence);ILF3(Alzheimer_evidence);FAHD2A(enzyme;Alzheimer_evidence);NDUFS4(Alzheimer_evidence);CSNK2B(kinase;enzyme;known_drug_target;Alzheimer_evidence);FADS1(enzyme;Alzheimer_evidence);TCN2(Alzheimer_evidence);TET2(enzyme;Alzheimer_evidence);PPIG(enzyme;Alzheimer_evidence);PDE3A(enzyme;known_drug_target;Alzheimer_evidence);TRIOBP(Alzheimer_evidence);DENND3(Alzheimer_evidence);STRADA(known_drug_target;Alzheimer_evidence);KMT5B(enzyme;known_drug_target;Alzheimer_evidence)	APH1B(Alzheimer_evidence);PSAP(receptor;known_drug_target;Alzheimer_evidence);H2BC4(Alzheimer_evidence);SNRPE(Alzheimer_evidence);SNRPD2(Alzheimer_evidence);APH1A(Alzheimer_evidence);NOC3L(Alzheimer_evidence);ZKSCAN1(transcription_factor;Alzheimer_evidence);SREBF1(transcription_factor;Alzheimer_evidence);PFKL(enzyme;Alzheimer_evidence);PSKH1(kinase;enzyme;known_drug_target;Alzheimer_evidence);CCDC88A(Alzheimer_evidence);ILF3(Alzheimer_evidence);FAHD2A(enzyme;Alzheimer_evidence);NDUFS4(Alzheimer_evidence);CSNK2B(kinase;enzyme;known_drug_target;Alzheimer_evidence);FADS1(enzyme;Alzheimer_evidence);TCN2(Alzheimer_evidence);TET2(enzyme;Alzheimer_evidence);PPIG(enzyme;Alzheimer_evidence)
ME_M1075	-0.03592123197643128	0.7120683100144858	0.055732052407233	0.5667188149506639	0.09309044955060361	0.3379366985310262	-0.019881346725316676	0.8381745452140857	-0.00047695031986759624	0.996091229591236	0.09309044955060361	1075	CT	36	therapeutic_targets	1075	1410.323374340949	501	326	238	45	19	2	2	SMPD1(enzyme;known_drug_target;Alzheimer_evidence);NDUFB7(Alzheimer_evidence);KAT5(transcription_factor;known_drug_target;Alzheimer_evidence);COG8(Alzheimer_evidence);GOLGA2(Alzheimer_evidence);CYB5R4(enzyme;Alzheimer_evidence);MAP2K7(kinase;enzyme;known_drug_target;Alzheimer_evidence);DHX30(Alzheimer_evidence);RRM2B(enzyme;known_drug_target;Alzheimer_evidence);HAGH(enzyme;Alzheimer_evidence);CAND2(Alzheimer_evidence);NRF1(Alzheimer_evidence);SLC6A1(transporter;known_drug_target;Alzheimer_evidence);ARHGAP8(Alzheimer_evidence);CKAP5(Alzheimer_evidence);AKT1(kinase;enzyme;known_drug_target;Alzheimer_evidence);FOXRED2(transcription_factor;Alzheimer_evidence);BORCS5(Alzheimer_evidence);IPO9(Alzheimer_evidence);PHTF2(transcription_factor;Alzheimer_evidence);ZMYM2(transcription_factor;Alzheimer_evidence);CYTH1(Alzheimer_evidence);MKRN1(enzyme;transcription_factor;Alzheimer_evidence);ADCK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);SLC2A4(transporter;known_drug_target;Alzheimer_evidence)	SMPD1(enzyme;known_drug_target;Alzheimer_evidence);NDUFB7(Alzheimer_evidence);KAT5(transcription_factor;known_drug_target;Alzheimer_evidence);COG8(Alzheimer_evidence);GOLGA2(Alzheimer_evidence);CYB5R4(enzyme;Alzheimer_evidence);MAP2K7(kinase;enzyme;known_drug_target;Alzheimer_evidence);DHX30(Alzheimer_evidence);RRM2B(enzyme;known_drug_target;Alzheimer_evidence);HAGH(enzyme;Alzheimer_evidence);CAND2(Alzheimer_evidence);NRF1(Alzheimer_evidence);SLC6A1(transporter;known_drug_target;Alzheimer_evidence);ARHGAP8(Alzheimer_evidence);CKAP5(Alzheimer_evidence);AKT1(kinase;enzyme;known_drug_target;Alzheimer_evidence);FOXRED2(transcription_factor;Alzheimer_evidence);BORCS5(Alzheimer_evidence);IPO9(Alzheimer_evidence);PHTF2(transcription_factor;Alzheimer_evidence)
