gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000102984.14	PCGBA23	ENSG00000102984.14_PCGBA23	-0.5870016647493574	0.5870016647493574	3.225658731623334e-44
ENSG00000102984.14	MFBA9BA46	ENSG00000102984.14_MFBA9BA46	-0.5833074700828943	0.5833074700828943	1.477308465973271e-43
ENSG00000110851.11	AC	ENSG00000110851.11_AC	-0.5667422063932505	0.5667422063932505	1.0751853135439836e-40
ENSG00000019995.6	PCGBA23	ENSG00000019995.6_PCGBA23	-0.5628140252584289	0.5628140252584289	4.860550598548616e-40
ENSG00000177479.19	PCGBA23	ENSG00000177479.19_PCGBA23	-0.5530117039896523	0.5530117039896523	1.9233304229948102e-38
ENSG00000110851.11	MFBA9BA46	ENSG00000110851.11_MFBA9BA46	-0.5500412824523885	0.5500412824523885	5.724606692176719e-38
ENSG00000152484.13	AC	ENSG00000152484.13_AC	-0.5498887274884058	0.5498887274884058	6.052651410986189e-38
ENSG00000158552.12	MFBA9BA46	ENSG00000158552.12_MFBA9BA46	-0.5274981446851325	0.5274981446851325	1.595120272212566e-34
ENSG00000123240.16	PCGBA23	ENSG00000123240.16_PCGBA23	-0.5174917086851892	0.5174917086851892	4.476029279157283e-33
ENSG00000135945.9	AC	ENSG00000135945.9_AC	-0.5131815906374876	0.5131815906374876	1.819601459425848e-32
ENSG00000160294.10	AC	ENSG00000160294.10_AC	-0.5117061900043953	0.5117061900043953	2.927404076572761e-32
ENSG00000134046.11	MFBA9BA46	ENSG00000134046.11_MFBA9BA46	-0.5072005402182395	0.5072005402182395	1.232872929677072e-31
ENSG00000204498.10	AC	ENSG00000204498.10_AC	-0.5059045441199694	0.5059045441199694	1.85700841670659e-31
ENSG00000134046.11	AC	ENSG00000134046.11_AC	-0.5053218102358794	0.5053218102358794	2.2312857030331477e-31
ENSG00000175416.12	PCGBA23	ENSG00000175416.12_PCGBA23	-0.5036965740262198	0.5036965740262198	3.716577299356473e-31
ENSG00000224032.6	MFBA9BA46	ENSG00000224032.6_MFBA9BA46	-0.5026268218489724	0.5026268218489724	5.192154633010846e-31
ENSG00000205763.13	AC	ENSG00000205763.13_AC	-0.49955554086457	0.49955554086457	1.3470833189374528e-30
ENSG00000110025.12	AC	ENSG00000110025.12_AC	-0.49201244873126676	0.49201244873126676	1.3448397030419922e-29
ENSG00000196235.13	AC	ENSG00000196235.13_AC	-0.4918866524726977	0.4918866524726977	1.396772566769588e-29
ENSG00000158552.12	PCGBA23	ENSG00000158552.12_PCGBA23	-0.48644700879902353	0.48644700879902353	7.082561930250193e-29
ENSG00000167110.17	MFBA9BA46	ENSG00000167110.17_MFBA9BA46	-0.4791921356300024	0.4791921356300024	5.903255404588023e-28
ENSG00000224032.6	PCGBA23	ENSG00000224032.6_PCGBA23	-0.4763965058208387	0.4763965058208387	1.3186363238616222e-27
ENSG00000152102.17	MFBA9BA46	ENSG00000152102.17_MFBA9BA46	-0.4753268465487367	0.4753268465487367	1.7898804264434464e-27
ENSG00000184271.16	MFBA9BA46	ENSG00000184271.16_MFBA9BA46	-0.47152648748673437	0.47152648748673437	5.2544024471332616e-27
ENSG00000164684.13	AC	ENSG00000164684.13_AC	-0.468558248738236	0.468558248738236	1.2071627472474213e-26
