node_id	raw_name	pretty_name	is_phenotype
1	ENSG00000102984.14_PCGBA23	ENSG00000102984.14_PCGBA23	0
2	ENSG00000102984.14_MFBA9BA46	ENSG00000102984.14_MFBA9BA46	0
3	ENSG00000110851.11_AC	ENSG00000110851.11_AC	0
4	ENSG00000019995.6_PCGBA23	ENSG00000019995.6_PCGBA23	0
5	ENSG00000177479.19_PCGBA23	ENSG00000177479.19_PCGBA23	0
6	ENSG00000110851.11_MFBA9BA46	ENSG00000110851.11_MFBA9BA46	0
7	ENSG00000152484.13_AC	ENSG00000152484.13_AC	0
8	ENSG00000158552.12_MFBA9BA46	ENSG00000158552.12_MFBA9BA46	0
9	ENSG00000123240.16_PCGBA23	ENSG00000123240.16_PCGBA23	0
10	ENSG00000135945.9_AC	ENSG00000135945.9_AC	0
11	ENSG00000160294.10_AC	ENSG00000160294.10_AC	0
12	ENSG00000134046.11_MFBA9BA46	ENSG00000134046.11_MFBA9BA46	0
13	ENSG00000204498.10_AC	ENSG00000204498.10_AC	0
14	ENSG00000134046.11_AC	ENSG00000134046.11_AC	0
15	ENSG00000175416.12_PCGBA23	ENSG00000175416.12_PCGBA23	0
16	ENSG00000224032.6_MFBA9BA46	ENSG00000224032.6_MFBA9BA46	0
17	ENSG00000205763.13_AC	ENSG00000205763.13_AC	0
18	ENSG00000110025.12_AC	ENSG00000110025.12_AC	0
19	ENSG00000196235.13_AC	ENSG00000196235.13_AC	0
20	ENSG00000158552.12_PCGBA23	ENSG00000158552.12_PCGBA23	0
21	ENSG00000167110.17_MFBA9BA46	ENSG00000167110.17_MFBA9BA46	0
22	ENSG00000224032.6_PCGBA23	ENSG00000224032.6_PCGBA23	0
23	ENSG00000152102.17_MFBA9BA46	ENSG00000152102.17_MFBA9BA46	0
24	ENSG00000184271.16_MFBA9BA46	ENSG00000184271.16_MFBA9BA46	0
25	ENSG00000164684.13_AC	ENSG00000164684.13_AC	0
26	PHENO_pseudotime	PHENO_pseudotime	1
