gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000158710	SMA	ENSG00000158710_SMA	0.8238000465619539	0.8238000465619539	2.950027168966205e-91
ENSG00000164574	SMA	ENSG00000164574_SMA	0.8231043009803065	0.8231043009803065	5.623099279753708e-91
ENSG00000204592	SMA	ENSG00000204592_SMA	0.8131340844432869	0.8131340844432869	4.308014568757468e-87
ENSG00000137491	SMA	ENSG00000137491_SMA	0.8105474406283274	0.8105474406283274	4.018523069950592e-86
ENSG00000100330	SMA	ENSG00000100330_SMA	0.8051822525596732	0.8051822525596732	3.705266804642059e-84
ENSG00000167202	SMA	ENSG00000167202_SMA	0.8024640791536043	0.8024640791536043	3.475375100766877e-83
ENSG00000058262	SMA	ENSG00000058262_SMA	0.8000641930153882	0.8000641930153882	2.4367694249522692e-82
ENSG00000163513	SMA	ENSG00000163513_SMA	0.7967493397036585	0.7967493397036585	3.4379735667738243e-81
ENSG00000120889	SMA	ENSG00000120889_SMA	0.7902478305975573	0.7902478305975573	5.3698083630674147e-79
ENSG00000197324	SMA	ENSG00000197324_SMA	0.7791499229095187	0.7791499229095187	1.9953739700764547e-75
ENSG00000124782	SMA	ENSG00000124782_SMA	0.7776860730946866	0.7776860730946866	5.694299198431384e-75
ENSG00000100441	SMA	ENSG00000100441_SMA	0.7711106973561002	0.7711106973561002	5.741786370581989e-73
ENSG00000095319	SMA	ENSG00000095319_SMA	0.7641433686520718	0.7641433686520718	6.459532686767502e-71
ENSG00000161638	SMA	ENSG00000161638_SMA	0.7612224895249645	0.7612224895249645	4.457546133356606e-70
ENSG00000124942	SMA	ENSG00000124942_SMA	0.7610007915949174	0.7610007915949174	5.155566349937225e-70
ENSG00000213719	SMA	ENSG00000213719_SMA	0.7604949609401932	0.7604949609401932	7.180800566726674e-70
ENSG00000100647	SMA	ENSG00000100647_SMA	0.7598515154840033	0.7598515154840033	1.0932054851214047e-69
ENSG00000168918	SMA	ENSG00000168918_SMA	0.7568652930312694	0.7568652930312694	7.556893856488326e-69
ENSG00000110799	SMA	ENSG00000110799_SMA	0.7553601262853904	0.7553601262853904	1.9813306595531608e-68
ENSG00000131446	SMA	ENSG00000131446_SMA	0.755358614928475	0.755358614928475	1.9832422480273204e-68
