gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000198743	VH	ENSG00000198743_VH	0.8812559206507483	0.8812559206507483	7.189076671272834e-120
ENSG00000095787	VH	ENSG00000095787_VH	0.8260032433902125	0.8260032433902125	3.753863671064857e-92
ENSG00000279207	VH	ENSG00000279207_VH	0.8227377837885281	0.8227377837885281	7.889761708036273e-91
ENSG00000170836	VH	ENSG00000170836_VH	0.8222509439791956	0.8222509439791956	1.235705132109272e-90
ENSG00000134294	VH	ENSG00000134294_VH	0.8195076178371746	0.8195076178371746	1.509593524190913e-89
ENSG00000144445	VH	ENSG00000144445_VH	0.7933859034304012	0.7933859034304012	4.7973520888335256e-80
ENSG00000187736	VH	ENSG00000187736_VH	0.7911412675219601	0.7911412675219601	2.7111285976008764e-79
ENSG00000172175	VH	ENSG00000172175_VH	0.7774213766190778	0.7774213766190778	6.877314454834023e-75
ENSG00000177311	VH	ENSG00000177311_VH	0.776711722545889	0.776711722545889	1.1393264605656828e-74
ENSG00000102543	VH	ENSG00000102543_VH	0.7706640040012664	0.7706640040012664	7.811354836153189e-73
ENSG00000168283	VH	ENSG00000168283_VH	0.764805488039666	0.764805488039666	4.152805267275938e-71
ENSG00000082497	VH	ENSG00000082497_VH	0.7584434260164447	0.7584434260164447	2.7298602711368105e-69
ENSG00000171150	VH	ENSG00000171150_VH	0.7554024833573603	0.7554024833573603	1.9284941901273727e-68
ENSG00000083642	VH	ENSG00000083642_VH	0.74967846388335	0.74967846388335	7.081176882082476e-67
ENSG00000134852	VH	ENSG00000134852_VH	0.7469268888705026	0.7469268888705026	3.866518891705475e-66
ENSG00000177189	VH	ENSG00000177189_VH	0.7444153519392257	0.7444153519392257	1.786240810639506e-65
ENSG00000123094	VH	ENSG00000123094_VH	0.7432512793016066	0.7432512793016066	3.608673919616157e-65
ENSG00000120802	VH	ENSG00000120802_VH	0.7406600945409567	0.7406600945409567	1.703223669864113e-64
ENSG00000124795	VH	ENSG00000124795_VH	0.7379850307950817	0.7379850307950817	8.29092162787832e-64
ENSG00000243927	VH	ENSG00000243927_VH	0.7344180798089996	0.7344180798089996	6.638889937581729e-63
