gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000162944.10	PCGBA23	ENSG00000162944.10_PCGBA23	-0.8445278786747601	0.8445278786747601	8.499581547297609e-46
ENSG00000111961.17	PCGBA23	ENSG00000111961.17_PCGBA23	-0.8088045321256823	0.8088045321256823	3.433107898889365e-39
ENSG00000158186.12	PCGBA23	ENSG00000158186.12_PCGBA23	-0.786275611396742	0.786275611396742	1.0600439784244987e-35
ENSG00000186350.9	PCGBA23	ENSG00000186350.9_PCGBA23	-0.7859936327825088	0.7859936327825088	1.1649428366961368e-35
ENSG00000163884.3	PCGBA23	ENSG00000163884.3_PCGBA23	-0.7794410505366156	0.7794410505366156	1.00347397045753e-34
ENSG00000165185.14	PCGBA23	ENSG00000165185.14_PCGBA23	-0.7768241054314027	0.7768241054314027	2.323249350247335e-34
ENSG00000132613.14	PCGBA23	ENSG00000132613.14_PCGBA23	-0.7485855645123156	0.7485855645123156	1.022027004263501e-30
ENSG00000158186.12	MFBA9BA46	ENSG00000158186.12_MFBA9BA46	-0.7457020751420274	0.7457020751420274	2.2605087406098072e-30
ENSG00000119950.20	PCGBA23	ENSG00000119950.20_PCGBA23	-0.7296910954953579	0.7296910954953579	1.538930209333135e-28
ENSG00000183864.4	PCGBA23	ENSG00000183864.4_PCGBA23	-0.7287105078623439	0.7287105078623439	1.9734385670497269e-28
ENSG00000159176.13	PCGBA23	ENSG00000159176.13_PCGBA23	-0.7285779923854361	0.7285779923854361	2.040718507351585e-28
ENSG00000214353.7	PCGBA23	ENSG00000214353.7_PCGBA23	-0.7279052092507949	0.7279052092507949	2.418631490931913e-28
ENSG00000144677.14	PCGBA23	ENSG00000144677.14_PCGBA23	-0.7273266522800212	0.7273266522800212	2.7979899416538723e-28
ENSG00000123595.7	PCGBA23	ENSG00000123595.7_PCGBA23	-0.7271181949653638	0.7271181949653638	2.9485280003572714e-28
ENSG00000281327.1	MFBA9BA46	ENSG00000281327.1_MFBA9BA46	-0.7258243668825615	0.7258243668825615	4.077511182538502e-28
ENSG00000132405.18	PCGBA23	ENSG00000132405.18_PCGBA23	-0.725206491102047	0.725206491102047	4.757150776226375e-28
ENSG00000174306.21	PCGBA23	ENSG00000174306.21_PCGBA23	-0.7211538311806582	0.7211538311806582	1.2942184082720275e-27
ENSG00000119950.20	MFBA9BA46	ENSG00000119950.20_MFBA9BA46	-0.7152389319914384	0.7152389319914384	5.4049595378245876e-27
ENSG00000123080.10	MFBA9BA46	ENSG00000123080.10_MFBA9BA46	-0.7032992570252597	0.7032992570252597	8.691280157046813e-26
ENSG00000188763.4	PCGBA23	ENSG00000188763.4_PCGBA23	-0.7019359801356733	0.7019359801356733	1.1830525535342757e-25
