node_id	raw_name	pretty_name	is_phenotype
1	ENSG00000162944.10_PCGBA23	ENSG00000162944.10_PCGBA23	0
2	ENSG00000111961.17_PCGBA23	ENSG00000111961.17_PCGBA23	0
3	ENSG00000158186.12_PCGBA23	ENSG00000158186.12_PCGBA23	0
4	ENSG00000186350.9_PCGBA23	ENSG00000186350.9_PCGBA23	0
5	ENSG00000163884.3_PCGBA23	ENSG00000163884.3_PCGBA23	0
6	ENSG00000165185.14_PCGBA23	ENSG00000165185.14_PCGBA23	0
7	ENSG00000132613.14_PCGBA23	ENSG00000132613.14_PCGBA23	0
8	ENSG00000158186.12_MFBA9BA46	ENSG00000158186.12_MFBA9BA46	0
9	ENSG00000119950.20_PCGBA23	ENSG00000119950.20_PCGBA23	0
10	ENSG00000183864.4_PCGBA23	ENSG00000183864.4_PCGBA23	0
11	ENSG00000159176.13_PCGBA23	ENSG00000159176.13_PCGBA23	0
12	ENSG00000214353.7_PCGBA23	ENSG00000214353.7_PCGBA23	0
13	ENSG00000144677.14_PCGBA23	ENSG00000144677.14_PCGBA23	0
14	ENSG00000123595.7_PCGBA23	ENSG00000123595.7_PCGBA23	0
15	ENSG00000281327.1_MFBA9BA46	ENSG00000281327.1_MFBA9BA46	0
16	ENSG00000132405.18_PCGBA23	ENSG00000132405.18_PCGBA23	0
17	ENSG00000174306.21_PCGBA23	ENSG00000174306.21_PCGBA23	0
18	ENSG00000119950.20_MFBA9BA46	ENSG00000119950.20_MFBA9BA46	0
19	ENSG00000123080.10_MFBA9BA46	ENSG00000123080.10_MFBA9BA46	0
20	ENSG00000188763.4_PCGBA23	ENSG00000188763.4_PCGBA23	0
21	PHENO_sqrt_parksc_demog_slope	PHENO_sqrt_parksc_demog_slope	1
