node_id	raw_name	pretty_name	is_phenotype
1	ENSG00000146112.11_AC	ENSG00000146112.11_AC	0
2	ENSG00000077150.18_AC	ENSG00000077150.18_AC	0
3	ENSG00000196843.15_AC	ENSG00000196843.15_AC	0
4	ENSG00000161638.10_AC	ENSG00000161638.10_AC	0
5	ENSG00000139083.10_AC	ENSG00000139083.10_AC	0
6	ENSG00000198805.11_AC	ENSG00000198805.11_AC	0
7	ENSG00000165732.12_AC	ENSG00000165732.12_AC	0
8	ENSG00000168884.14_AC	ENSG00000168884.14_AC	0
9	ENSG00000125753.13_AC	ENSG00000125753.13_AC	0
10	ENSG00000165030.3_AC	ENSG00000165030.3_AC	0
11	ENSG00000167553.15_AC	ENSG00000167553.15_AC	0
12	ENSG00000137193.13_PCGBA23	ENSG00000137193.13_PCGBA23	0
13	ENSG00000075426.11_AC	ENSG00000075426.11_AC	0
14	ENSG00000064932.15_PCGBA23	ENSG00000064932.15_PCGBA23	0
15	ENSG00000130309.10_AC	ENSG00000130309.10_AC	0
16	ENSG00000111817.16_AC	ENSG00000111817.16_AC	0
17	ENSG00000185022.11_AC	ENSG00000185022.11_AC	0
18	ENSG00000197622.12_AC	ENSG00000197622.12_AC	0
19	ENSG00000140464.19_AC	ENSG00000140464.19_AC	0
20	ENSG00000137193.13_MFBA9BA46	ENSG00000137193.13_MFBA9BA46	0
21	PHENO_sqrt_parksc_demog_slope	PHENO_sqrt_parksc_demog_slope	1
