node_id	raw_name	pretty_name	is_phenotype
1	ENSG00000008277.14_PCGBA23	ENSG00000008277.14_PCGBA23	0
2	ENSG00000174996.11_PCGBA23	ENSG00000174996.11_PCGBA23	0
3	ENSG00000196542.8_PCGBA23	ENSG00000196542.8_PCGBA23	0
4	ENSG00000162694.13_PCGBA23	ENSG00000162694.13_PCGBA23	0
5	ENSG00000172350.9_PCGBA23	ENSG00000172350.9_PCGBA23	0
6	ENSG00000277586.2_PCGBA23	ENSG00000277586.2_PCGBA23	0
7	ENSG00000163577.7_PCGBA23	ENSG00000163577.7_PCGBA23	0
8	ENSG00000165209.18_PCGBA23	ENSG00000165209.18_PCGBA23	0
9	ENSG00000050438.16_PCGBA23	ENSG00000050438.16_PCGBA23	0
10	ENSG00000114948.12_PCGBA23	ENSG00000114948.12_PCGBA23	0
11	ENSG00000102678.6_PCGBA23	ENSG00000102678.6_PCGBA23	0
12	ENSG00000104490.17_PCGBA23	ENSG00000104490.17_PCGBA23	0
13	ENSG00000165731.18_PCGBA23	ENSG00000165731.18_PCGBA23	0
14	ENSG00000118596.11_PCGBA23	ENSG00000118596.11_PCGBA23	0
15	ENSG00000085377.13_PCGBA23	ENSG00000085377.13_PCGBA23	0
16	ENSG00000128881.16_PCGBA23	ENSG00000128881.16_PCGBA23	0
17	ENSG00000172348.14_PCGBA23	ENSG00000172348.14_PCGBA23	0
18	ENSG00000197217.12_PCGBA23	ENSG00000197217.12_PCGBA23	0
19	ENSG00000143153.12_PCGBA23	ENSG00000143153.12_PCGBA23	0
20	ENSG00000101079.20_PCGBA23	ENSG00000101079.20_PCGBA23	0
21	ENSG00000177181.14_PCGBA23	ENSG00000177181.14_PCGBA23	0
22	ENSG00000144285.18_PCGBA23	ENSG00000144285.18_PCGBA23	0
23	ENSG00000174469.19_PCGBA23	ENSG00000174469.19_PCGBA23	0
24	ENSG00000139190.16_PCGBA23	ENSG00000139190.16_PCGBA23	0
25	ENSG00000155158.20_PCGBA23	ENSG00000155158.20_PCGBA23	0
