node_id	raw_name	pretty_name	is_phenotype
1	ENSG00000135336.14_AC	ENSG00000135336.14_AC	0
2	ENSG00000079332.14_PCGBA23	ENSG00000079332.14_PCGBA23	0
3	ENSG00000166887.15_AC	ENSG00000166887.15_AC	0
4	ENSG00000121940.15_AC	ENSG00000121940.15_AC	0
5	ENSG00000214046.8_AC	ENSG00000214046.8_AC	0
6	ENSG00000270959.1_PCGBA23	ENSG00000270959.1_PCGBA23	0
7	ENSG00000108799.12_AC	ENSG00000108799.12_AC	0
8	ENSG00000272888.5_AC	ENSG00000272888.5_AC	0
9	ENSG00000079332.14_AC	ENSG00000079332.14_AC	0
10	ENSG00000145022.4_AC	ENSG00000145022.4_AC	0
11	ENSG00000272888.5_PCGBA23	ENSG00000272888.5_PCGBA23	0
12	ENSG00000090612.20_AC	ENSG00000090612.20_AC	0
13	ENSG00000135336.14_PCGBA23	ENSG00000135336.14_PCGBA23	0
14	ENSG00000156050.8_AC	ENSG00000156050.8_AC	0
15	ENSG00000011523.13_AC	ENSG00000011523.13_AC	0
16	ENSG00000132953.16_AC	ENSG00000132953.16_AC	0
17	ENSG00000148297.15_PCGBA23	ENSG00000148297.15_PCGBA23	0
18	ENSG00000186814.13_MFBA9BA46	ENSG00000186814.13_MFBA9BA46	0
19	ENSG00000121940.15_PCGBA23	ENSG00000121940.15_PCGBA23	0
20	ENSG00000100865.14_AC	ENSG00000100865.14_AC	0
21	PHENO_cogn_global	PHENO_cogn_global	1
