Gene	r_cogn_global	p_cogn_global	r_pseudotime	p_pseudotime	r_cogng_demog_slope	p_cogng_demog_slope	r_motor10_demog_slope	p_motor10_demog_slope	r_sqrt_parksc_demog_slope	p_sqrt_parksc_demog_slope	max_abs_r	module_id	module_type	selection_rank	selected_by	cluster_id	therapeutic_selection_score	target_category_score	n_any_therapeutic_category	n_Alzheimer_evidence	n_known_drug_target	n_kinase	n_GPCR	n_ion_channel	representative_target_genes	representative_ad_genes
ME_M1541	-0.0601494295296231	0.32935370733940594	-0.018040138336333434	0.7700513687086682	0.03382625494141867	0.583550886187991	-0.044979697731667864	0.4659257071440266	-0.03740790893805855	0.544322063904184	0.0601494295296231	1541	CT	31	therapeutic_targets	1541	1923.6213768115945	650	367	307	82	35	2	8	ADAM10(enzyme;known_drug_target;Alzheimer_evidence);AURKA(kinase;enzyme;known_drug_target;Alzheimer_evidence);BMS1(Alzheimer_evidence);PIK3R1(kinase;enzyme;known_drug_target;Alzheimer_evidence);QPCT(enzyme;known_drug_target;Alzheimer_evidence);UQCRB(enzyme;Alzheimer_evidence);PFKP(enzyme;Alzheimer_evidence);NGLY1(enzyme;Alzheimer_evidence);SLC35C1(transporter;known_drug_target;Alzheimer_evidence);MAP2K7(kinase;enzyme;known_drug_target;Alzheimer_evidence);PHKG2(kinase;enzyme;known_drug_target;Alzheimer_evidence);WIPF2(Alzheimer_evidence);COX7A1(enzyme;Alzheimer_evidence);MAP4K2(kinase;enzyme;known_drug_target;Alzheimer_evidence);PTPRD(enzyme;receptor;known_drug_target;Alzheimer_evidence);DHX30(Alzheimer_evidence);RGMB(receptor;Alzheimer_evidence);FBXO11(enzyme;known_drug_target;Alzheimer_evidence);E2F1(transcription_factor;Alzheimer_evidence);MIB1(enzyme;transcription_factor;Alzheimer_evidence);CERKL(Alzheimer_evidence);RIF1(Alzheimer_evidence);INPP4B(enzyme;known_drug_target;Alzheimer_evidence);MTMR2(enzyme;Alzheimer_evidence);NSUN4(Alzheimer_evidence)	ADAM10(enzyme;known_drug_target;Alzheimer_evidence);AURKA(kinase;enzyme;known_drug_target;Alzheimer_evidence);BMS1(Alzheimer_evidence);PIK3R1(kinase;enzyme;known_drug_target;Alzheimer_evidence);QPCT(enzyme;known_drug_target;Alzheimer_evidence);UQCRB(enzyme;Alzheimer_evidence);PFKP(enzyme;Alzheimer_evidence);NGLY1(enzyme;Alzheimer_evidence);SLC35C1(transporter;known_drug_target;Alzheimer_evidence);MAP2K7(kinase;enzyme;known_drug_target;Alzheimer_evidence);PHKG2(kinase;enzyme;known_drug_target;Alzheimer_evidence);WIPF2(Alzheimer_evidence);COX7A1(enzyme;Alzheimer_evidence);MAP4K2(kinase;enzyme;known_drug_target;Alzheimer_evidence);PTPRD(enzyme;receptor;known_drug_target;Alzheimer_evidence);DHX30(Alzheimer_evidence);RGMB(receptor;Alzheimer_evidence);FBXO11(enzyme;known_drug_target;Alzheimer_evidence);E2F1(transcription_factor;Alzheimer_evidence);MIB1(enzyme;transcription_factor;Alzheimer_evidence)
ME_M1547	-0.05548973922739523	0.36826353916786403	0.10009263973313863	0.10399799546205092	0.06458660781376459	0.2948608801645377	-0.09437125982492922	0.12542069215672952	0.07397512657134302	0.23006935814695448	0.10009263973313863	1547	CT	32	therapeutic_targets	1547	1886.749601275917	645	395	306	82	24	2	5	MTOR(kinase;enzyme;known_drug_target;Alzheimer_evidence);NDUFS8(enzyme;Alzheimer_evidence);PPP1R10(enzyme;transcription_factor;Alzheimer_evidence);COPA(receptor;known_drug_target;Alzheimer_evidence);LTV1(Alzheimer_evidence);SMG8(Alzheimer_evidence);TTN(kinase;enzyme;known_drug_target;Alzheimer_evidence);PFKP(enzyme;Alzheimer_evidence);PTPRS(enzyme;receptor;known_drug_target;Alzheimer_evidence);NDUFB10(Alzheimer_evidence);CYB5R4(enzyme;Alzheimer_evidence);PICK1(Alzheimer_evidence);MAP2K7(kinase;enzyme;known_drug_target;Alzheimer_evidence);CCN3(known_drug_target;Alzheimer_evidence);CTCF(transcription_factor;Alzheimer_evidence);RABEP1(Alzheimer_evidence);TRAPPC3(Alzheimer_evidence);ARHGEF10L(Alzheimer_evidence);MRPS15(Alzheimer_evidence);FBXO11(enzyme;known_drug_target;Alzheimer_evidence);B3GNT2(enzyme;Alzheimer_evidence);CMPK1(kinase;enzyme;Alzheimer_evidence);INPP4B(enzyme;known_drug_target;Alzheimer_evidence);FOXM1(transcription_factor;Alzheimer_evidence);SEMA3C(Alzheimer_evidence)	MTOR(kinase;enzyme;known_drug_target;Alzheimer_evidence);NDUFS8(enzyme;Alzheimer_evidence);PPP1R10(enzyme;transcription_factor;Alzheimer_evidence);COPA(receptor;known_drug_target;Alzheimer_evidence);LTV1(Alzheimer_evidence);SMG8(Alzheimer_evidence);TTN(kinase;enzyme;known_drug_target;Alzheimer_evidence);PFKP(enzyme;Alzheimer_evidence);PTPRS(enzyme;receptor;known_drug_target;Alzheimer_evidence);NDUFB10(Alzheimer_evidence);CYB5R4(enzyme;Alzheimer_evidence);PICK1(Alzheimer_evidence);MAP2K7(kinase;enzyme;known_drug_target;Alzheimer_evidence);CCN3(known_drug_target;Alzheimer_evidence);CTCF(transcription_factor;Alzheimer_evidence);RABEP1(Alzheimer_evidence);TRAPPC3(Alzheimer_evidence);ARHGEF10L(Alzheimer_evidence);MRPS15(Alzheimer_evidence);FBXO11(enzyme;known_drug_target;Alzheimer_evidence)
ME_M1567	-0.0935708246038186	0.1286725897098809	0.009904869974445242	0.8725019370681902	-0.09111381935745475	0.13906214389394406	-0.011041472681551458	0.8580178559029726	0.0032879449101275455	0.9575159953361267	0.0935708246038186	1567	CT	33	therapeutic_targets	1567	2647.687979539642	896	522	431	114	36	3	11	CDC25B(enzyme;Alzheimer_evidence);HTR1A(receptor;known_drug_target;Alzheimer_evidence);NEU1(enzyme;known_drug_target;Alzheimer_evidence);NOP16(Alzheimer_evidence);MT-ND1(enzyme;Alzheimer_evidence);RSL24D1(Alzheimer_evidence);TRAPPC5(Alzheimer_evidence);PPARG(receptor;known_drug_target;Alzheimer_evidence);PANK1(kinase;enzyme;Alzheimer_evidence);PTGS2(enzyme;known_drug_target;Alzheimer_evidence);ESR2(receptor;known_drug_target;Alzheimer_evidence);HINFP(transcription_factor;Alzheimer_evidence);GAK(kinase;enzyme;known_drug_target;Alzheimer_evidence);KIT(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);ZC3H8(transcription_factor;Alzheimer_evidence);TIMM44(Alzheimer_evidence);FAM20B(kinase;enzyme;Alzheimer_evidence);PVR(known_drug_target;Alzheimer_evidence);EXOC2(Alzheimer_evidence);PPP1R12A(enzyme;Alzheimer_evidence);MAPK14(kinase;enzyme;known_drug_target;Alzheimer_evidence);MAST2(kinase;enzyme;known_drug_target;Alzheimer_evidence);HCN4(ion_channel;known_drug_target;Alzheimer_evidence);PTGFR(receptor;known_drug_target;Alzheimer_evidence);AOPEP(enzyme;known_drug_target;Alzheimer_evidence)	CDC25B(enzyme;Alzheimer_evidence);HTR1A(receptor;known_drug_target;Alzheimer_evidence);NEU1(enzyme;known_drug_target;Alzheimer_evidence);NOP16(Alzheimer_evidence);MT-ND1(enzyme;Alzheimer_evidence);RSL24D1(Alzheimer_evidence);TRAPPC5(Alzheimer_evidence);PPARG(receptor;known_drug_target;Alzheimer_evidence);PANK1(kinase;enzyme;Alzheimer_evidence);PTGS2(enzyme;known_drug_target;Alzheimer_evidence);ESR2(receptor;known_drug_target;Alzheimer_evidence);HINFP(transcription_factor;Alzheimer_evidence);GAK(kinase;enzyme;known_drug_target;Alzheimer_evidence);KIT(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);ZC3H8(transcription_factor;Alzheimer_evidence);TIMM44(Alzheimer_evidence);FAM20B(kinase;enzyme;Alzheimer_evidence);PVR(known_drug_target;Alzheimer_evidence);EXOC2(Alzheimer_evidence);PPP1R12A(enzyme;Alzheimer_evidence)
ME_M1572	0.011365584790523216	0.853896068448825	0.11046896299555586	0.07260560527988762	0.015335521646339069	0.8037640573487407	-0.06926528620029991	0.26119257073978497	0.07503192761305345	0.22346194056790175	0.11046896299555586	1572	CT	34	therapeutic_targets	1572	2517.577154308617	863	542	414	105	25	4	13	ADRA2A(known_drug_target;Alzheimer_evidence);IL34(known_drug_target;Alzheimer_evidence);RAP2B(Alzheimer_evidence);MTMR12(Alzheimer_evidence);RXRG(receptor;known_drug_target;Alzheimer_evidence);PDE9A(enzyme;known_drug_target;Alzheimer_evidence);SLC35C1(transporter;known_drug_target;Alzheimer_evidence);HINFP(transcription_factor;Alzheimer_evidence);DRD5(receptor;known_drug_target;Alzheimer_evidence);CDC5L(Alzheimer_evidence);SLC36A1(transporter;known_drug_target;Alzheimer_evidence);MRPL35(Alzheimer_evidence);SDK1(Alzheimer_evidence);TRRAP(kinase;enzyme;known_drug_target;Alzheimer_evidence);XPO7(Alzheimer_evidence);CCN3(known_drug_target;Alzheimer_evidence);PTGFR(receptor;known_drug_target;Alzheimer_evidence);RABEP1(Alzheimer_evidence);AOPEP(enzyme;known_drug_target;Alzheimer_evidence);PPP1CA(enzyme;known_drug_target;Alzheimer_evidence);WNK3(kinase;enzyme;known_drug_target;Alzheimer_evidence);WNT2(known_drug_target;Alzheimer_evidence);NUP88(Alzheimer_evidence);LRRN2(Alzheimer_evidence);SCLY(enzyme;Alzheimer_evidence)	ADRA2A(known_drug_target;Alzheimer_evidence);IL34(known_drug_target;Alzheimer_evidence);RAP2B(Alzheimer_evidence);MTMR12(Alzheimer_evidence);RXRG(receptor;known_drug_target;Alzheimer_evidence);PDE9A(enzyme;known_drug_target;Alzheimer_evidence);SLC35C1(transporter;known_drug_target;Alzheimer_evidence);HINFP(transcription_factor;Alzheimer_evidence);DRD5(receptor;known_drug_target;Alzheimer_evidence);CDC5L(Alzheimer_evidence);SLC36A1(transporter;known_drug_target;Alzheimer_evidence);MRPL35(Alzheimer_evidence);SDK1(Alzheimer_evidence);TRRAP(kinase;enzyme;known_drug_target;Alzheimer_evidence);XPO7(Alzheimer_evidence);CCN3(known_drug_target;Alzheimer_evidence);PTGFR(receptor;known_drug_target;Alzheimer_evidence);RABEP1(Alzheimer_evidence);AOPEP(enzyme;known_drug_target;Alzheimer_evidence);PPP1CA(enzyme;known_drug_target;Alzheimer_evidence)
ME_M1639	0.047218385502013696	0.4440018149436208	-0.1095773670607934	0.07495758538529869	0.0828252690313416	0.17887251030316964	-0.0016524481093737246	0.9786409783216942	-0.015355786031172923	0.8035100241278867	0.1095773670607934	1639	CT	35	therapeutic_targets	1639	2073.9856373429084	666	423	390	57	18	0	6	PSEN2(enzyme;known_drug_target;Alzheimer_evidence);NDUFS1(enzyme;Alzheimer_evidence);UQCRC1(enzyme;Alzheimer_evidence);NDUFA9(enzyme;Alzheimer_evidence);TARS2(enzyme;Alzheimer_evidence);NDUFB9(Alzheimer_evidence);NDUFA5(Alzheimer_evidence);NDUFC2(Alzheimer_evidence);COPG1(Alzheimer_evidence);NUP93(Alzheimer_evidence);PRDX2(Alzheimer_evidence);GBF1(Alzheimer_evidence);NDUFV1(enzyme;Alzheimer_evidence);AP3D1(Alzheimer_evidence);EMC4(Alzheimer_evidence);CAPNS1(enzyme;Alzheimer_evidence);KAT7(enzyme;transcription_factor;known_drug_target;Alzheimer_evidence);PPP2R1A(enzyme;Alzheimer_evidence);DNPEP(enzyme;known_drug_target;Alzheimer_evidence);NDUFS4(Alzheimer_evidence);ARL1(Alzheimer_evidence);MORN3(Alzheimer_evidence);EPS15L1(receptor;Alzheimer_evidence);APOC1(Alzheimer_evidence);SH3GLB2(Alzheimer_evidence)	PSEN2(enzyme;known_drug_target;Alzheimer_evidence);NDUFS1(enzyme;Alzheimer_evidence);UQCRC1(enzyme;Alzheimer_evidence);NDUFA9(enzyme;Alzheimer_evidence);TARS2(enzyme;Alzheimer_evidence);NDUFB9(Alzheimer_evidence);NDUFA5(Alzheimer_evidence);NDUFC2(Alzheimer_evidence);COPG1(Alzheimer_evidence);NUP93(Alzheimer_evidence);PRDX2(Alzheimer_evidence);GBF1(Alzheimer_evidence);NDUFV1(enzyme;Alzheimer_evidence);AP3D1(Alzheimer_evidence);EMC4(Alzheimer_evidence);CAPNS1(enzyme;Alzheimer_evidence);KAT7(enzyme;transcription_factor;known_drug_target;Alzheimer_evidence);PPP2R1A(enzyme;Alzheimer_evidence);DNPEP(enzyme;known_drug_target;Alzheimer_evidence);NDUFS4(Alzheimer_evidence)
ME_M1643	0.1438568054700217	0.019132033696929108	-0.14347042447443986	0.019460542226456542	0.11552042872746061	0.06038959620357034	-0.026772326429490387	0.6644050409981935	-0.027323591084872364	0.6579278661032285	0.1438568054700217	1643	CT	36	therapeutic_targets	1643	2144.1193633952253	717	456	377	73	24	2	5	ACE(enzyme;known_drug_target;Alzheimer_evidence);HMGCR(enzyme;known_drug_target;Alzheimer_evidence);WDHD1(Alzheimer_evidence);DIMT1(enzyme;Alzheimer_evidence);TTN(kinase;enzyme;known_drug_target;Alzheimer_evidence);AP3D1(Alzheimer_evidence);DLD(enzyme;Alzheimer_evidence);FBXL22(Alzheimer_evidence);MRPS27(Alzheimer_evidence);ULK4(kinase;enzyme;known_drug_target;Alzheimer_evidence);TRAPPC11(Alzheimer_evidence);GNG4(Alzheimer_evidence);ARPC4(Alzheimer_evidence);FECH(enzyme;Alzheimer_evidence);PSME4(Alzheimer_evidence);PANK3(kinase;enzyme;Alzheimer_evidence);NDUFS6(enzyme;Alzheimer_evidence);CEP68(Alzheimer_evidence);GRIK1(ion_channel;receptor;known_drug_target;Alzheimer_evidence);OLFM4(Alzheimer_evidence);KIF12(Alzheimer_evidence);LGMN(enzyme;known_drug_target;Alzheimer_evidence);ST3GAL3(enzyme;Alzheimer_evidence);NUP155(Alzheimer_evidence);PLK3(kinase;enzyme;known_drug_target;Alzheimer_evidence)	ACE(enzyme;known_drug_target;Alzheimer_evidence);HMGCR(enzyme;known_drug_target;Alzheimer_evidence);WDHD1(Alzheimer_evidence);DIMT1(enzyme;Alzheimer_evidence);TTN(kinase;enzyme;known_drug_target;Alzheimer_evidence);AP3D1(Alzheimer_evidence);DLD(enzyme;Alzheimer_evidence);FBXL22(Alzheimer_evidence);MRPS27(Alzheimer_evidence);ULK4(kinase;enzyme;known_drug_target;Alzheimer_evidence);TRAPPC11(Alzheimer_evidence);GNG4(Alzheimer_evidence);ARPC4(Alzheimer_evidence);FECH(enzyme;Alzheimer_evidence);PSME4(Alzheimer_evidence);PANK3(kinase;enzyme;Alzheimer_evidence);NDUFS6(enzyme;Alzheimer_evidence);CEP68(Alzheimer_evidence);GRIK1(ion_channel;receptor;known_drug_target;Alzheimer_evidence);OLFM4(Alzheimer_evidence)
ME_M1757	-0.01095780670362328	0.85908247996166	0.02122158487097353	0.7309455455807691	0.006712981247354463	0.9133896374933618	0.01624201162598802	0.7924208889033698	-0.026729802211478148	0.6649057309546578	0.026729802211478148	1757	CT	37	therapeutic_targets	1757	1516.9219015280137	536	328	248	53	28	0	4	UQCRC1(enzyme;Alzheimer_evidence);NDUFS2(enzyme;Alzheimer_evidence);MASTL(kinase;enzyme;known_drug_target;Alzheimer_evidence);SNRPD2(Alzheimer_evidence);BRD2(known_drug_target;Alzheimer_evidence);ATP5F1C(enzyme;known_drug_target;Alzheimer_evidence);MTHFD1L(enzyme;Alzheimer_evidence);RRM2B(enzyme;known_drug_target;Alzheimer_evidence);RPS6KC1(kinase;enzyme;known_drug_target;Alzheimer_evidence);NRF1(Alzheimer_evidence);ATP6V0A2(known_drug_target;Alzheimer_evidence);ZNF628(transcription_factor;Alzheimer_evidence);ARHGAP8(Alzheimer_evidence);AKT1(kinase;enzyme;known_drug_target;Alzheimer_evidence);BORCS5(Alzheimer_evidence);TRIM33(known_drug_target;Alzheimer_evidence);IPO9(Alzheimer_evidence);PHTF2(transcription_factor;Alzheimer_evidence);ZNF837(transcription_factor;Alzheimer_evidence);ZMYM2(transcription_factor;Alzheimer_evidence);KDM4B(known_drug_target;Alzheimer_evidence);MKRN1(enzyme;transcription_factor;Alzheimer_evidence);HOOK3(Alzheimer_evidence);SLC2A4(transporter;known_drug_target;Alzheimer_evidence);GATAD2B(transcription_factor;Alzheimer_evidence)	UQCRC1(enzyme;Alzheimer_evidence);NDUFS2(enzyme;Alzheimer_evidence);MASTL(kinase;enzyme;known_drug_target;Alzheimer_evidence);SNRPD2(Alzheimer_evidence);BRD2(known_drug_target;Alzheimer_evidence);ATP5F1C(enzyme;known_drug_target;Alzheimer_evidence);MTHFD1L(enzyme;Alzheimer_evidence);RRM2B(enzyme;known_drug_target;Alzheimer_evidence);RPS6KC1(kinase;enzyme;known_drug_target;Alzheimer_evidence);NRF1(Alzheimer_evidence);ATP6V0A2(known_drug_target;Alzheimer_evidence);ZNF628(transcription_factor;Alzheimer_evidence);ARHGAP8(Alzheimer_evidence);AKT1(kinase;enzyme;known_drug_target;Alzheimer_evidence);BORCS5(Alzheimer_evidence);TRIM33(known_drug_target;Alzheimer_evidence);IPO9(Alzheimer_evidence);PHTF2(transcription_factor;Alzheimer_evidence);ZNF837(transcription_factor;Alzheimer_evidence);ZMYM2(transcription_factor;Alzheimer_evidence)
ME_M1806	0.046986321584996486	0.4462468908004489	0.011513254730100935	0.8520194323916588	-0.04857217540264895	0.4310332335575689	0.09669042423633566	0.11635774294882818	0.03202903515394551	0.6037165626592138	0.09669042423633566	1806	CT	38	therapeutic_targets	1806	1608.596590909091	537	290	256	77	16	4	6	APOE(Alzheimer_evidence);GRIN2C(ion_channel;receptor;known_drug_target;Alzheimer_evidence);H2BC4(Alzheimer_evidence);GM2A(Alzheimer_evidence);HSD17B12(enzyme;Alzheimer_evidence);TAOK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);GABRB1(ion_channel;receptor;known_drug_target;Alzheimer_evidence);PTPRA(enzyme;receptor;known_drug_target;Alzheimer_evidence);FGFR3(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);EPHX2(enzyme;known_drug_target;Alzheimer_evidence);S100A13(Alzheimer_evidence);TCF7L2(transcription_factor;Alzheimer_evidence);PIK3C2A(kinase;enzyme;known_drug_target;Alzheimer_evidence);WWOX(enzyme;Alzheimer_evidence);DDAH1(enzyme;known_drug_target;Alzheimer_evidence);ADH5(enzyme;Alzheimer_evidence);ALDH9A1(enzyme;known_drug_target;Alzheimer_evidence);SRR(enzyme;Alzheimer_evidence);PTGDS(enzyme;known_drug_target;Alzheimer_evidence);CUX1(transcription_factor;Alzheimer_evidence);PDE3A(enzyme;known_drug_target;Alzheimer_evidence);PTPRF(enzyme;receptor;known_drug_target;Alzheimer_evidence);EIF4EBP2(Alzheimer_evidence);BMPR1B(receptor;known_drug_target;Alzheimer_evidence);POFUT3(enzyme;Alzheimer_evidence)	APOE(Alzheimer_evidence);GRIN2C(ion_channel;receptor;known_drug_target;Alzheimer_evidence);H2BC4(Alzheimer_evidence);GM2A(Alzheimer_evidence);HSD17B12(enzyme;Alzheimer_evidence);TAOK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);GABRB1(ion_channel;receptor;known_drug_target;Alzheimer_evidence);PTPRA(enzyme;receptor;known_drug_target;Alzheimer_evidence);FGFR3(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);EPHX2(enzyme;known_drug_target;Alzheimer_evidence);S100A13(Alzheimer_evidence);TCF7L2(transcription_factor;Alzheimer_evidence);PIK3C2A(kinase;enzyme;known_drug_target;Alzheimer_evidence);WWOX(enzyme;Alzheimer_evidence);DDAH1(enzyme;known_drug_target;Alzheimer_evidence);ADH5(enzyme;Alzheimer_evidence);ALDH9A1(enzyme;known_drug_target;Alzheimer_evidence);SRR(enzyme;Alzheimer_evidence);PTGDS(enzyme;known_drug_target;Alzheimer_evidence);CUX1(transcription_factor;Alzheimer_evidence)
ME_M1831	-0.023154320052145873	0.7075165548202262	-0.06152533350598739	0.31839050628064597	0.05496580258862611	0.37280978937986714	-0.05263572845769744	0.39344373521324133	0.004933354894911357	0.9362928949237498	0.06152533350598739	1831	CT	39	therapeutic_targets	1831	1952.842887473461	642	355	312	102	15	3	7	APOE(Alzheimer_evidence);BCHE(enzyme;known_drug_target;Alzheimer_evidence);PPT1(enzyme;known_drug_target;Alzheimer_evidence);NDUFA6(Alzheimer_evidence);PLRG1(Alzheimer_evidence);PDGFRA(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);ADRA1A(known_drug_target;Alzheimer_evidence);PTPRA(enzyme;receptor;known_drug_target;Alzheimer_evidence);FGFR3(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);CYSLTR1(receptor;known_drug_target;Alzheimer_evidence);S100A13(Alzheimer_evidence);PIK3C2A(kinase;enzyme;known_drug_target;Alzheimer_evidence);DIO2(enzyme;known_drug_target;Alzheimer_evidence);SLC6A1(transporter;known_drug_target;Alzheimer_evidence);PTGDS(enzyme;known_drug_target;Alzheimer_evidence);CUX1(transcription_factor;Alzheimer_evidence);PDE3A(enzyme;known_drug_target;Alzheimer_evidence);ALDH5A1(enzyme;known_drug_target;Alzheimer_evidence);ZNF619(transcription_factor;Alzheimer_evidence);FOXRED2(transcription_factor;Alzheimer_evidence);ROBO1(receptor;Alzheimer_evidence);POFUT3(enzyme;Alzheimer_evidence);PCDH17(Alzheimer_evidence);SLC25A29(transporter;known_drug_target;Alzheimer_evidence);SGK3(kinase;enzyme;known_drug_target;Alzheimer_evidence)	APOE(Alzheimer_evidence);BCHE(enzyme;known_drug_target;Alzheimer_evidence);PPT1(enzyme;known_drug_target;Alzheimer_evidence);NDUFA6(Alzheimer_evidence);PLRG1(Alzheimer_evidence);PDGFRA(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);ADRA1A(known_drug_target;Alzheimer_evidence);PTPRA(enzyme;receptor;known_drug_target;Alzheimer_evidence);FGFR3(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);CYSLTR1(receptor;known_drug_target;Alzheimer_evidence);S100A13(Alzheimer_evidence);PIK3C2A(kinase;enzyme;known_drug_target;Alzheimer_evidence);DIO2(enzyme;known_drug_target;Alzheimer_evidence);SLC6A1(transporter;known_drug_target;Alzheimer_evidence);PTGDS(enzyme;known_drug_target;Alzheimer_evidence);CUX1(transcription_factor;Alzheimer_evidence);PDE3A(enzyme;known_drug_target;Alzheimer_evidence);ALDH5A1(enzyme;known_drug_target;Alzheimer_evidence);ZNF619(transcription_factor;Alzheimer_evidence);FOXRED2(transcription_factor;Alzheimer_evidence)
ME_M1918	0.2614659935306915	1.6216948898915974e-05	-0.14783629656272695	0.01601942644498156	0.2919989458698214	1.3198005013029679e-06	0.04834714238013225	0.43317366663576307	-0.1068521519360634	0.08253234315402407	0.2919989458698214	1918	CT	40	therapeutic_targets	1918	1505.367088607595	482	306	280	42	15	0	4	DDX39B(Alzheimer_evidence);NR1H2(nuclear_receptor;receptor;known_drug_target;Alzheimer_evidence);PTPN1(enzyme;receptor;known_drug_target;Alzheimer_evidence);HSD17B12(enzyme;Alzheimer_evidence);SNRPD3(Alzheimer_evidence);COPZ1(Alzheimer_evidence);SNRPE(Alzheimer_evidence);ELMO2(Alzheimer_evidence);TAOK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);VPS28(Alzheimer_evidence);NOC3L(Alzheimer_evidence);DNPEP(enzyme;known_drug_target;Alzheimer_evidence);HES4(transcription_factor;Alzheimer_evidence);CYB5B(Alzheimer_evidence);CUX1(transcription_factor;Alzheimer_evidence);GLDC(enzyme;Alzheimer_evidence);EPRS1(enzyme;Alzheimer_evidence);SPG11(Alzheimer_evidence);MPV17L2(Alzheimer_evidence);SEC61G(Alzheimer_evidence);ZNF114(transcription_factor;Alzheimer_evidence);COPE(Alzheimer_evidence);DDX19A(Alzheimer_evidence);SSB(Alzheimer_evidence);HMGCS1(enzyme;known_drug_target;Alzheimer_evidence)	DDX39B(Alzheimer_evidence);NR1H2(nuclear_receptor;receptor;known_drug_target;Alzheimer_evidence);PTPN1(enzyme;receptor;known_drug_target;Alzheimer_evidence);HSD17B12(enzyme;Alzheimer_evidence);SNRPD3(Alzheimer_evidence);COPZ1(Alzheimer_evidence);SNRPE(Alzheimer_evidence);ELMO2(Alzheimer_evidence);TAOK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);VPS28(Alzheimer_evidence);NOC3L(Alzheimer_evidence);DNPEP(enzyme;known_drug_target;Alzheimer_evidence);HES4(transcription_factor;Alzheimer_evidence);CYB5B(Alzheimer_evidence);CUX1(transcription_factor;Alzheimer_evidence);GLDC(enzyme;Alzheimer_evidence);EPRS1(enzyme;Alzheimer_evidence);SPG11(Alzheimer_evidence);MPV17L2(Alzheimer_evidence);SEC61G(Alzheimer_evidence)
