module	phenotype	node_id	raw_name	pretty_name	is_phenotype	gene_id	tissue	gene_base	hgnc_symbol	hgnc_name	target_categories	therapeutic_target_score	open_targets_ad_score	dgidb_drug_count	chembl_target_count	is_kinase	is_gPCR	is_ion_channel	is_nuclear_receptor	is_transporter	is_enzyme	is_receptor	is_transcription_factor	is_known_drug_target	has_ad_evidence	edge_to_phenotype	edge_from_phenotype	out_strength	in_strength	bn_degree	driver_score	display_label
M1464	PHENO_cogng_demog_slope	15	ENSG00000221866.9_PCGBA23	ENSG00000221866.9_PCGBA23	0	ENSG00000221866.9	PCGBA23	ENSG00000221866	PLXNA4	plexin A4	Alzheimer_evidence	1	0.0694138872946869	0	0	False	False	False	False	False	False	False	False	False	True	0.014	0.0	1.703	2.729	35	1.9297069436473435	PLXNA4 (PCGBA23)
M1464	PHENO_cogng_demog_slope	16	ENSG00000157782.9_PCGBA23	ENSG00000157782.9_PCGBA23	0	ENSG00000157782.9	PCGBA23	ENSG00000157782	CABP1	calcium binding protein 1	Alzheimer_evidence	1	0.0090197649149248	0	0	False	False	False	False	False	False	False	False	False	True	0.555	0.0	2.063	2.843	37	3.8825098824574624	CABP1 (PCGBA23)
M1464	PHENO_cogng_demog_slope	17	ENSG00000136928.6_PCGBA23	ENSG00000136928.6_PCGBA23	0	ENSG00000136928.6	PCGBA23	ENSG00000136928	GABBR2	gamma-aminobutyric acid type B receptor subunit 2	receptor;known_drug_target;Alzheimer_evidence	3	0.0973508039434931	0	0	False	False	False	False	False	False	True	False	True	True	0.019	0.0	0.434	2.974	30	0.9896754019717465	GABBR2 (PCGBA23)
M1464	PHENO_cogng_demog_slope	18	ENSG00000136854.19_PCGBA23	ENSG00000136854.19_PCGBA23	0	ENSG00000136854.19	PCGBA23	ENSG00000136854	STXBP1	syntaxin binding protein 1	Alzheimer_evidence	1	0.0236373397046573	0	0	False	False	False	False	False	False	False	False	False	True	0.726	0.0	5.4	2.4090000000000003	39	7.73981866985233	STXBP1 (PCGBA23)
M1464	PHENO_cogng_demog_slope	19	ENSG00000159164.9_PCGBA23	ENSG00000159164.9_PCGBA23	0	ENSG00000159164.9	PCGBA23	ENSG00000159164	SV2A	synaptic vesicle glycoprotein 2A	transporter;known_drug_target;Alzheimer_evidence	3	0.1369404375268044	0	0	False	False	False	False	True	False	False	False	True	True	0.195	0.0	4.618	2.605	39	5.721470218763403	SV2A (PCGBA23)
M1464	PHENO_cogng_demog_slope	20	ENSG00000105649.9_PCGBA23	ENSG00000105649.9_PCGBA23	0	ENSG00000105649.9	PCGBA23	ENSG00000105649	RAB3A	RAB3A, member RAS oncogene family	Alzheimer_evidence	1	0.0344689778368744	0	0	False	False	False	False	False	False	False	False	False	True	0.038	0.0	2.2199999999999998	2.652	33	2.5012344889184366	RAB3A (PCGBA23)
M1464	PHENO_pseudotime	1	ENSG00000196876.15_PCGBA23	ENSG00000196876.15_PCGBA23	0	ENSG00000196876.15	PCGBA23	ENSG00000196876	SCN8A	sodium voltage-gated channel alpha subunit 8	ion_channel;known_drug_target;Alzheimer_evidence	3	0.1176250526442488	0	0	False	False	True	False	False	False	False	False	True	True	0.094	0.0	2.249	2.756	34	3.039812526322124	SCN8A (PCGBA23)
M1464	PHENO_pseudotime	2	ENSG00000183454.16_PCGBA23	ENSG00000183454.16_PCGBA23	0	ENSG00000183454.16	PCGBA23	ENSG00000183454	GRIN2A	glutamate ionotropic receptor NMDA type subunit 2A	ion_channel;receptor;known_drug_target;Alzheimer_evidence	4	0.6151782725819345	0	0	False	False	True	False	False	False	True	False	True	True	0.512	0.0	5.384	2.321	37	7.827589136290967	GRIN2A (PCGBA23)
M1464	PHENO_pseudotime	3	ENSG00000022355.16_PCGBA23	ENSG00000022355.16_PCGBA23	0	ENSG00000022355.16	PCGBA23	ENSG00000022355	GABRA1	gamma-aminobutyric acid type A receptor subunit alpha1	ion_channel;receptor;known_drug_target;Alzheimer_evidence	4	0.1073961338224367	0	0	False	False	True	False	False	False	True	False	True	True	0.057	0.0	3.431	2.347	39	4.2556980669112185	GABRA1 (PCGBA23)
M1464	PHENO_pseudotime	4	ENSG00000099365.10_PCGBA23	ENSG00000099365.10_PCGBA23	0	ENSG00000099365.10	PCGBA23	ENSG00000099365	STX1B	syntaxin 1B	Alzheimer_evidence	1	0.0166141594585991	0	0	False	False	False	False	False	False	False	False	False	True	0.09	0.0	3.436	2.429	38	3.8643070797292993	STX1B (PCGBA23)
M1464	PHENO_pseudotime	5	ENSG00000164588.6_PCGBA23	ENSG00000164588.6_PCGBA23	0	ENSG00000164588.6	PCGBA23	ENSG00000164588	HCN1	hyperpolarization activated cyclic nucleotide gated potassium channel 1	ion_channel;known_drug_target;Alzheimer_evidence	3	0.2769387053081004	0	0	False	False	True	False	False	False	False	False	True	True	0.168	0.0	4.156	2.347	38	5.248469352654051	HCN1 (PCGBA23)
M1464	PHENO_pseudotime	6	ENSG00000145864.12_PCGBA23	ENSG00000145864.12_PCGBA23	0	ENSG00000145864.12	PCGBA23	ENSG00000145864	GABRB2	gamma-aminobutyric acid type A receptor subunit beta2	ion_channel;receptor;known_drug_target;Alzheimer_evidence	4	0.0921845776352264	0	0	False	False	True	False	False	False	True	False	True	True	0.078	0.0	3.582	2.489	39	4.462092288817613	GABRB2 (PCGBA23)
M1464	PHENO_pseudotime	7	ENSG00000067842.17_PCGBA23	ENSG00000067842.17_PCGBA23	0	ENSG00000067842.17	PCGBA23	ENSG00000067842	ATP2B3	ATPase plasma membrane Ca2+ transporting 3	enzyme;known_drug_target;Alzheimer_evidence	3	0.0090547064397751	0	0	False	False	False	False	False	True	False	False	True	True	0.122	0.0	0.7829999999999999	2.933	34	1.6035273532198875	ATP2B3 (PCGBA23)
M1464	PHENO_pseudotime	8	ENSG00000158445.9_PCGBA23	ENSG00000158445.9_PCGBA23	0	ENSG00000158445.9	PCGBA23	ENSG00000158445	KCNB1	potassium voltage-gated channel subfamily B member 1	ion_channel;known_drug_target;Alzheimer_evidence	3	0.1031080310306965	0	0	False	False	True	False	False	False	False	False	True	True	0.043	0.0	1.866	2.858	33	2.4965540155153487	KCNB1 (PCGBA23)
M1464	PHENO_pseudotime	9	ENSG00000148798.10_PCGBA23	ENSG00000148798.10_PCGBA23	0	ENSG00000148798.10	PCGBA23	ENSG00000148798	INA	internexin neuronal intermediate filament protein alpha	Alzheimer_evidence	1	0.0213013568665025	0	0	False	False	False	False	False	False	False	False	False	True	0.11	0.0	4.085	2.217	36	4.575650678433251	INA (PCGBA23)
M1464	PHENO_pseudotime	10	ENSG00000130540.13_PCGBA23	ENSG00000130540.13_PCGBA23	0	ENSG00000130540.13	PCGBA23	ENSG00000130540	SULT4A1	sulfotransferase family 4A member 1	enzyme;Alzheimer_evidence	2	0.0088049306676847	0	0	False	False	False	False	False	True	False	False	False	True	0.127	0.0	0.449	2.975	26	1.1344024653338425	SULT4A1 (PCGBA23)
M1464	PHENO_pseudotime	11	ENSG00000185760.15_PCGBA23	ENSG00000185760.15_PCGBA23	0	ENSG00000185760.15	PCGBA23	ENSG00000185760	KCNQ5	potassium voltage-gated channel subfamily Q member 5	ion_channel;known_drug_target;Alzheimer_evidence	3	0.1454905091916523	0	0	False	False	True	False	False	False	False	False	True	True	0.065	0.0	2.247	2.774	36	2.9647452545958255	KCNQ5 (PCGBA23)
M1464	PHENO_pseudotime	12	ENSG00000006432.15_PCGBA23	ENSG00000006432.15_PCGBA23	0	ENSG00000006432.15	PCGBA23	ENSG00000006432	MAP3K9	mitogen-activated protein kinase kinase kinase 9	kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.0048776155857189	0	0	True	False	False	False	False	True	False	False	True	True	0.066	0.0	1.161	2.7529999999999997	33	1.9614388077928595	MAP3K9 (PCGBA23)
M1464	PHENO_pseudotime	13	ENSG00000118402.5_PCGBA23	ENSG00000118402.5_PCGBA23	0	ENSG00000118402.5	PCGBA23	ENSG00000118402	ELOVL4	ELOVL fatty acid elongase 4	Alzheimer_evidence	1	0.009969995112009	0	0	False	False	False	False	False	False	False	False	False	True	0.042	0.0	4.034	2.556	38	4.314984997556005	ELOVL4 (PCGBA23)
M1464	PHENO_pseudotime	14	ENSG00000162989.4_PCGBA23	ENSG00000162989.4_PCGBA23	0	ENSG00000162989.4	PCGBA23	ENSG00000162989	KCNJ3	potassium inwardly rectifying channel subfamily J member 3	ion_channel;known_drug_target;Alzheimer_evidence	3	0.3031709513656486	0	0	False	False	True	False	False	False	False	False	True	True	0.057	0.0	0.707	2.856	33	1.4795854756828242	KCNJ3 (PCGBA23)
M1464	PHENO_pseudotime	15	ENSG00000221866.9_PCGBA23	ENSG00000221866.9_PCGBA23	0	ENSG00000221866.9	PCGBA23	ENSG00000221866	PLXNA4	plexin A4	Alzheimer_evidence	1	0.0694138872946869	0	0	False	False	False	False	False	False	False	False	False	True	0.063	0.0	1.546	2.787	34	1.9197069436473435	PLXNA4 (PCGBA23)
M1464	PHENO_pseudotime	16	ENSG00000157782.9_PCGBA23	ENSG00000157782.9_PCGBA23	0	ENSG00000157782.9	PCGBA23	ENSG00000157782	CABP1	calcium binding protein 1	Alzheimer_evidence	1	0.0090197649149248	0	0	False	False	False	False	False	False	False	False	False	True	0.068	0.0	1.379	2.884	34	1.7375098824574622	CABP1 (PCGBA23)
M1464	PHENO_pseudotime	17	ENSG00000136928.6_PCGBA23	ENSG00000136928.6_PCGBA23	0	ENSG00000136928.6	PCGBA23	ENSG00000136928	GABBR2	gamma-aminobutyric acid type B receptor subunit 2	receptor;known_drug_target;Alzheimer_evidence	3	0.0973508039434931	0	0	False	False	False	False	False	False	True	False	True	True	0.073	0.0	1.826	2.903	33	2.5436754019717465	GABBR2 (PCGBA23)
M1464	PHENO_pseudotime	18	ENSG00000136854.19_PCGBA23	ENSG00000136854.19_PCGBA23	0	ENSG00000136854.19	PCGBA23	ENSG00000136854	STXBP1	syntaxin binding protein 1	Alzheimer_evidence	1	0.0236373397046573	0	0	False	False	False	False	False	False	False	False	False	True	0.178	0.0	4.492	2.073	38	5.187818669852329	STXBP1 (PCGBA23)
M1464	PHENO_pseudotime	19	ENSG00000159164.9_PCGBA23	ENSG00000159164.9_PCGBA23	0	ENSG00000159164.9	PCGBA23	ENSG00000159164	SV2A	synaptic vesicle glycoprotein 2A	transporter;known_drug_target;Alzheimer_evidence	3	0.1369404375268044	0	0	False	False	False	False	True	False	False	False	True	True	0.102	0.0	4.7379999999999995	2.267	39	5.562470218763402	SV2A (PCGBA23)
M1464	PHENO_pseudotime	20	ENSG00000105649.9_PCGBA23	ENSG00000105649.9_PCGBA23	0	ENSG00000105649.9	PCGBA23	ENSG00000105649	RAB3A	RAB3A, member RAS oncogene family	Alzheimer_evidence	1	0.0344689778368744	0	0	False	False	False	False	False	False	False	False	False	True	0.062	0.0	2.838	2.687	32	3.191234488918437	RAB3A (PCGBA23)
M1533	PHENO_sqrt_parksc_demog_slope	1	ENSG00000186111.9_PCGBA23	ENSG00000186111.9_PCGBA23	0	ENSG00000186111.9	PCGBA23	ENSG00000186111	PIP5K1C	phosphatidylinositol-4-phosphate 5-kinase type 1 gamma	kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.0081717835529889	0	0	True	False	False	False	False	True	False	False	True	True	0.491	0.0	3.867	2.661	36	5.944085891776494	PIP5K1C (PCGBA23)
M1533	PHENO_sqrt_parksc_demog_slope	2	ENSG00000270885.1_PCGBA23	ENSG00000270885.1_PCGBA23	0	ENSG00000270885.1	PCGBA23	ENSG00000270885	RASL10B	RAS like family 10 member B		0	0.0	0	0	False	False	False	False	False	False	False	False	False	False	0.046	0.0	2.64	2.481	37	2.778	RASL10B (PCGBA23)
M1533	PHENO_sqrt_parksc_demog_slope	3	ENSG00000130758.7_PCGBA23	ENSG00000130758.7_PCGBA23	0	ENSG00000130758.7	PCGBA23	ENSG00000130758	MAP3K10	mitogen-activated protein kinase kinase kinase 10	kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.0044965548986638	0	0	True	False	False	False	False	True	False	False	True	True	0.057	0.0	2.68	2.676	36	3.453248277449332	MAP3K10 (PCGBA23)
M1533	PHENO_sqrt_parksc_demog_slope	4	ENSG00000105642.15_PCGBA23	ENSG00000105642.15_PCGBA23	0	ENSG00000105642.15	PCGBA23	ENSG00000105642	KCNN1	potassium calcium-activated channel subfamily N member 1	ion_channel;known_drug_target;Alzheimer_evidence	3	0.0152221729258969	0	0	False	False	True	False	False	False	False	False	True	True	0.041	0.0	2.8489999999999998	2.399	34	3.4296110864629483	KCNN1 (PCGBA23)
M1533	PHENO_sqrt_parksc_demog_slope	5	ENSG00000186111.9_MFBA9BA46	ENSG00000186111.9_MFBA9BA46	0	ENSG00000186111.9	MFBA9BA46	ENSG00000186111	PIP5K1C	phosphatidylinositol-4-phosphate 5-kinase type 1 gamma	kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.0081717835529889	0	0	True	False	False	False	False	True	False	False	True	True	0.078	0.0	2.026	2.546	37	2.864085891776494	PIP5K1C (MFBA9BA46)
M1533	PHENO_sqrt_parksc_demog_slope	6	ENSG00000105063.18_PCGBA23	ENSG00000105063.18_PCGBA23	0	ENSG00000105063.18	PCGBA23	ENSG00000105063	PPP6R1	protein phosphatase 6 regulatory subunit 1	enzyme	1	0.0	0	0	False	False	False	False	False	True	False	False	False	False	0.07	0.0	0.56	2.896	30	0.92	PPP6R1 (PCGBA23)
M1533	PHENO_sqrt_parksc_demog_slope	7	ENSG00000022567.9_PCGBA23	ENSG00000022567.9_PCGBA23	0	ENSG00000022567.9	PCGBA23	ENSG00000022567	SLC45A4	solute carrier family 45 member 4	transporter;known_drug_target	2	0.0	0	0	False	False	False	False	True	False	False	False	True	False	0.095	0.0	5.941	2.315	36	6.526	SLC45A4 (PCGBA23)
M1533	PHENO_sqrt_parksc_demog_slope	8	ENSG00000110697.12_PCGBA23	ENSG00000110697.12_PCGBA23	0	ENSG00000110697.12	PCGBA23	ENSG00000110697	PITPNM1	phosphatidylinositol transfer protein membrane associated 1		0	0.0	0	0	False	False	False	False	False	False	False	False	False	False	0.055	0.0	1.0750000000000002	2.955	29	1.2400000000000002	PITPNM1 (PCGBA23)
M1533	PHENO_sqrt_parksc_demog_slope	9	ENSG00000184545.10_PCGBA23	ENSG00000184545.10_PCGBA23	0	ENSG00000184545.10	PCGBA23	ENSG00000184545	DUSP8	dual specificity phosphatase 8	kinase;enzyme;Alzheimer_evidence	3	0.0214467555386218	0	0	True	False	False	False	False	True	False	False	False	True	0.094	0.0	2.64	2.243	37	3.382723377769311	DUSP8 (PCGBA23)
M1533	PHENO_sqrt_parksc_demog_slope	10	ENSG00000022567.9_MFBA9BA46	ENSG00000022567.9_MFBA9BA46	0	ENSG00000022567.9	MFBA9BA46	ENSG00000022567	SLC45A4	solute carrier family 45 member 4	transporter;known_drug_target	2	0.0	0	0	False	False	False	False	True	False	False	False	True	False	0.045	0.0	5.16	2.204	38	5.595	SLC45A4 (MFBA9BA46)
M1533	PHENO_sqrt_parksc_demog_slope	11	ENSG00000084731.14_MFBA9BA46	ENSG00000084731.14_MFBA9BA46	0	ENSG00000084731.14	MFBA9BA46	ENSG00000084731	KIF3C	kinesin family member 3C		0	0.0	0	0	False	False	False	False	False	False	False	False	False	False	0.07	0.0	1.951	2.575	35	2.161	KIF3C (MFBA9BA46)
M1533	PHENO_sqrt_parksc_demog_slope	12	ENSG00000105647.16_MFBA9BA46	ENSG00000105647.16_MFBA9BA46	0	ENSG00000105647.16	MFBA9BA46	ENSG00000105647	PIK3R2	phosphoinositide-3-kinase regulatory subunit 2	kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.3537397425855842	0	0	True	False	False	False	False	True	False	False	True	True	0.046	0.0	4.164	2.458	39	5.078869871292792	PIK3R2 (MFBA9BA46)
M1533	PHENO_sqrt_parksc_demog_slope	13	ENSG00000184261.4_MFBA9BA46	ENSG00000184261.4_MFBA9BA46	0	ENSG00000184261.4	MFBA9BA46	ENSG00000184261	KCNK12	potassium two pore domain channel subfamily K member 12	ion_channel;known_drug_target;Alzheimer_evidence	3	0.0069970979756867	0	0	False	False	True	False	False	False	False	False	True	True	0.052	0.0	0.298	2.87	35	0.9074985489878432	KCNK12 (MFBA9BA46)
M1533	PHENO_sqrt_parksc_demog_slope	14	ENSG00000108262.15_PCGBA23	ENSG00000108262.15_PCGBA23	0	ENSG00000108262.15	PCGBA23	ENSG00000108262	GIT1	GIT ArfGAP 1	Alzheimer_evidence	1	0.0157071438240998	0	0	False	False	False	False	False	False	False	False	False	True	0.054	0.0	5.478	2.0109999999999997	38	5.79785357191205	GIT1 (PCGBA23)
M1533	PHENO_sqrt_parksc_demog_slope	15	ENSG00000108819.10_PCGBA23	ENSG00000108819.10_PCGBA23	0	ENSG00000108819.10	PCGBA23	ENSG00000108819	PPP1R9B	protein phosphatase 1 regulatory subunit 9B	enzyme;Alzheimer_evidence	2	0.2358595138063664	0	0	False	False	False	False	False	True	False	False	False	True	0.046	0.0	1.131	2.666	37	1.6869297569031834	PPP1R9B (PCGBA23)
M1533	PHENO_sqrt_parksc_demog_slope	16	ENSG00000099364.16_MFBA9BA46	ENSG00000099364.16_MFBA9BA46	0	ENSG00000099364.16	MFBA9BA46	ENSG00000099364	FBXL19	F-box and leucine rich repeat protein 19	transcription_factor;Alzheimer_evidence	2	0.0014783194187388	0	0	False	False	False	False	False	False	False	True	False	True	0.097	0.0	0.593	2.8449999999999998	27	1.1847391597093693	FBXL19 (MFBA9BA46)
M1533	PHENO_sqrt_parksc_demog_slope	17	ENSG00000105647.16_PCGBA23	ENSG00000105647.16_PCGBA23	0	ENSG00000105647.16	PCGBA23	ENSG00000105647	PIK3R2	phosphoinositide-3-kinase regulatory subunit 2	kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.3537397425855842	0	0	True	False	False	False	False	True	False	False	True	True	0.057	0.0	5.337	2.2720000000000002	38	6.284869871292792	PIK3R2 (PCGBA23)
M1533	PHENO_sqrt_parksc_demog_slope	18	ENSG00000084731.14_PCGBA23	ENSG00000084731.14_PCGBA23	0	ENSG00000084731.14	PCGBA23	ENSG00000084731	KIF3C	kinesin family member 3C		0	0.0	0	0	False	False	False	False	False	False	False	False	False	False	0.049	0.0	2.493	2.811	34	2.6399999999999997	KIF3C (PCGBA23)
M1533	PHENO_sqrt_parksc_demog_slope	19	ENSG00000101445.9_PCGBA23	ENSG00000101445.9_PCGBA23	0	ENSG00000101445.9	PCGBA23	ENSG00000101445	PPP1R16B	protein phosphatase 1 regulatory subunit 16B	enzyme	1	0.0	0	0	False	False	False	False	False	True	False	False	False	False	0.043	0.0	0.834	2.86	32	1.113	PPP1R16B (PCGBA23)
M1533	PHENO_sqrt_parksc_demog_slope	20	ENSG00000198837.9_MFBA9BA46	ENSG00000198837.9_MFBA9BA46	0	ENSG00000198837.9	MFBA9BA46	ENSG00000198837	DENND4B	DENN domain containing 4B	Alzheimer_evidence	1	0.0014783194187388	0	0	False	False	False	False	False	False	False	False	False	True	0.143	0.0	1.492	2.736	37	2.0717391597093693	DENND4B (MFBA9BA46)
M1535	PHENO_motor10_demog_slope	1	ENSG00000145990.10_PCGBA23	ENSG00000145990.10_PCGBA23	0	ENSG00000145990.10	PCGBA23	ENSG00000145990	GFOD1	Gfo/Idh/MocA-like oxidoreductase domain containing 1		0	0.0	0	0	False	False	False	False	False	False	False	False	False	False	0.047	0.0	5.22	1.786	36	5.361	GFOD1 (PCGBA23)
M1535	PHENO_motor10_demog_slope	2	ENSG00000117643.14_PCGBA23	ENSG00000117643.14_PCGBA23	0	ENSG00000117643.14	PCGBA23	ENSG00000117643	MAN1C1	mannosidase alpha class 1C member 1	enzyme	1	0.0	0	0	False	False	False	False	False	True	False	False	False	False	0.073	0.0	1.453	2.992	25	1.822	MAN1C1 (PCGBA23)
M1535	PHENO_motor10_demog_slope	3	ENSG00000136720.6_PCGBA23	ENSG00000136720.6_PCGBA23	0	ENSG00000136720.6	PCGBA23	ENSG00000136720	HS6ST1	heparan sulfate 6-O-sulfotransferase 1	enzyme;Alzheimer_evidence	2	0.0040653784015317	0	0	False	False	False	False	False	True	False	False	False	True	0.059	0.0	3.304	2.394	35	3.7830326892007657	HS6ST1 (PCGBA23)
M1535	PHENO_motor10_demog_slope	4	ENSG00000172795.15_PCGBA23	ENSG00000172795.15_PCGBA23	0	ENSG00000172795.15	PCGBA23	ENSG00000172795	DCP2	decapping mRNA 2	enzyme	1	0.0	0	0	False	False	False	False	False	True	False	False	False	False	0.045	0.0	1.778	2.869	32	2.063	DCP2 (PCGBA23)
M1535	PHENO_motor10_demog_slope	5	ENSG00000103264.17_PCGBA23	ENSG00000103264.17_PCGBA23	0	ENSG00000103264.17	PCGBA23	ENSG00000103264	FBXO31	F-box protein 31		0	0.0	0	0	False	False	False	False	False	False	False	False	False	False	0.033	0.0	3.02	2.5540000000000003	34	3.119	FBXO31 (PCGBA23)
M1535	PHENO_motor10_demog_slope	6	ENSG00000255330.9_PCGBA23	ENSG00000255330.9_PCGBA23	0	ENSG00000255330.9	PCGBA23	ENSG00000255330	ENSG00000255330.9			0	0.0	0	0	False	False	False	False	False	False	False	False	False	False	0.058	0.0	6.436	2.244	37	6.61	ENSG00000255330.9 (PCGBA23)
M1535	PHENO_motor10_demog_slope	7	ENSG00000114648.11_PCGBA23	ENSG00000114648.11_PCGBA23	0	ENSG00000114648.11	PCGBA23	ENSG00000114648	KLHL18	kelch like family member 18		0	0.0	0	0	False	False	False	False	False	False	False	False	False	False	0.624	0.0	5.901	1.806	34	7.773	KLHL18 (PCGBA23)
M1535	PHENO_motor10_demog_slope	8	ENSG00000138640.14_PCGBA23	ENSG00000138640.14_PCGBA23	0	ENSG00000138640.14	PCGBA23	ENSG00000138640	FAM13A	family with sequence similarity 13 member A	Alzheimer_evidence	1	0.0011767567110793	0	0	False	False	False	False	False	False	False	False	False	True	0.05	0.0	2.754	2.824	33	3.0545883783555396	FAM13A (PCGBA23)
M1535	PHENO_motor10_demog_slope	9	ENSG00000052795.12_PCGBA23	ENSG00000052795.12_PCGBA23	0	ENSG00000052795.12	PCGBA23	ENSG00000052795	FNIP2	folliculin interacting protein 2	Alzheimer_evidence	1	0.2810183517814198	0	0	False	False	False	False	False	False	False	False	False	True	0.035	0.0	1.954	2.524	36	2.34950917589071	FNIP2 (PCGBA23)
M1535	PHENO_motor10_demog_slope	10	ENSG00000125834.12_PCGBA23	ENSG00000125834.12_PCGBA23	0	ENSG00000125834.12	PCGBA23	ENSG00000125834	STK35	serine/threonine kinase 35	kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.0014783194187388	0	0	True	False	False	False	False	True	False	False	True	True	0.105	0.0	2.551	2.622	34	3.4667391597093697	STK35 (PCGBA23)
M1535	PHENO_motor10_demog_slope	11	ENSG00000109756.8_PCGBA23	ENSG00000109756.8_PCGBA23	0	ENSG00000109756.8	PCGBA23	ENSG00000109756	RAPGEF2	Rap guanine nucleotide exchange factor 2	Alzheimer_evidence	1	0.0888610959441972	0	0	False	False	False	False	False	False	False	False	False	True	0.056	0.0	2.953	2.225	36	3.3154305479720985	RAPGEF2 (PCGBA23)
M1535	PHENO_motor10_demog_slope	12	ENSG00000068745.14_PCGBA23	ENSG00000068745.14_PCGBA23	0	ENSG00000068745.14	PCGBA23	ENSG00000068745	IP6K2	inositol hexakisphosphate kinase 2	kinase;enzyme;Alzheimer_evidence	3	0.2055279806847279	0	0	True	False	False	False	False	True	False	False	False	True	0.049	0.0	0.46499999999999997	2.933	33	1.1647639903423639	IP6K2 (PCGBA23)
M1535	PHENO_motor10_demog_slope	13	ENSG00000180979.9_PCGBA23	ENSG00000180979.9_PCGBA23	0	ENSG00000180979.9	PCGBA23	ENSG00000180979	LRRC57	leucine rich repeat containing 57		0	0.0	0	0	False	False	False	False	False	False	False	False	False	False	0.043	0.0	1.634	2.761	36	1.763	LRRC57 (PCGBA23)
M1535	PHENO_motor10_demog_slope	14	ENSG00000146360.8_PCGBA23	ENSG00000146360.8_PCGBA23	0	ENSG00000146360.8	PCGBA23	ENSG00000146360	GPR6	G protein-coupled receptor 6	GPCR;receptor;known_drug_target;Alzheimer_evidence	4	0.0170142789363861	0	0	False	True	False	False	False	False	True	False	True	True	0.033	0.0	1.875	2.9939999999999998	24	2.582507139468193	GPR6 (PCGBA23)
M1535	PHENO_motor10_demog_slope	15	ENSG00000102554.13_PCGBA23	ENSG00000102554.13_PCGBA23	0	ENSG00000102554.13	PCGBA23	ENSG00000102554	KLF5	KLF transcription factor 5	transcription_factor;Alzheimer_evidence	2	0.0781286554042488	0	0	False	False	False	False	False	False	False	True	False	True	0.05	0.0	0.895	2.995	25	1.3840643277021243	KLF5 (PCGBA23)
M1535	PHENO_motor10_demog_slope	16	ENSG00000087116.14_MFBA9BA46	ENSG00000087116.14_MFBA9BA46	0	ENSG00000087116.14	MFBA9BA46	ENSG00000087116	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2	enzyme;known_drug_target;Alzheimer_evidence	3	0.0272698981058534	0	0	False	False	False	False	False	True	False	False	True	True	0.623	0.0	4.138	2.368	37	6.4706349490529265	ADAMTS2 (MFBA9BA46)
M1535	PHENO_motor10_demog_slope	17	ENSG00000076382.16_PCGBA23	ENSG00000076382.16_PCGBA23	0	ENSG00000076382.16	PCGBA23	ENSG00000076382	SPAG5	sperm associated antigen 5	Alzheimer_evidence	1	0.0170006733154962	0	0	False	False	False	False	False	False	False	False	False	True	0.024	0.0	0.855	2.653	35	1.085500336657748	SPAG5 (PCGBA23)
M1535	PHENO_motor10_demog_slope	18	ENSG00000138439.11_PCGBA23	ENSG00000138439.11_PCGBA23	0	ENSG00000138439.11	PCGBA23	ENSG00000138439	FAM117B	family with sequence similarity 117 member B	Alzheimer_evidence	1	0.0022174791281082	0	0	False	False	False	False	False	False	False	False	False	True	0.096	0.0	2.273	2.903	32	2.7121087395640537	FAM117B (PCGBA23)
M1535	PHENO_motor10_demog_slope	19	ENSG00000162852.13_MFBA9BA46	ENSG00000162852.13_MFBA9BA46	0	ENSG00000162852.13	MFBA9BA46	ENSG00000162852	CNST	consortin, connexin sorting protein	enzyme;Alzheimer_evidence	2	0.0090798723520214	0	0	False	False	False	False	False	True	False	False	False	True	0.044	0.0	0.178	2.925	31	0.6145399361760107	CNST (MFBA9BA46)
M1535	PHENO_motor10_demog_slope	20	ENSG00000176095.11_PCGBA23	ENSG00000176095.11_PCGBA23	0	ENSG00000176095.11	PCGBA23	ENSG00000176095	IP6K1	inositol hexakisphosphate kinase 1	kinase;enzyme;Alzheimer_evidence	3	0.0027513166959861	0	0	True	False	False	False	False	True	False	False	False	True	0.031	0.0	4.134	2.221	33	4.678375658347994	IP6K1 (PCGBA23)
M1537	PHENO_motor10_demog_slope	1	ENSG00000050820.16_AC	ENSG00000050820.16_AC	0	ENSG00000050820.16	AC	ENSG00000050820	BCAR1	BCAR1 scaffold protein, Cas family member	Alzheimer_evidence	1	0.0593946683766846	0	0	False	False	False	False	False	False	False	False	False	True	0.935	0.0	1.7890000000000001	2.644	34	4.773697334188343	BCAR1 (AC)
M1537	PHENO_motor10_demog_slope	2	ENSG00000185252.18_AC	ENSG00000185252.18_AC	0	ENSG00000185252.18	AC	ENSG00000185252	ZNF74	zinc finger protein 74	transcription_factor;Alzheimer_evidence	2	0.003695798546847	0	0	False	False	False	False	False	False	False	True	False	True	0.148	0.0	1.539	2.8689999999999998	39	2.2848478992734234	ZNF74 (AC)
