Gene	r_cogn_global	p_cogn_global	r_pseudotime	p_pseudotime	r_cogng_demog_slope	p_cogng_demog_slope	r_motor10_demog_slope	p_motor10_demog_slope	r_sqrt_parksc_demog_slope	p_sqrt_parksc_demog_slope	max_abs_r	module_id	module_type	selected
ME_M192	-0.181126204323085	0.0030854268178552545	0.15556199052464076	0.01121745130078901	-0.09476271435790277	0.1238537104553056	-0.0398560956844019	0.5182794307637524	0.09039140577260477	0.1422359480281031	0.181126204323085	192	CT	False
ME_M193	0.1460051851595989	0.017391951311336386	-0.1225209995091677	0.0463072247842697	0.13061987083648863	0.033553268923722825	0.11496228307611799	0.06165006361468121	-0.07046054570977137	0.25303297014792536	0.1460051851595989	193	CT	False
ME_M1969	0.12738862060690034	0.038229660128821924	-0.1679025313471743	0.006147443736143103	0.19278518403485712	0.0016154065339554272	0.06777933440816877	0.27158643203707145	-0.1631266565691096	0.0077954660804944965	0.19278518403485712	1969	CT	False
ME_M1982	-0.08211272158120857	0.18265298869096505	0.050899155159349875	0.40926012415348945	-0.08162645200443926	0.18526653295110787	-0.05655779898812634	0.3591027083845543	0.02000367265723443	0.745840166620301	0.08211272158120857	1982	CT	False
ME_M1996	-0.09133149643926072	0.13811652523256146	0.012721577987063921	0.8366958875263304	-0.08695171580764482	0.158110582818345	-0.03337642467069644	0.5885688504382861	0.03259907966922443	0.5972867036083472	0.09133149643926072	1996	CT	False
ME_M2198	0.10189457040281467	0.0978853683515737	-0.12707568112906714	0.038710496056080075	0.06889728665166776	0.2637407927887238	-0.006307580674455213	0.9186014229662217	-0.06319445930961237	0.3054137029977208	0.12707568112906714	2198	CT	False
ME_M228	-0.08359067833399356	0.17487637423268768	0.06936348569665404	0.26051545648733293	-0.008902534224743883	0.8853105377068201	-0.008743421615279823	0.8873466302961908	0.036933543290365314	0.5494419131505912	0.08359067833399356	228	TS	False
ME_M229	0.14749347730804815	0.016268941908622908	-0.1396538026870089	0.022977644678428454	0.1163506353789771	0.05855408674314694	-0.0069040923866702615	0.9109340035749602	0.0028933473199507067	0.9626106814582187	0.14749347730804815	229	TS	False
ME_M2394	0.004923652420114081	0.936417923982241	-0.046070273222481035	0.4551715804999661	0.07566871347230089	0.21954634306217774	-0.0073214309087005665	0.9055744895657823	-0.10223888039876033	0.09675052504412589	0.10223888039876033	2394	TS	False
ME_M263	-0.003109743845988317	0.9598165645963751	-0.003622407329809689	0.9531990624101752	-0.027829950708369012	0.6520007098882622	-0.06540521752504462	0.2887703991941088	-0.024562211189638042	0.6906200683438422	0.06540521752504462	263	CT	False
