gene_symbol	ensembl_id	ensembl_gene_id_base	tissue	source_module	phenotype	edge_frequency	run_type	hgnc_symbol	hgnc_name	protein_name	target_categories	therapeutic_target_score	open_targets_ad_score	open_targets_ad_datasources	is_kinase	is_gPCR	is_ion_channel	is_nuclear_receptor	is_transporter	is_enzyme	is_receptor	is_transcription_factor	is_known_drug_target	has_ad_evidence
QKI	ENSG00000112531.16	ENSG00000112531	PCGBA23	cross_pseudotime	pseudotime	0.027	cross_module	QKI	QKI, KH domain containing RNA binding		Alzheimer_evidence	1	0.2195012162057847	gwas_credible_sets:0.33436205463998914;europepmc:0.517989100868866;expression_atlas:0.03605956051037887	False	False	False	False	False	False	False	False	False	True
LHFPL3	ENSG00000187416.11	ENSG00000187416	PCGBA23	cross_pseudotime	pseudotime	0.026	cross_module	LHFPL3	LHFPL tetraspan subfamily member 3			0	0.0		False	False	False	False	False	False	False	False	False	False
DMXL2	ENSG00000104093.13	ENSG00000104093	PCGBA23	cross_pseudotime	pseudotime	0.024	cross_module	DMXL2	Dmx like 2		Alzheimer_evidence	1	0.0189951367179521	europepmc:0.1466430405638832;expression_atlas:0.038338988572105506	False	False	False	False	False	False	False	False	False	True
FERMT2	ENSG00000073712.14	ENSG00000073712	PCGBA23	cross_pseudotime	pseudotime	0.02	cross_module	FERMT2	FERM domain containing kindlin 2		Alzheimer_evidence	1	0.4616617934842458	gwas_credible_sets:0.7306196322487121;europepmc:0.5633911542580086;expression_atlas:0.027423220861334467	False	False	False	False	False	False	False	False	False	True
PAK2	ENSG00000180370.10	ENSG00000180370	PCGBA23	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.196	cross_module	PAK2	p21 (RAC1) activated kinase 2		kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.0403031337921292	europepmc:0.32597664166015106;expression_atlas:0.022005328281258483	True	False	False	False	False	True	False	False	True	True
CFB	ENSG00000243649.8	ENSG00000243649	MFBA9BA46	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.176	cross_module	CFB	complement factor B		enzyme;known_drug_target;Alzheimer_evidence	3	0.0153874160724672	europepmc:0.12655565512489111	False	False	False	False	False	True	False	False	True	True
CYTH2	ENSG00000105443.14	ENSG00000105443	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.136	cross_module	CYTH2	cytohesin 2		Alzheimer_evidence	1	0.0014191668111697	expression_atlas:0.011672108213181692	False	False	False	False	False	False	False	False	False	True
PDLIM1	ENSG00000107438.8	ENSG00000107438	PCGBA23	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.123	cross_module	PDLIM1	PDZ and LIM domain 1		Alzheimer_evidence	1	0.0084798044435989	europepmc:0.0697431720593332	False	False	False	False	False	False	False	False	False	True
ERBIN	ENSG00000112851.14	ENSG00000112851	MFBA9BA46	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.098	cross_module	ERBIN	erbb2 interacting protein		Alzheimer_evidence	1	0.0200062317993504	expression_atlas:0.14489145349235671;europepmc:0.07860882952450267	False	False	False	False	False	False	False	False	False	True
ALDH5A1	ENSG00000112294.12	ENSG00000112294	PCGBA23	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.093	cross_module	ALDH5A1	aldehyde dehydrogenase 5 family member A1		enzyme;known_drug_target;Alzheimer_evidence	3	0.2822072578898084	clinical_precedence:0.4593254915287803;europepmc:0.07898878627300993;expression_atlas:0.04205607812432506	False	False	False	False	False	True	False	False	True	True
CFB	ENSG00000243649.8	ENSG00000243649	PCGBA23	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.091	cross_module	CFB	complement factor B		enzyme;known_drug_target;Alzheimer_evidence	3	0.0153874160724672	europepmc:0.12655565512489111	False	False	False	False	False	True	False	False	True	True
ALDH5A1	ENSG00000112294.12	ENSG00000112294	MFBA9BA46	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.08	cross_module	ALDH5A1	aldehyde dehydrogenase 5 family member A1		enzyme;known_drug_target;Alzheimer_evidence	3	0.2822072578898084	clinical_precedence:0.4593254915287803;europepmc:0.07898878627300993;expression_atlas:0.04205607812432506	False	False	False	False	False	True	False	False	True	True
QKI	ENSG00000112531.16	ENSG00000112531	PCGBA23	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.077	cross_module	QKI	QKI, KH domain containing RNA binding		Alzheimer_evidence	1	0.2195012162057847	gwas_credible_sets:0.33436205463998914;europepmc:0.517989100868866;expression_atlas:0.03605956051037887	False	False	False	False	False	False	False	False	False	True
PDLIM1	ENSG00000107438.8	ENSG00000107438	MFBA9BA46	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.074	cross_module	PDLIM1	PDZ and LIM domain 1		Alzheimer_evidence	1	0.0084798044435989	europepmc:0.0697431720593332	False	False	False	False	False	False	False	False	False	True
TRUB2	ENSG00000167112.9	ENSG00000167112	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.064	cross_module	TRUB2	TruB pseudouridine synthase family member 2		enzyme;Alzheimer_evidence	2	0.0044349582562164	europepmc:0.03647584785669726	False	False	False	False	False	True	False	False	False	True
EIF3B	ENSG00000106263.17	ENSG00000106263	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.055	cross_module	EIF3B	eukaryotic translation initiation factor 3 subunit B		Alzheimer_evidence	1	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True
SDS	ENSG00000135094.10	ENSG00000135094	MFBA9BA46	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.055	cross_module	SDS	serine dehydratase		enzyme;Alzheimer_evidence	2	0.0414859609913417	gwas_credible_sets:0.057751459272560264;europepmc:0.20979592800999025	False	False	False	False	False	True	False	False	False	True
IGF1R	ENSG00000140443.13	ENSG00000140443	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.053	cross_module	IGF1R	insulin like growth factor 1 receptor		receptor;known_drug_target;Alzheimer_evidence	3	0.0944320736986022	europepmc:0.7629948528133714;expression_atlas:0.05469240302529981	False	False	False	False	False	False	True	False	True	True
MAF1	ENSG00000179632.9	ENSG00000179632	MFBA9BA46	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.053	cross_module	MAF1	MAF1 negative regulator of RNA polymerase III		Alzheimer_evidence	1	0.1039412776250278	gwas_credible_sets:0.14009346893921976;europepmc:0.6176408034068066	False	False	False	False	False	False	False	False	False	True
MTHFD1	ENSG00000100714.15	ENSG00000100714	PCGBA23	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.046	cross_module	MTHFD1	methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1		enzyme;Alzheimer_evidence	2	0.0279444317249305	europepmc:0.2153061877195343;expression_atlas:0.05810461472452225	False	False	False	False	False	True	False	False	False	True
NIPSNAP2	ENSG00000146729.9	ENSG00000146729	PCGBA23	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.044	cross_module	NIPSNAP2	nipsnap homolog 2		Alzheimer_evidence	1	0.007391597093694	europepmc:0.06079307976116211	False	False	False	False	False	False	False	False	False	True
NPC2	ENSG00000119655.10	ENSG00000119655	MFBA9BA46	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.044	cross_module	NPC2	NPC intracellular cholesterol transporter 2		transporter;Alzheimer_evidence	2	0.0084250726246501	europepmc:0.06929302362826306	False	False	False	False	True	False	False	False	False	True
SORCS2	ENSG00000184985.16	ENSG00000184985	PCGBA23	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.043	cross_module	SORCS2	sortilin related VPS10 domain containing receptor 2		receptor;Alzheimer_evidence	2	0.0574482014044113	europepmc:0.4724896454506684	False	False	False	False	False	False	True	False	False	True
SZRD1	ENSG00000055070.16	ENSG00000055070	PCGBA23	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.041	cross_module	SZRD1	SUZ RNA binding domain containing 1		Alzheimer_evidence	1	0.0018478992734235	europepmc:0.015198269940290528	False	False	False	False	False	False	False	False	False	True
ARID5A	ENSG00000196843.15	ENSG00000196843	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.04	cross_module	ARID5A	AT-rich interaction domain 5A		Alzheimer_evidence	1	0.004250168328874	europepmc:0.03495602086266821	False	False	False	False	False	False	False	False	False	True
EFCAB14	ENSG00000159658.10	ENSG00000159658	PCGBA23	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.039	cross_module	EFCAB14	EF-hand calcium binding domain 14		Alzheimer_evidence	1	0.0035633222886317	expression_atlas:0.029306972953426547	False	False	False	False	False	False	False	False	False	True
SDS	ENSG00000135094.10	ENSG00000135094	PCGBA23	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.038	cross_module	SDS	serine dehydratase		enzyme;Alzheimer_evidence	2	0.0414859609913417	gwas_credible_sets:0.057751459272560264;europepmc:0.20979592800999025	False	False	False	False	False	True	False	False	False	True
RALBP1	ENSG00000017797.12	ENSG00000017797	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.036	cross_module	RALBP1	ralA binding protein 1		enzyme;Alzheimer_evidence	2	0.0760667208792664	europepmc:0.611392198756159;expression_atlas:0.056910802262092566	False	False	False	False	False	True	False	False	False	True
PARP4	ENSG00000102699.5	ENSG00000102699	MFBA9BA46	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.036	cross_module	PARP4	poly(ADP-ribose) polymerase family member 4		Alzheimer_evidence	1	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True
SDS	ENSG00000135094.10	ENSG00000135094	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.035	cross_module	SDS	serine dehydratase		enzyme;Alzheimer_evidence	2	0.0414859609913417	gwas_credible_sets:0.057751459272560264;europepmc:0.20979592800999025	False	False	False	False	False	True	False	False	False	True
CPT2	ENSG00000157184.6	ENSG00000157184	MFBA9BA46	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.034	cross_module	CPT2	carnitine palmitoyltransferase 2		enzyme;known_drug_target;Alzheimer_evidence	3	0.0140766743661908	europepmc:0.11577530223418409	False	False	False	False	False	True	False	False	True	True
PMP22	ENSG00000109099.13	ENSG00000109099	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.034	cross_module	PMP22	peripheral myelin protein 22		Alzheimer_evidence	1	0.017645610522487	europepmc:0.1424404279028392;expression_atlas:0.010752076859679853	False	False	False	False	False	False	False	False	False	True
SERPINB6	ENSG00000124570.17	ENSG00000124570	MFBA9BA46	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.033	cross_module	SERPINB6	serpin family B member 6		enzyme;Alzheimer_evidence	2	0.3061448311833569	crispr_screen:0.4863775194728878;europepmc:0.3441496259423078	False	False	False	False	False	True	False	False	False	True
GPATCH4	ENSG00000160818.16	ENSG00000160818	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.032	cross_module	GPATCH4	G-patch domain containing 4 (gene/pseudogene)			0	0.0		False	False	False	False	False	False	False	False	False	False
PPP1R18	ENSG00000146112.11	ENSG00000146112	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.031	cross_module	PPP1R18	protein phosphatase 1 regulatory subunit 18		enzyme	1	0.0		False	False	False	False	False	True	False	False	False	False
NFKB2	ENSG00000077150.18	ENSG00000077150	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.031	cross_module	NFKB2	nuclear factor kappa B subunit 2		transcription_factor;known_drug_target;Alzheimer_evidence	3	0.3729363330323488	crispr_screen:0.607930797611621;europepmc:0.1104230402813493	False	False	False	False	False	False	False	True	True	True
TLN1	ENSG00000137076.20	ENSG00000137076	PCGBA23	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.031	cross_module	TLN1	talin 1		Alzheimer_evidence	1	0.0889783220783164	europepmc:0.7318129170942298	False	False	False	False	False	False	False	False	False	True
CERS2	ENSG00000143418.19	ENSG00000143418	MFBA9BA46	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.031	cross_module	CERS2	ceramide synthase 2		enzyme;transcription_factor;known_drug_target;Alzheimer_evidence	4	0.0371354892651502	gwas_credible_sets:0.055750150002366786;europepmc:0.10669820051840212	False	False	False	False	False	True	False	True	True	True
ITGA5	ENSG00000161638.10	ENSG00000161638	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.03	cross_module	ITGA5	integrin subunit alpha 5		known_drug_target;Alzheimer_evidence	2	0.0161071631518437	europepmc:0.13247530158962148	False	False	False	False	False	False	False	False	True	True
ETV6	ENSG00000139083.10	ENSG00000139083	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.029	cross_module	ETV6	ETS variant transcription factor 6		transcription_factor;Alzheimer_evidence	2	0.1635762304317942	gwas_credible_sets:0.26543133690738135;europepmc:0.0727828260473913	False	False	False	False	False	False	False	True	False	True
NFE2L1	ENSG00000082641.15	ENSG00000082641	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.029	cross_module	NFE2L1	NFE2 like bZIP transcription factor 1		transcription_factor;Alzheimer_evidence	2	0.011112111817104	europepmc:0.09139290081009421	False	False	False	False	False	False	False	True	False	True
IER3	ENSG00000137331.11	ENSG00000137331	PCGBA23	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.026	cross_module	IER3	immediate early response 3		Alzheimer_evidence	1	0.0047840058967519	europepmc:0.039346632178752144	False	False	False	False	False	False	False	False	False	True
MRPS33	ENSG00000090263.15	ENSG00000090263	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.024	cross_module	MRPS33	mitochondrial ribosomal protein S33		Alzheimer_evidence	1	0.0039171915741531	expression_atlas:0.03221741347487754	False	False	False	False	False	False	False	False	False	True
PYGO2	ENSG00000163348.3	ENSG00000163348	AC	cross_sqrt_parksc_demog_slope	sqrt_parksc_demog_slope	0.022	cross_module	PYGO2	pygopus family PHD finger 2		Alzheimer_evidence	1	0.0186838803478552	gwas_credible_sets:0.030733564447234175	False	False	False	False	False	False	False	False	False	True
