gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000141503	VH	ENSG00000141503_VH	-0.9652347262091331	0.9652347262091331	4.931063495265901e-213
ENSG00000055070	VH	ENSG00000055070_VH	-0.9571789993176631	0.9571789993176631	5.70421161919675e-197
ENSG00000146535	VH	ENSG00000146535_VH	-0.9570507421896125	0.9570507421896125	9.687107598767381e-197
ENSG00000160408	VH	ENSG00000160408_VH	-0.9552265762740251	0.9552265762740251	1.5255059347693323e-193
ENSG00000186716	VH	ENSG00000186716_VH	-0.9540289364388799	0.9540289364388799	1.6248742768875143e-191
ENSG00000101400	VH	ENSG00000101400_VH	-0.9528019191639858	0.9528019191639858	1.7084435989543552e-189
ENSG00000197324	VH	ENSG00000197324_VH	-0.9526874664870462	0.9526874664870462	2.6207931748722605e-189
ENSG00000165458	VH	ENSG00000165458_VH	-0.9519453952467354	0.9519453952467354	4.094815804344944e-188
ENSG00000166444	VH	ENSG00000166444_VH	-0.9518884535911267	0.9518884535911267	5.047270327772452e-188
ENSG00000173402	VH	ENSG00000173402_VH	-0.9490644039814076	0.9490644039814076	1.1865093566263707e-183
ENSG00000123384	VH	ENSG00000123384_VH	-0.9422320043386607	0.9422320043386607	4.964537003595266e-174
ENSG00000082781	VH	ENSG00000082781_VH	-0.9415560643416706	0.9415560643416706	3.8305983747891505e-173
ENSG00000198752	VH	ENSG00000198752_VH	-0.9406262409880042	0.9406262409880042	6.12082642978358e-172
ENSG00000186575	VH	ENSG00000186575_VH	-0.9389168336407677	0.9389168336407677	8.902446540194778e-170
ENSG00000144579	VH	ENSG00000144579_VH	-0.9349715160302952	0.9349715160302952	5.142462263446576e-165
ENSG00000128602	VH	ENSG00000128602_VH	-0.9335902200803626	0.9335902200803626	2.031969366084762e-163
ENSG00000172057	VH	ENSG00000172057_VH	-0.9334676605873323	0.9334676605873323	2.804965620201444e-163
ENSG00000132612	VH	ENSG00000132612_VH	-0.9333142222597484	0.9333142222597484	4.196016390740875e-163
ENSG00000164916	VH	ENSG00000164916_VH	-0.9321148639705504	0.9321148639705504	9.458412973588689e-162
ENSG00000160216	VH	ENSG00000160216_VH	-0.9319723175098258	0.9319723175098258	1.3644971084526188e-161
