gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000168807	VH	ENSG00000168807_VH	0.8744177294554767	0.8744177294554767	9.441557522478065e-116
ENSG00000075420	VH	ENSG00000075420_VH	0.8713039070980295	0.8713039070980295	5.904617942180053e-114
ENSG00000137393	VH	ENSG00000137393_VH	0.8711296636012666	0.8711296636012666	7.41846200879321e-114
ENSG00000133789	VH	ENSG00000133789_VH	0.8661021914237492	0.8661021914237492	4.673364564144424e-111
ENSG00000166446	VH	ENSG00000166446_VH	0.8495903056059632	0.8495903056059632	1.3189110234077678e-102
ENSG00000065882	VH	ENSG00000065882_VH	0.8455774197119574	0.8455774197119574	1.050157380322798e-100
ENSG00000037749	VH	ENSG00000037749_VH	0.8454705824487758	0.8454705824487758	1.1779420659235614e-100
ENSG00000137693	VH	ENSG00000137693_VH	0.8416135562090453	0.8416135562090453	7.023792232299596e-99
ENSG00000120889	VH	ENSG00000120889_VH	0.8408318701367593	0.8408318701367593	1.587072358107619e-98
ENSG00000083168	VH	ENSG00000083168_VH	0.8374063139694884	0.8374063139694884	5.367230846052794e-97
ENSG00000120833	VH	ENSG00000120833_VH	0.8324070102742837	0.8324070102742837	7.919603941871614e-95
ENSG00000177425	VH	ENSG00000177425_VH	0.8321105356031537	0.8321105356031537	1.0594302143472014e-94
ENSG00000155508	VH	ENSG00000155508_VH	0.8316329026763293	0.8316329026763293	1.690979888632178e-94
ENSG00000065308	VH	ENSG00000065308_VH	0.831569392963433	0.831569392963433	1.799250099610419e-94
ENSG00000102755	VH	ENSG00000102755_VH	0.8266969923764795	0.8266969923764795	1.9495375946509532e-92
ENSG00000111145	VH	ENSG00000111145_VH	0.8264139931421817	0.8264139931421817	2.5477626863872797e-92
ENSG00000162618	VH	ENSG00000162618_VH	0.8261009266167321	0.8261009266167321	3.4236503245171286e-92
ENSG00000239264	VH	ENSG00000239264_VH	0.8245752301282288	0.8245752301282288	1.4329552287241636e-91
ENSG00000135917	VH	ENSG00000135917_VH	0.8203472417934443	0.8203472417934443	7.049554299020302e-90
ENSG00000157557	VH	ENSG00000157557_VH	0.820056321398906	0.820056321398906	9.18206579842046e-90
