node_id	raw_name	pretty_name	is_phenotype
1	ENSG00000104093.13_PCGBA23	ENSG00000104093.13_PCGBA23	0
2	ENSG00000166111.9_PCGBA23	ENSG00000166111.9_PCGBA23	0
3	ENSG00000054356.13_PCGBA23	ENSG00000054356.13_PCGBA23	0
4	ENSG00000104381.12_PCGBA23	ENSG00000104381.12_PCGBA23	0
5	ENSG00000054793.13_PCGBA23	ENSG00000054793.13_PCGBA23	0
6	ENSG00000151948.11_PCGBA23	ENSG00000151948.11_PCGBA23	0
7	ENSG00000166342.18_PCGBA23	ENSG00000166342.18_PCGBA23	0
8	ENSG00000133026.12_PCGBA23	ENSG00000133026.12_PCGBA23	0
9	ENSG00000063015.19_PCGBA23	ENSG00000063015.19_PCGBA23	0
10	ENSG00000129990.14_PCGBA23	ENSG00000129990.14_PCGBA23	0
11	ENSG00000061918.12_PCGBA23	ENSG00000061918.12_PCGBA23	0
12	ENSG00000060140.8_PCGBA23	ENSG00000060140.8_PCGBA23	0
13	ENSG00000138028.15_PCGBA23	ENSG00000138028.15_PCGBA23	0
14	ENSG00000131089.15_PCGBA23	ENSG00000131089.15_PCGBA23	0
15	ENSG00000167778.8_PCGBA23	ENSG00000167778.8_PCGBA23	0
16	ENSG00000188674.10_PCGBA23	ENSG00000188674.10_PCGBA23	0
17	ENSG00000167642.12_PCGBA23	ENSG00000167642.12_PCGBA23	0
18	ENSG00000197872.11_PCGBA23	ENSG00000197872.11_PCGBA23	0
19	ENSG00000128482.15_PCGBA23	ENSG00000128482.15_PCGBA23	0
20	ENSG00000204065.2_PCGBA23	ENSG00000204065.2_PCGBA23	0
21	ENSG00000101152.10_PCGBA23	ENSG00000101152.10_PCGBA23	0
22	ENSG00000156687.10_PCGBA23	ENSG00000156687.10_PCGBA23	0
23	ENSG00000185090.14_PCGBA23	ENSG00000185090.14_PCGBA23	0
24	ENSG00000184911.14_PCGBA23	ENSG00000184911.14_PCGBA23	0
25	ENSG00000133627.17_PCGBA23	ENSG00000133627.17_PCGBA23	0
26	PHENO_pseudotime	PHENO_pseudotime	1
