gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000198743	VH	ENSG00000198743_VH	-0.8769853889634867	0.8769853889634867	2.8676078835909458e-117
ENSG00000198743	SMA	ENSG00000198743_SMA	-0.8071831353227406	0.8071831353227406	6.971366030685374e-85
ENSG00000170836	VH	ENSG00000170836_VH	-0.8061447473663088	0.8061447473663088	1.6629724452165623e-84
ENSG00000231721	SMA	ENSG00000231721_SMA	-0.8017695237927436	0.8017695237927436	6.123285831853579e-83
ENSG00000134294	VH	ENSG00000134294_VH	-0.7737013144956781	0.7737013144956781	9.500185723554107e-74
ENSG00000112406	QUAD	ENSG00000112406_QUAD	-0.7724265216588189	0.7724265216588189	2.3093799684758566e-73
ENSG00000226380	SMA	ENSG00000226380_SMA	-0.7700400012472892	0.7700400012472892	1.1993913207692498e-72
ENSG00000180008	QUAD	ENSG00000180008_QUAD	-0.7622040556004945	0.7622040556004945	2.3363290444224888e-70
ENSG00000174529	QUAD	ENSG00000174529_QUAD	-0.7604440932490899	0.7604440932490899	7.423756294739204e-70
ENSG00000112406	VH	ENSG00000112406_VH	-0.7600376034753966	0.7600376034753966	9.682167847396658e-70
ENSG00000187736	VH	ENSG00000187736_VH	-0.7558306088266875	0.7558306088266875	1.4670159783879905e-68
ENSG00000127993	SMA	ENSG00000127993_SMA	-0.7534026298252806	0.7534026298252806	6.868179077802372e-68
ENSG00000126804	QUAD	ENSG00000126804_QUAD	-0.7481031562885487	0.7481031562885487	1.8764684880595665e-66
ENSG00000178104	SMA	ENSG00000178104_SMA	-0.7447163592477797	0.7447163592477797	1.4883225387364989e-65
ENSG00000100811	QUAD	ENSG00000100811_QUAD	-0.735649438157035	0.735649438157035	3.2497983029588234e-63
ENSG00000243927	VH	ENSG00000243927_VH	-0.7327947615313147	0.7327947615313147	1.6921927070337915e-62
ENSG00000114126	SMA	ENSG00000114126_SMA	-0.7305137723614612	0.7305137723614612	6.229122612540153e-62
ENSG00000204070	QUAD	ENSG00000204070_QUAD	-0.7303265956007641	0.7303265956007641	6.928088877087011e-62
ENSG00000186834	QUAD	ENSG00000186834_QUAD	-0.7281595126574173	0.7281595126574173	2.357981657900116e-61
ENSG00000095787	VH	ENSG00000095787_VH	-0.7276740713913216	0.7276740713913216	3.097358993961949e-61
