gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000123338.12	PCGBA23	ENSG00000123338.12_PCGBA23	-0.9446031684929217	0.9446031684929217	2.7449402191489905e-80
ENSG00000081237.18	PCGBA23	ENSG00000081237.18_PCGBA23	-0.9362822164914467	0.9362822164914467	1.637978967147396e-75
ENSG00000162511.7	PCGBA23	ENSG00000162511.7_PCGBA23	-0.9339189743006097	0.9339189743006097	2.841417394321324e-74
ENSG00000134516.15	PCGBA23	ENSG00000134516.15_PCGBA23	-0.9272396141569914	0.9272396141569914	5.274445633909039e-71
ENSG00000082074.15	PCGBA23	ENSG00000082074.15_PCGBA23	-0.9226757074713705	0.9226757074713705	6.039257673178608e-69
ENSG00000160255.17	PCGBA23	ENSG00000160255.17_PCGBA23	-0.9194291867623218	0.9194291867623218	1.4785911480747484e-67
ENSG00000011600.11	PCGBA23	ENSG00000011600.11_PCGBA23	-0.9155534886055485	0.9155534886055485	5.665976599273223e-66
ENSG00000171860.4	PCGBA23	ENSG00000171860.4_PCGBA23	-0.9146620714972353	0.9146620714972353	1.2785234221627737e-65
ENSG00000015285.10	PCGBA23	ENSG00000015285.10_PCGBA23	-0.9131158003505346	0.9131158003505346	5.136972957675714e-65
ENSG00000142347.16	PCGBA23	ENSG00000142347.16_PCGBA23	-0.9128231660719135	0.9128231660719135	6.664175911237447e-65
ENSG00000129226.13	PCGBA23	ENSG00000129226.13_PCGBA23	-0.9127235628391414	0.9127235628391414	7.27998686437889e-65
ENSG00000122122.9	PCGBA23	ENSG00000122122.9_PCGBA23	-0.9059810247834955	0.9059810247834955	2.2849565248319517e-62
ENSG00000066336.11	PCGBA23	ENSG00000066336.11_PCGBA23	-0.905509454645137	0.905509454645137	3.3604412453710246e-62
ENSG00000135077.8	PCGBA23	ENSG00000135077.8_PCGBA23	-0.9049091270938671	0.9049091270938671	5.475003023756288e-62
ENSG00000165025.14	PCGBA23	ENSG00000165025.14_PCGBA23	-0.9041373923685729	0.9041373923685729	1.0205579978246013e-61
ENSG00000213654.9	PCGBA23	ENSG00000213654.9_PCGBA23	-0.9021726628810989	0.9021726628810989	4.86567303632261e-61
ENSG00000173372.16	PCGBA23	ENSG00000173372.16_PCGBA23	-0.9019619482805026	0.9019619482805026	5.741632973929458e-61
ENSG00000186517.13	PCGBA23	ENSG00000186517.13_PCGBA23	-0.9008339851208058	0.9008339851208058	1.3839664878882094e-60
ENSG00000111679.16	PCGBA23	ENSG00000111679.16_PCGBA23	-0.900510153614837	0.900510153614837	1.7781718675157927e-60
ENSG00000163131.10	PCGBA23	ENSG00000163131.10_PCGBA23	-0.9003217755944836	0.9003217755944836	2.0564606750185827e-60
