gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000113384	VH	ENSG00000113384_VH	0.8844481825513447	0.8844481825513447	7.018098385120195e-122
ENSG00000116406	VH	ENSG00000116406_VH	0.8666178952977273	0.8666178952977273	2.4420523006873262e-111
ENSG00000186063	VH	ENSG00000186063_VH	0.8653996122714663	0.8653996122714663	1.1265825057658016e-110
ENSG00000145907	VH	ENSG00000145907_VH	0.8630975399710739	0.8630975399710739	1.944899942635628e-109
ENSG00000161813	VH	ENSG00000161813_VH	0.8464955011608283	0.8464955011608283	3.900722187863738e-101
ENSG00000121579	VH	ENSG00000121579_VH	0.8440744205439417	0.8440744205439417	5.240425900601211e-100
ENSG00000153989	VH	ENSG00000153989_VH	0.8410109886719532	0.8410109886719532	1.3171747832655728e-98
ENSG00000146676	VH	ENSG00000146676_VH	0.8374039571842197	0.8374039571842197	5.380096431724128e-97
ENSG00000121892	VH	ENSG00000121892_VH	0.8336594758692293	0.8336594758692293	2.3020106640233335e-95
ENSG00000152601	VH	ENSG00000152601_VH	0.8325328939090182	0.8325328939090182	6.997969861445516e-95
ENSG00000151135	VH	ENSG00000151135_VH	0.8282360314809036	0.8282360314809036	4.509526048270431e-93
ENSG00000137575	VH	ENSG00000137575_VH	0.8271047059164529	0.8271047059164529	1.324684154832739e-92
ENSG00000153879	VH	ENSG00000153879_VH	0.8250135860084713	0.8250135860084713	9.510757635407623e-92
ENSG00000151151	VH	ENSG00000151151_VH	0.8149421146410569	0.8149421146410569	8.859217611641526e-88
ENSG00000114978	VH	ENSG00000114978_VH	0.807070609698975	0.807070609698975	7.662035044658174e-85
ENSG00000109332	VH	ENSG00000109332_VH	0.8036805923530325	0.8036805923530325	1.2817097340756688e-83
ENSG00000117500	VH	ENSG00000117500_VH	0.8030619882162191	0.8030619882162191	2.130393058308263e-83
ENSG00000108256	VH	ENSG00000108256_VH	0.8010302068854698	0.8010302068854698	1.1162139063739424e-82
ENSG00000139977	VH	ENSG00000139977_VH	0.7970589758532871	0.7970589758532871	2.6905267461381908e-81
ENSG00000008405	VH	ENSG00000008405_VH	0.7953671963893428	0.7953671963893428	1.021630320065609e-80
