gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000160007.18	MFBA9BA46	ENSG00000160007.18_MFBA9BA46	0.7458653906656123	0.7458653906656123	2.161746373642772e-30
ENSG00000184486.9	MFBA9BA46	ENSG00000184486.9_MFBA9BA46	0.7367158552162036	0.7367158552162036	2.5086521015391077e-29
ENSG00000175928.5	MFBA9BA46	ENSG00000175928.5_MFBA9BA46	0.7290800985235836	0.7290800985235836	1.797095858649912e-28
ENSG00000111269.2	MFBA9BA46	ENSG00000111269.2_MFBA9BA46	0.7275917358657554	0.7275917358657554	2.6174251119608054e-28
ENSG00000177732.8	PCGBA23	ENSG00000177732.8_PCGBA23	0.7257784511833185	0.7257784511833185	4.1245518918270705e-28
ENSG00000165156.14	MFBA9BA46	ENSG00000165156.14_MFBA9BA46	0.724109751606639	0.724109751606639	6.247977536194263e-28
ENSG00000177732.8	MFBA9BA46	ENSG00000177732.8_MFBA9BA46	0.7240272464922037	0.7240272464922037	6.377093344839425e-28
ENSG00000198914.3	AC	ENSG00000198914.3_AC	0.7212633419392358	0.7212633419392358	1.2599788394885995e-27
ENSG00000169957.9	MFBA9BA46	ENSG00000169957.9_MFBA9BA46	0.7200964788374375	0.7200964788374375	1.675525129928425e-27
ENSG00000112210.11	MFBA9BA46	ENSG00000112210.11_MFBA9BA46	0.718021613853433	0.718021613853433	2.7715367460512446e-27
ENSG00000204611.6	PCGBA23	ENSG00000204611.6_PCGBA23	0.7158876453073453	0.7158876453073453	4.628921526090003e-27
ENSG00000148468.16	MFBA9BA46	ENSG00000148468.16_MFBA9BA46	0.7100077174475115	0.7100077174475115	1.857065142268724e-26
ENSG00000135414.9	MFBA9BA46	ENSG00000135414.9_MFBA9BA46	0.7088099722163345	0.7088099722163345	2.4540840583826415e-26
ENSG00000175745.11	MFBA9BA46	ENSG00000175745.11_MFBA9BA46	0.704443047123865	0.704443047123865	6.700939033632427e-26
ENSG00000148468.16	PCGBA23	ENSG00000148468.16_PCGBA23	0.6988772629827962	0.6988772629827962	2.348172553469496e-25
ENSG00000109189.12	MFBA9BA46	ENSG00000109189.12_MFBA9BA46	0.6987182180115972	0.6987182180115972	2.4328096500018733e-25
ENSG00000204682.5	MFBA9BA46	ENSG00000204682.5_MFBA9BA46	0.6973198743782413	0.6973198743782413	3.318037736254767e-25
ENSG00000108840.15	AC	ENSG00000108840.15_AC	0.6965325280614065	0.6965325280614065	3.9484405268144318e-25
ENSG00000043143.20	AC	ENSG00000043143.20_AC	0.6888396790501006	0.6888396790501006	2.0984186698651578e-24
ENSG00000166140.17	AC	ENSG00000166140.17_AC	0.6859088874537773	0.6859088874537773	3.9118641251306e-24
