gene_id	tissue	gene_tissue	kME	abs_kME	kME_pval
ENSG00000145623	QUAD	ENSG00000145623_QUAD	-0.8777867760218936	0.8777867760218936	9.482275054962469e-118
ENSG00000104635	QUAD	ENSG00000104635_QUAD	-0.8677706883427077	0.8677706883427077	5.667276643947199e-112
ENSG00000137801	QUAD	ENSG00000137801_QUAD	-0.8648960271911366	0.8648960271911366	2.1102679624624072e-110
ENSG00000163660	QUAD	ENSG00000163660_QUAD	-0.8029692278071183	0.8029692278071183	2.2986968713710786e-83
ENSG00000144802	QUAD	ENSG00000144802_QUAD	-0.7893523470560395	0.7893523470560395	1.0616886163235276e-78
ENSG00000135048	QUAD	ENSG00000135048_QUAD	-0.7881055814149208	0.7881055814149208	2.7275392005553335e-78
ENSG00000232956	QUAD	ENSG00000232956_QUAD	-0.7785944254281203	0.7785944254281203	2.97340777759241e-75
ENSG00000177426	QUAD	ENSG00000177426_QUAD	-0.7774561329519948	0.7774561329519948	6.709049756581532e-75
ENSG00000090376	QUAD	ENSG00000090376_QUAD	-0.7727583093391595	0.7727583093391595	1.8337323738525992e-73
ENSG00000180957	QUAD	ENSG00000180957_QUAD	-0.769999380105939	0.769999380105939	1.2332863140676829e-72
ENSG00000158859	QUAD	ENSG00000158859_QUAD	-0.7683823667170476	0.7683823667170476	3.7225075503430346e-72
ENSG00000155926	QUAD	ENSG00000155926_QUAD	-0.767686110734328	0.767686110734328	5.973289419856778e-72
ENSG00000163638	QUAD	ENSG00000163638_QUAD	-0.7662565903480426	0.7662565903480426	1.5690633762170048e-71
ENSG00000165030	QUAD	ENSG00000165030_QUAD	-0.7654833568298157	0.7654833568298157	2.6379213027706666e-71
ENSG00000119537	QUAD	ENSG00000119537_QUAD	-0.7579552244735015	0.7579552244735015	3.7436958483481574e-69
ENSG00000130066	QUAD	ENSG00000130066_QUAD	-0.7559936194449026	0.7559936194449026	1.3217302950366337e-68
ENSG00000196136	QUAD	ENSG00000196136_QUAD	-0.7527775669261868	0.7527775669261868	1.0189880059421523e-67
ENSG00000136997	QUAD	ENSG00000136997_QUAD	-0.7499390793044121	0.7499390793044121	6.022560903524228e-67
ENSG00000128016	QUAD	ENSG00000128016_QUAD	-0.7498586514574355	0.7498586514574355	6.331302490806217e-67
ENSG00000184557	QUAD	ENSG00000184557_QUAD	-0.7459263716075551	0.7459263716075551	7.128890511691061e-66
